"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
58,6350,45.38,Zarik BROWN,02 SEP 1999,USA,1f2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",29 APR 2023,1154
59,6350,45.38,Brian HERRON,24 NOV 2000,USA,5,"John Jacobs Track Complex, Norman, OK (USA)",14 MAY 2023,1154
60,6350,45.38,Gilles BIRON,13 APR 1995,FRA,4f1,"Centre sportif Bout-du-Monde, Genève (SUI)",10 JUN 2023,1154
61,6350,45.38,João COELHO,04 APR 1999,POR,4,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023,1154
62,6463,45.39,Amadou GAKOU,25 MAR 1940,SEN,1h3,"Estadio Olímpico, Ciudad de México (MEX)",16 OCT 1968,1153
63,6463,45.39,David JENKINS,25 MAY 1952,GBR,1,London (GBR),15 JUL 1972,1153
64,6463,45.39,Adrian RODGERS,19 FEB 1952,USA,1,Lausanne (SUI),13 JUL 1978,1153
65,6463,45.39,Hassan EL KASHIEF,26 MAR 1956,SUD,1,"Olympic Stadium, Montréal (CAN)",25 AUG 1979,1153
66,6463,45.39,Bill GREEN,01 MAY 1961,USA,2,"El Paso, TX (USA)",19 APR 1980,1153
67,6463,45.39,Michael PAUL,28 MAR 1957,TTO,2,"Knoxville, TN (USA)",11 APR 1981,1153
68,6463,45.39,Mark ROWE,28 JUL 1960,USA,2,"Houston, TX (USA)",23 MAY 1981,1153
69,6463,45.39,Walter MCCOY,15 NOV 1958,USA,2,Stuttgart (GER),29 AUG 1982,1153
70,6463,45.39,Hartmut WEBER,17 OCT 1960,FRG,1h2,Bremen (GER),24 JUN 1983,1153
71,6463,45.39,Hartmut WEBER,17 OCT 1960,FRG,1,London (GBR),20 AUG 1983,1153
72,6463,45.39,Daniel CLARENCE,11 JUN 1961,USA,1,"Baton Rouge, LA (USA)",13 MAY 1984,1153
73,6463,45.39,Walter MCCOY,15 NOV 1958,USA,2h5,"Los Angeles, CA (USA)",17 JUN 1984,1153
74,6463,45.39,Michael FRANKS,23 SEP 1963,USA,2,Oslo (NOR),28 JUN 1984,1153
75,6463,45.39,Roddie HALEY,06 DEC 1965,USA,1,"Hot Springs Village, AR (USA)",11 APR 1987,1153
76,6463,45.39,David KITUR,12 OCT 1962,KEN,1h2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1153
77,6463,45.39,Howard BURNETT,08 MAR 1961,JAM,1h2,"San Angelo, TX (USA)",19 MAY 1988,1153
78,6463,45.39,Howard BURNETT,08 MAR 1961,JAM,1,"New Haven, CT (USA)",22 MAY 1988,1153
79,6463,45.39,Gerson DE SOUZA,02 JAN 1959,BRA,1,Barcelona (ESP),13 JUL 1988,1153
80,6463,45.39,Alonzo BABERS,31 OCT 1961,USA,4qf3,"Indianapolis, IN (USA)",17 JUL 1988,1153
81,6463,45.39,Mark ROWE,28 JUL 1960,USA,2,Viareggio (ITA),03 AUG 1988,1153
82,6463,45.39,Cayetano CORNET,22 AUG 1963,ESP,5qf3,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1153
83,6463,45.39,Gabriel TIACOH,10 SEP 1963,CIV,3,Malmö (SWE),10 AUG 1989,1153
84,6463,45.39,Roger BLACK,31 MAR 1966,GBR,3qf3,"National Stadium, Tokyo (JPN)",26 AUG 1991,1153
85,6463,45.39,Susumu TAKANO,21 MAY 1961,JPN,7,"National Stadium, Tokyo (JPN)",29 AUG 1991,1153
86,6463,45.39,Samson KITUR,25 FEB 1966,KEN,5,"Olympiastadion, Berlin (GER)",27 AUG 1993,1153
87,6463,45.39,Roger BLACK,31 MAR 1966,GBR,4,Paris (FRA),03 SEP 1994,1153
88,6463,45.39,Hendrick MOKGANYETSI,07 SEP 1975,RSA,3,Johannesburg (RSA),14 APR 1996,1153
89,6463,45.39,Antonio PETTIGREW,03 NOV 1967,USA,1,"Raleigh, NC (USA)",15 MAY 1996,1153
90,6463,45.39,Samson KITUR,25 FEB 1966,KEN,2h7,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1153
91,6463,45.39,Sanderlei Claro PARRELA,07 OCT 1974,BRA,1,Sao Leopoldo (BRA),12 APR 1997,1153
92,6463,45.39,Darnell HALL,26 SEP 1971,USA,2,Basseterre (SKN),08 MAY 1997,1153
93,6463,45.39,Jerome DAVIS,20 AUG 1977,USA,sf,"Indianapolis, IN (USA)",13 JUN 1997,1153
94,6463,45.39,Roxbert MARTIN,05 NOV 1969,JAM,sf,Kingston (JAM),20 JUN 1997,1153
95,6463,45.39,Michael JOHNSON,13 SEP 1967,USA,4qf2,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1153
96,6463,45.39,Štefan BALOŠÁK,23 NOV 1972,SVK,1f2,Zürich (SUI),13 AUG 1997,1153
97,6463,45.39,Jerome DAVIS,20 AUG 1977,USA,2,"El Paso, TX (USA)",11 APR 1998,1153
98,6463,45.39,Brandon COUTS,17 FEB 1979,USA,1,"Columbia, MO (USA)",17 MAY 1998,1153
99,6463,45.39,Michael MCDONALD,17 MAR 1975,JAM,4,Kingston (JAM),27 JUN 1998,1153
0,6463,45.39,Jerome YOUNG,14 AUG 1976,USA,4,Stockholm (SWE),05 AUG 1998,1153
1,6463,45.39,Danny MCCRAY,11 MAR 1974,USA,5,Stockholm (SWE),05 AUG 1998,1153
2,6463,45.39,Alvin HARRISON,20 JAN 1974,USA,6,Bruxelles (BEL),28 AUG 1998,1153
3,6463,45.39,Brandon COUTS,17 FEB 1979,USA,1,"Waco, TX (USA)",23 MAY 1999,1153
4,6463,45.39,Sanderlei Claro PARRELA,07 OCT 1974,BRA,3,"Eugene, OR (USA)",30 MAY 1999,1153
5,6463,45.39,Anderson Jorge OLIVEIRA DOS SANTOS,23 APR 1972,BRA,1,Bogotá (COL),25 JUN 1999,1153
6,6463,45.39,Sunday Olarewaju BADA,22 JUN 1969,NGR,2,Lagos (NGR),31 JUL 1999,1153
7,6463,45.39,Christopher BROWN,15 OCT 1978,BAH,h,"Durham, NC (USA)",01 JUN 2000,1153
8,6463,45.39,Leonard BYRD,17 MAR 1975,USA,h,"Sacramento, CA (USA)",14 JUL 2000,1153
9,6463,45.39,Anthuan MAYBANK,30 DEC 1969,USA,5f1,Zürich (SUI),11 AUG 2000,1153
10,6463,45.39,Daniel CAINES,15 MAY 1979,GBR,2h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1153
11,6463,45.39,Robert MAĆKOWIAK,13 MAY 1970,POL,3h6,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1153
12,6463,45.39,Milton CAMPBELL,15 MAY 1976,USA,4,Sevilla (ESP),08 JUN 2001,1153
13,6463,45.39,Leonard BYRD,17 MAR 1975,USA,4sf2,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1153
14,6463,45.39,Fawzi Dahash AL SHAMMARI,13 FEB 1979,KUW,1,Qatif (KSA),27 MAR 2002,1153
15,6463,45.39,Eric MILAZAR,01 JUN 1975,MRI,1,Nairobi (KEN),18 MAY 2002,1153
16,6463,45.39,Daniel CAINES,15 MAY 1979,GBR,2,Sevilla (ESP),08 JUN 2002,1153
17,6463,45.39,Marc RAQUIL,02 APR 1977,FRA,4,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1153
18,6463,45.39,Clinton HILL,19 APR 1980,AUS,1,Perth (AUS),08 FEB 2003,1153
19,6463,45.39,Clinton HILL,19 APR 1980,AUS,3,Osaka (JPN),10 MAY 2003,1153
20,6463,45.39,Hamdan Odha AL BISHI,05 MAY 1981,KSA,2,Manila (PHI),21 SEP 2003,1153
21,6463,45.39,Craig EVERHART,13 SEP 1983,USA,1,"Westwood, CA (USA)",01 MAY 2004,1153
22,6463,45.39,Jason BARTON,09 APR 1982,USA,2h1,"Sacramento, CA (USA)",11 JUL 2004,1153
23,6463,45.39,Jeremy WARINER,31 JAN 1984,USA,1h3,"Sacramento, CA (USA)",11 JUL 2004,1153
24,6463,45.39,Lewis BANDA,16 SEP 1982,ZIM,3,Paris (FRA),23 JUL 2004,1153
25,6463,45.39,Cédric VAN BRANTEGHEM,13 MAR 1979,BEL,3,Heusden-Zolder (BEL),22 JUL 2006,1153
26,6463,45.39,Tyler CHRISTOPHER,03 OCT 1983,CAN,4,"Eugene, OR (USA)",10 JUN 2007,1153
27,6463,45.39,Sanjay AYRE,19 JUN 1980,JAM,5,"Stade Louis II, Monaco (MON)",25 JUL 2007,1153
28,6463,45.39,Andrew ROCK,23 JAN 1982,USA,1,Heusden-Zolder (BEL),28 JUL 2007,1153
29,6463,45.39,Sean WROE,18 MAR 1985,AUS,3h7,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1153
30,6463,45.39,David NEVILLE,01 JUN 1984,USA,4f1,Stockholm (SWE),22 JUL 2008,1153
31,6463,45.39,David NEVILLE,01 JUN 1984,USA,4f1,"Crystal Palace, London (GBR)",26 JUL 2008,1153
32,6463,45.39,Johan WISSMAN,02 NOV 1982,SWE,8,"National Stadium, Beijing (CHN)",21 AUG 2008,1153
33,6463,45.39,David NEVILLE,01 JUN 1984,USA,2,Rieti (ITA),06 SEP 2009,1153
34,6463,45.39,Demetrius PINDER,13 FEB 1989,BAH,1h1,"Austin, TX (USA)",27 MAY 2010,1153
35,6463,45.39,David NEVILLE,01 JUN 1984,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1153
36,6463,45.39,Calvin SMITH,10 DEC 1987,USA,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1153
37,6463,45.39,Calvin SMITH,10 DEC 1987,USA,1,"Clermont, FL (USA)",04 JUN 2011,1153
38,6463,45.39,Michael BERRY,10 DEC 1991,USA,3sf2,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1153
39,6463,45.39,Calvin SMITH,10 DEC 1987,USA,7,"Hayward Field, Eugene, OR (USA)",25 JUN 2011,1153
40,6463,45.39,Oscar PISTORIUS,22 NOV 1986,RSA,3h5,"DS, Daegu (KOR)",28 AUG 2011,1153
41,6463,45.39,Jermaine GONZALES,26 NOV 1984,JAM,3,"Letzigrund, Zürich (SUI)",08 SEP 2011,1153
42,6463,45.39,Yannick FONSAT,16 JUN 1988,FRA,1,Angers (FRA),17 JUN 2012,1153
43,6463,45.39,Arman Gino HALL,12 FEB 1994,USA,2,"Estadio Olímpico, Barcelona (ESP)",12 JUL 2012,1153
44,6463,45.39,Jeremy WARINER,31 JAN 1984,USA,2,"Atlanta, GA (USA)",17 MAY 2013,1153
45,6463,45.39,Torrin LAWRENCE,11 APR 1989,USA,2sf2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1153
46,6463,45.39,Matteo GALVAN,24 AUG 1988,ITA,3h2,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1153
47,6463,45.39,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,4h2,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1153
48,6463,45.39,Christopher BROWN,15 OCT 1978,BAH,3h4,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1153
49,6463,45.39,Kévin BORLÉE,22 FEB 1988,BEL,4,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1153
50,6463,45.39,Michael BERRY,10 DEC 1991,USA,1sf3,"Fayetteville, AR (USA)",30 MAY 2014,1153
51,6463,45.39,Vernon NORWOOD,10 APR 1992,USA,1h2,"Sacramento, CA (USA)",26 JUN 2014,1153
52,6463,45.39,Donald BLAIR-SANFORD,05 FEB 1987,ISR,3sf3,"Letzigrund, Zürich (SUI)",13 AUG 2014,1153
53,6463,45.39,Pavel MASLÁK,21 FEB 1991,CZE,3,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1153
54,6463,45.39,Brandon PARRIS,17 APR 1995,VIN,f2,Basseterre (SKN),13 JUN 2015,1153
55,6463,45.39,Peter MATTHEWS,13 NOV 1989,JAM,2sf1,Kingston (JAM),27 JUN 2015,1153
56,6463,45.39,Raymond KIBET,04 FEB 1996,KEN,3,Nairobi (KEN),11 JUL 2015,1153
57,6463,45.39,Rabah YOUSIF,11 DEC 1986,GBR,5,"Letzigrund, Zürich (SUI)",03 SEP 2015,1153
58,6463,45.39,Kyle CLEMONS,27 AUG 1990,USA,6,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1153
59,6463,45.39,Mame-Ibra ANNE,07 NOV 1989,FRA,4sf2,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1153
60,6463,45.39,Nathon ALLEN,28 OCT 1995,JAM,1,San Salvador (ESA),16 JUL 2016,1153
61,6463,45.39,Teddy ATINE-VENEL,16 MAR 1985,FRA,3f1,Forbach (FRA),28 MAY 2017,1153
62,6463,45.39,Brycen SPRATLING,10 MAR 1992,USA,1f2,"Montverde, FL (USA)",10 JUN 2017,1153
63,6463,45.39,Paul DEDEWO,05 JUN 1991,USA,6sf2,"Sacramento, CA (USA)",23 JUN 2017,1153
64,6463,45.39,Dwayne COWAN,01 JAN 1985,GBR,3h3,"Olympic Stadium, London (GBR)",05 AUG 2017,1153
65,6463,45.39,Thapelo PHORA,21 NOV 1991,RSA,2f1,Johannesburg (RSA),01 MAR 2018,1153
66,6463,45.39,Steven SOLOMON,16 MAY 1993,AUS,1h5,Gold Coast (AUS),08 APR 2018,1153
67,6463,45.39,Michael CHERRY,23 MAR 1995,USA,1f2,"Baton Rouge, LA (USA)",21 APR 2018,1153
68,6463,45.39,Tyrell RICHARD,04 AUG 1997,USA,1h3,"Tampa, FL (USA)",24 MAY 2018,1153
69,6463,45.39,Rabah YOUSIF,11 DEC 1986,GBR,2,Birmingham (GBR),01 JUL 2018,1153
70,6463,45.39,Liemarvin BONEVACIA,05 APR 1989,NED,4sf3,"Olympiastadion, Berlin (GER)",08 AUG 2018,1153
71,6463,45.39,Gardeo ISAACS,27 DEC 1998,RSA,1,Germiston (RSA),27 APR 2019,1153
72,6463,45.39,Nathon ALLEN,28 OCT 1995,JAM,2f2,Lignano Sabbiadoro (ITA),09 JUL 2019,1153
73,6463,45.39,Emmanuel BAMIDELE,06 JUL 1999,NGR,3f2,Lignano Sabbiadoro (ITA),09 JUL 2019,1153
74,6463,45.39,Vernon NORWOOD,10 APR 1992,USA,2h3,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019,1153
75,6463,45.39,Wilbert LONDON,17 AUG 1997,USA,2,"Dinamo National Olympic Stadium, Minsk (BLR)",09 SEP 2019,1153
76,6463,45.39,Steven SOLOMON,16 MAY 1993,AUS,1f1,"SOPAC, Sydney (AUS)",19 FEB 2022,1153
77,6463,45.39,Jovahn WILLIAMSON,,USA,3h1,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,1153
78,6463,45.39,Richard KUYKENDOLL,1999,USA,3h1,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,1153
79,6463,45.39,Thomas JORDIER,12 AUG 1994,FRA,1h4,"Olympiastadion, München (GER)",15 AUG 2022,1153
80,6463,45.39,Dylan BORLÉE,20 SEP 1992,BEL,5,"Olympiastadion, München (GER)",17 AUG 2022,1153
81,6463,45.39,Bayapo NDORI,20 JUN 1999,BOT,1f3,"Francistown Stadion, Francistown (BOT)",18 FEB 2023,1153
82,6463,45.39,Yuki Joseph NAKAJIMA,30 MAR 2002,JPN,1f3,"Yanmar Stadium Nagai, Osaka (JPN)",06 MAY 2023,1153
83,6463,45.39,Zarik BROWN,02 SEP 1999,USA,3h1,"John Jacobs Track Complex, Norman, OK (USA)",13 MAY 2023,1153
84,6463,45.39,Attila MOLNÁR,17 JAN 2002,HUN,5,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023,1153
85,6586,45.4,Lee EVANS,25 FEB 1947,USA,1h1,"Estadio Olímpico, Ciudad de México (MEX)",16 OCT 1968,1152
86,6586,45.4,Rick MITCHELL,24 MAR 1955,AUS,6,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1152
87,6586,45.4,Alberto JUANTORENA,03 DEC 1950,CUB,1,Stockholm (SWE),05 JUL 1977,1152
88,6586,45.4,Franz-Peter HOFMEISTER,05 AUG 1951,FRG,2sf2,Ciudad de México (MEX),09 SEP 1979,1152
89,6586,45.4,Bill GREEN,01 MAY 1961,USA,2,"Westwood, CA (USA)",11 MAY 1980,1152
90,6586,45.4,Walter MCCOY,15 NOV 1958,USA,4f1,Zürich (SUI),19 AUG 1981,1152
91,6586,45.4,Hassan EL KASHIEF,26 MAR 1956,SUD,1,"Eugene, OR (USA)",01 MAY 1982,1152
92,6586,45.4,Michael PAUL,28 MAR 1957,TTO,3,"Knoxville, TN (USA)",20 JUN 1982,1152
93,6586,45.4,Sunday UTI,23 OCT 1962,NGR,2,"Knoxville, TN (USA)",21 MAY 1983,1152
94,6586,45.4,Jens CARLOWITZ,08 AUG 1964,GDR,1,Karl Marx Stadt (GDR),20 MAY 1984,1152
95,6586,45.4,Darrell ROBINSON,23 DEC 1963,USA,1h6,"Los Angeles, CA (USA)",17 JUN 1984,1152
96,6586,45.4,Aldo CANTI,09 MAR 1961,FRA,3f2,"Letzigrund, Zürich (SUI)",21 AUG 1985,1152
97,6586,45.4,Roger BLACK,31 MAR 1966,GBR,1h1,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1152
98,6586,45.4,Raymond PIERRE,19 SEP 1967,USA,1,"College Station, TX (USA)",28 MAR 1987,1152
99,6586,45.4,Ken LOWERY,13 AUG 1961,USA,1,"Naperville, IL (USA)",08 MAY 1987,1152
0,6586,45.4,Kevin ROBINZINE,12 APR 1966,USA,4sf2,San José (USA),26 JUN 1987,1152
1,6586,45.4,Jens CARLOWITZ,08 AUG 1964,GDR,3,Rieti (ITA),08 SEP 1987,1152
2,6586,45.4,Gary DUNCAN,25 MAY 1964,USA,1,"Auburn, AL (USA)",15 MAY 1988,1152
3,6586,45.4,Ian MORRIS,30 NOV 1961,TTO,4,"Eugene, OR (USA)",04 JUN 1988,1152
4,6586,45.4,Howard DAVIS,27 APR 1967,JAM,4qf4,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1152
5,6586,45.4,Gabriel TIACOH,10 SEP 1963,CIV,1,"Tampa, FL (USA)",29 APR 1989,1152
6,6586,45.4,Mohamed AL MALKY,01 DEC 1962,OMA,3,Bruxelles (BEL),25 AUG 1989,1152
7,6586,45.4,Daniel CLARENCE,11 JUN 1961,USA,1,Athina (GRE),12 SEP 1989,1152
8,6586,45.4,Andrew VALMON,01 JAN 1965,USA,3h1,"Norwalk, CA (USA)",15 JUN 1990,1152
9,6586,45.4,Marlin CANNON,09 DEC 1970,USA,3,"Odessa, TX (USA)",16 MAY 1991,1152
10,6586,45.4,Samson KITUR,25 FEB 1966,KEN,1,Cairo (EGY),23 SEP 1991,1152
11,6586,45.4,Simon KEMBOI,01 MAR 1967,KEN,4qf1,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1152
12,6586,45.4,Neil DE SILVA,15 NOV 1969,TTO,1,Wilbeforce (USA),08 AUG 1993,1152
13,6586,45.4,Gregory HAUGHTON,10 NOV 1973,JAM,6,"Stade Louis II, Monaco (MON)",02 AUG 1994,1152
14,6586,45.4,Riaan DEMPERS,04 MAR 1977,RSA,1,Durban (RSA),28 APR 1995,1152
15,6586,45.4,Ibrahim Muftah ISMAIL FARAJ,10 MAY 1972,QAT,1,Ostrava (CZE),31 MAY 1996,1152
16,6586,45.4,Sanderlei Claro PARRELA,07 OCT 1974,BRA,4,"Durham, NC (USA)",13 JUL 1996,1152
17,6586,45.4,Jason ROUSER,22 MAR 1970,USA,4,Stuttgart (GER),13 JUL 1997,1152
18,6586,45.4,Butch REYNOLDS,08 JUN 1964,USA,sf,"New Orleans, LA (USA)",20 JUN 1998,1152
19,6586,45.4,Roxbert MARTIN,05 NOV 1969,JAM,3,Luzern (SUI),02 JUL 1998,1152
20,6586,45.4,Mark RICHARDSON,26 JUL 1972,GBR,sf,Birmingham (GBR),25 JUL 1998,1152
21,6586,45.4,Adriaan BOTHA,08 MAR 1977,RSA,2,Germiston (RSA),07 APR 1999,1152
22,6586,45.4,Tomasz CZUBAK,16 DEC 1973,POL,1,Bialogard (POL),31 JUL 1999,1152
23,6586,45.4,James DAVIS,19 MAR 1976,USA,sf,"Sacramento, CA (USA)",15 JUL 2000,1152
24,6586,45.4,Michael BLACKWOOD,29 AUG 1976,JAM,4,Kingston (JAM),22 JUL 2000,1152
25,6586,45.4,Jerome DAVIS,20 AUG 1977,USA,1,Padova (ITA),27 AUG 2000,1152
26,6586,45.4,Danny MCFARLANE,14 FEB 1972,JAM,3qf2,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1152
27,6586,45.4,Marcus LA GRANGE,12 DEC 1977,RSA,2,Potchefstroom (RSA),12 FEB 2001,1152
28,6586,45.4,Avard MONCUR,02 NOV 1978,BAH,1,"Athens, GA (USA)",31 MAR 2001,1152
29,6586,45.4,Mitch POTTER,16 SEP 1980,USA,1,"Knoxville, TN (USA)",12 APR 2001,1152
30,6586,45.4,Sanderlei Claro PARRELA,07 OCT 1974,BRA,3,"Portland, OR (USA)",03 JUN 2001,1152
31,6586,45.4,Sofiane LABIDI,29 SEP 1977,TUN,1,Beirut (LBN),01 JUL 2001,1152
32,6586,45.4,Andrew PIERCE,08 JUN 1979,USA,5,"Indianapolis, IN (USA)",28 JUL 2001,1152
33,6586,45.4,Hamdan Odha AL BISHI,05 MAY 1981,KSA,3,Doha (QAT),15 MAY 2002,1152
34,6586,45.4,Leonard BYRD,17 MAR 1975,USA,1sf2,"Palo Alto, CA (USA)",22 JUN 2002,1152
35,6586,45.4,David CANAL,07 DEC 1978,ESP,1,Salamanca (ESP),21 JUL 2002,1152
36,6586,45.4,Marek PLAWGO,25 FEB 1981,POL,4,"Olympiastadion, München (GER)",08 AUG 2002,1152
37,6586,45.4,Hamdan Odha AL BISHI,05 MAY 1981,KSA,1,Basseterre (SKN),30 APR 2003,1152
38,6586,45.4,Brandon SIMPSON,06 SEP 1981,BRN,7,"Sacramento, CA (USA)",14 JUN 2003,1152
39,6586,45.4,Avard MONCUR,02 NOV 1978,BAH,3h1,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1152
40,6586,45.4,Tyree WASHINGTON,28 AUG 1976,USA,1,"La Jolla, CA (USA)",17 JUN 2004,1152
41,6586,45.4,Sofiane LABIDI,29 SEP 1977,TUN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1152
42,6586,45.4,Derrick BREW,28 DEC 1977,USA,4,"Crystal Palace, London (GBR)",30 JUL 2004,1152
43,6586,45.4,Leslie DJHONE,18 MAR 1981,FRA,1h8,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1152
44,6586,45.4,Young Talkmore NYONGANI,02 SEP 1983,ZIM,1,Potchefstroom (RSA),04 FEB 2005,1152
45,6586,45.4,Tim BENJAMIN,02 MAY 1982,GBR,4,Paris (FRA),01 JUL 2005,1152
46,6586,45.4,Darold WILLIAMSON,19 FEB 1983,USA,6,Zürich (SUI),19 AUG 2005,1152
47,6586,45.4,Ofentse MOGAWANE,20 FEB 1982,RSA,2,Salamanca (ESP),05 JUL 2006,1152
48,6586,45.4,Tim BENJAMIN,02 MAY 1982,GBR,2,Thessaloniki (GRE),24 JUL 2006,1152
49,6586,45.4,Leslie DJHONE,18 MAR 1981,FRA,3,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006,1152
50,6586,45.4,Christopher LLOYD,10 OCT 1980,DMA,1,"Lawrence, KS (USA)",21 APR 2007,1152
51,6586,45.4,Christopher LLOYD,10 OCT 1980,DMA,2,Baie Mahault (FRA),01 MAY 2007,1152
52,6586,45.4,Darold WILLIAMSON,19 FEB 1983,USA,6,"Carson, CA (USA)",20 MAY 2007,1152
53,6586,45.4,Joel STALLWORTH,18 JAN 1983,USA,2,"Charlotte, NC (USA)",26 MAY 2007,1152
54,6586,45.4,Avard MONCUR,02 NOV 1978,BAH,1,"Atlanta, GA (USA)",02 JUN 2007,1152
55,6586,45.4,Erison HURTAULT,29 DEC 1984,DMA,3,"Sacramento, CA (USA)",09 JUN 2007,1152
56,6586,45.4,Andrew ROCK,23 JAN 1982,USA,5sf2,"Indianapolis, IN (USA)",22 JUN 2007,1152
57,6586,45.4,Bryshon NELLUM,01 MAY 1989,USA,1,São Paulo (BRA),07 JUL 2007,1152
58,6586,45.4,Lionel LARRY,14 SEP 1986,USA,2sf2,Rio de Janeiro (BRA),24 JUL 2007,1152
59,6586,45.4,Christopher LLOYD,10 OCT 1980,DMA,3,Rio de Janeiro (BRA),25 JUL 2007,1152
60,6586,45.4,Young Talkmore NYONGANI,02 SEP 1983,ZIM,4h4,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1152
61,6586,45.4,Andrae WILLIAMS,12 JUL 1983,BAH,5sf3,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1152
62,6586,45.4,Avard MONCUR,02 NOV 1978,BAH,8,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1152
63,6586,45.4,Joel MILBURN,17 MAR 1986,AUS,5f1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1152
64,6586,45.4,Tabarie HENRY,01 DEC 1987,ISV,1f1,"Norman, OK (USA)",25 APR 2009,1152
65,6586,45.4,Jamaal TORRANCE,20 JUL 1983,USA,2f2,Ponce (PUR),16 MAY 2009,1152
66,6586,45.4,Calvin SMITH,10 DEC 1987,USA,2sf1,"Fayetteville, AR (USA)",12 JUN 2009,1152
67,6586,45.4,Lionel LARRY,14 SEP 1986,USA,4,"Eugene, OR (USA)",27 JUN 2009,1152
68,6586,45.4,Sean WROE,18 MAR 1985,AUS,2,Sydney (AUS),27 FEB 2010,1152
69,6586,45.4,Kévin BORLÉE,22 FEB 1988,BEL,2f1,"Atlanta, GA (USA)",15 MAY 2010,1152
70,6586,45.4,Renny QUOW,25 AUG 1987,TTO,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1152
71,6586,45.4,Tabarie HENRY,01 DEC 1987,ISV,1h1,Mayagüez (PUR),25 JUL 2010,1152
72,6586,45.4,LeJerald BETTERS,06 FEB 1988,USA,1f2,Luzern (SUI),08 AUG 2010,1152
73,6586,45.4,LeJerald BETTERS,06 FEB 1988,USA,1f1,Haldensleben (GER),22 AUG 2010,1152
74,6586,45.4,Ramon MILLER,17 FEB 1987,BAH,1h2,Guadalajara (MEX),25 OCT 2011,1152
75,6586,45.4,Torrin LAWRENCE,11 APR 1989,USA,5sf2,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1152
76,6586,45.4,Lalonde GORDON,25 NOV 1988,TTO,1f2,Port-of-Spain (TTO),23 JUN 2012,1152
77,6586,45.4,Christopher BROWN,15 OCT 1978,BAH,1h5,"Olympic Stadium, London (GBR)",04 AUG 2012,1152
78,6586,45.4,Pavel MASLÁK,21 FEB 1991,CZE,1,"Stadion Juliska, Praha (CZE)",10 JUN 2013,1152
79,6586,45.4,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,4,"Olympic Stadium, London (GBR)",26 JUL 2013,1152
80,6586,45.4,Najee GLASS,12 JUN 1994,USA,3,"Lexington, KY (USA)",18 MAY 2014,1152
81,6586,45.4,Anderson HENRIQUES,03 MAR 1992,BRA,1,São Paulo (BRA),02 AUG 2014,1152
82,6586,45.4,Mohamed Ashour KHWAJA,11 JAN 1987,LBA,5,"Le Grande Stade, Marrakesh (MAR)",12 AUG 2014,1152
83,6586,45.4,Martyn ROONEY,03 APR 1987,GBR,1sf2,"Letzigrund, Zürich (SUI)",13 AUG 2014,1152
