"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
50,2744,1:22:14,Irfan KOLOTHUM THODI,08 FEB 1990,IND,1,Patiala (IND),23 APR 2012,1143
51,2744,1:22:14,Yunpeng DU,06 SEP 1988,CHN,8,Taicang (CHN),01 MAR 2013,1143
52,2744,1:22:14,Caio BONFIM,19 MAR 1991,BRA,5,La Coruña (ESP),01 JUN 2013,1143
53,2744,1:22:14,Ruslan DMYTRENKO,22 MAR 1986,UKR,6,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1143
54,2744,1:22:14,Kirill FROLOV,29 SEP 1993,RUS,2,Cheboksary (RUS),13 JUN 2015,1143
55,2744,1:22:14,Toshikazu YAMANISHI,15 FEB 1996,JPN,2,Takahata (JPN),23 OCT 2016,1143
56,2744,1:22:14,Artur BRZOZOWSKI,29 MAR 1985,POL,9,Poděbrady (CZE),21 MAY 2017,1143
57,2744,1:22:14,Matej TÓTH,10 FEB 1983,SVK,1,Dudince (SVK),20 MAR 2021,1143
58,2744,1:22:14,Yongjie WEN,28 SEP 1999,CHN,4,Xi'an (CHN),20 SEP 2021,1143
59,2744,1:22:14,Máté HELEBRANDT,12 JAN 1989,HUN,1,Békéscsaba (HUN),20 MAR 2022,1143
60,2744,1:22:14,Mohamed RAGAB,05 JUL 1994,EGY,1,"Olympic Sports Center, El Maadi (EGY)",27 MAR 2022,1143
61,2744,1:22:14,Artem SELIN,04 JAN 2001,RUS,4,"Slava Metreveli Stadium, Sochi (RUS)",13 FEB 2023,1143
62,2763,1:22:15,Erling ANDERSEN,22 SEP 1960,NOR,12,"New York, NY (USA)",03 MAY 1987,1143
63,2763,1:22:15,Dietmar MEISCH,10 FEB 1959,GDR,3,Rostock (GER),24 JUN 1988,1143
64,2763,1:22:15,Aleksandr ARKHIPOV,07 AUG 1973,RUS,2,Ishevsk (RUS),22 SEP 2003,1143
65,2763,1:22:15,Erik TYSSE,04 DEC 1980,NOR,2,Copenhagen (DEN),22 MAY 2004,1143
66,2763,1:22:15,Ronglong ZHANG,02 NOV 1984,CHN,13,Nanning (CHN),25 FEB 2005,1143
67,2763,1:22:15,Andriy YURIN,20 JAN 1984,UKR,11,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1143
68,2763,1:22:15,Hyunsub KIM,31 MAY 1985,KOR,1,Ulsan (KOR),18 OCT 2005,1143
69,2763,1:22:15,Xuezhi ZHANG,06 JUL 1987,CHN,9,Zhengzhou (CHN),14 MAR 2008,1143
70,2763,1:22:15,Eder SÁNCHEZ,21 MAY 1986,MEX,1,Chihuahua (MEX),05 MAR 2011,1143
71,2763,1:22:15,Horació NAVA,20 JAN 1982,MEX,5,Rio Maior (POR),09 APR 2011,1143
72,2763,1:22:15,Shijia LI,14 JAN 1992,CHN,6,Huai'an (CHN),12 FEB 2012,1143
73,2763,1:22:15,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,6,Rio Maior (POR),14 APR 2012,1143
74,2763,1:22:15,Erik TYSSE,04 DEC 1980,NOR,5,Poděbrady (CZE),11 APR 2015,1143
75,2763,1:22:15,Irfan KOLOTHUM THODI,08 FEB 1990,IND,4,Jaipur (IND),27 FEB 2016,1143
76,2763,1:22:15,José Alessandro Bernardo BAGIO,16 APR 1981,BRA,5,Rio Maior (POR),09 APR 2016,1143
77,2763,1:22:15,Jakub JELONEK,07 JUL 1985,POL,10,Adelaide (AUS),19 FEB 2017,1143
78,2763,1:22:15,Gabriel BORDIER,08 OCT 1997,FRA,12,La Coruña (ESP),02 JUN 2018,1143
79,2763,1:22:15,Isaac PALMA,26 OCT 1990,MEX,8,Taicang (CHN),11 MAY 2019,1143
80,2763,1:22:15,Nils BREMBACH,23 FEB 1993,GER,2,"Domplatz, Erfurt (GER)",15 APR 2023,1143
81,2782,1:22:16,Daniel BAUTISTA,04 AUG 1952,MEX,1,Valencia (ESP),20 MAY 1979,1142
82,2782,1:22:16,Vladimir GERUS,10 FEB 1949,URS,,Cherkassy (URS),27 APR 1980,1142
83,2782,1:22:16,Simon BAKER,06 FEB 1958,AUS,2,L'Hospitalet (ESP),24 APR 1988,1142
84,2782,1:22:16,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,6,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1142
85,2782,1:22:16,Dae-ro LEE,12 MAR 1980,KOR,1,Daegu (KOR),04 JUN 2005,1142
86,2782,1:22:16,Yuki YAMAZAKI,16 JAN 1984,JPN,4f1,Kobe (JPN),25 JAN 2009,1142
87,2782,1:22:16,Adam RUTTER,24 DEC 1986,AUS,2,Melbourne (AUS),07 MAR 2009,1142
88,2782,1:22:16,Ronghua LU,21 FEB 1983,CHN,10,Jinan (CHN),22 OCT 2009,1142
89,2782,1:22:16,Quentin REW,16 JUL 1984,NZL,1,Naumburg (GER),28 APR 2013,1142
90,2782,1:22:16,Artur BRZOZOWSKI,29 MAR 1985,POL,1,Toruń (POL),20 JUL 2013,1142
91,2782,1:22:16,Chilsung PARK,08 JUL 1982,KOR,,Nomi (JPN),16 MAR 2014,1142
92,2782,1:22:16,Massimo STANO,27 FEB 1992,ITA,1,Cassino (ITA),29 MAR 2015,1142
93,2782,1:22:16,Sandeep KUMAR,01 MAY 1986,IND,18,La Coruña (ESP),06 JUN 2015,1142
94,2782,1:22:16,Caio BONFIM,19 MAR 1991,BRA,1,Taicang (CHN),15 APR 2017,1142
95,2782,1:22:16,Ivan KAKAYEV,13 AUG 1997,RUS,4,Cheboksary (RUS),10 JUN 2017,1142
96,2782,1:22:16,Hirooki ARAI,18 MAY 1988,JPN,18,Nomi (JPN),17 MAR 2019,1142
97,2782,1:22:16,Eduard ZABUZHENKO,18 APR 1998,UKR,2,Ivano-Frankivsk (UKR),24 MAR 2019,1142
98,2782,1:22:16,Ricardo ORTIZ,07 FEB 1995,MEX,8,Rio Maior (POR),06 APR 2019,1142
99,2782,1:22:16,Wayne SNYMAN,08 MAR 1985,RSA,,"St Anne's Park, Dublin (IRL)",07 MAR 2020,1142
0,2782,1:22:16,José Eduardo ORTIZ,08 MAR 2000,GUA,2.0,San Jerónimo (GUA),12 DEC 2020,1142
1,2782,1:22:16,José Oswaldo CALEL,08 AUG 1998,GUA,3.0,San Jerónimo (GUA),12 DEC 2020,1142
2,2782,1:22:16,Jun ZHANG,20 JUL 1998,CHN,8.0,"Odori Park, Sapporo (JPN)",05 AUG 2021,1142
3,2782,1:22:16,Lihong CUI,13 MAY 1999,CHN,16.0,La Coruña (ESP),28 MAY 2022,1142
4,2805,1:22:17,Werner HEYER,14 NOV 1956,GDR,2.0,Karl Marx Stadt (GDR),17 JUN 1983,1142
5,2805,1:22:17,Zdzisław SZLAPKIN,18 JAN 1961,POL,2.0,Trnava (SVK),08 MAY 1988,1142
6,2805,1:22:17,Mikhayil KHMELNITSKIY,24 JUL 1969,BLR,12.0,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1142
7,2805,1:22:17,Mikhayil KHMELNITSKIY,24 JUL 1969,BLR,4.0,Eisenhüttenstadt (GER),09 MAY 1998,1142
8,2805,1:22:17,Konstantin GOLUBTSOV,01 JUN 1973,RUS,8.0,"Adler, Sochi (RUS)",08 FEB 2004,1142
9,2805,1:22:17,Grzegorz SUDOŁ,28 AUG 1978,POL,2.0,Bydgoszcz (POL),03 JUL 2004,1142
10,2805,1:22:17,Xinli MAO,26 JAN 1981,CHN,31.0,Cixi City (CHN),23 APR 2005,1142
11,2805,1:22:17,Xingde XU,12 JUN 1984,CHN,1.0,Wajima (JPN),16 APR 2006,1142
12,2805,1:22:17,Hyunsub KIM,31 MAY 1985,KOR,9.0,Wuxi (CHN),18 APR 2009,1142
13,2805,1:22:17,Jakub JELONEK,07 JUL 1985,POL,1.0,Zaniemsyl (POL),18 APR 2009,1142
14,2805,1:22:17,Pedro Daniel GÓMEZ,31 DEC 1990,MEX,9.0,La Coruña (ESP),20 JUN 2009,1142
15,2805,1:22:17,José Ignacio DÍAZ,22 NOV 1979,ESP,10.0,La Coruña (ESP),20 JUN 2009,1142
16,2805,1:22:17,Luis Fernando LÓPEZ,03 JUN 1979,COL,2.0,Chihuahua (MEX),05 MAR 2011,1142
17,2805,1:22:17,Mikhail RYZHOV,17 DEC 1991,RUS,4.0,Saransk (RUS),11 JUN 2011,1142
18,2805,1:22:17,Dawid WOLSKI,15 JUN 1989,POL,8.0,Zaniemsyl (POL),21 APR 2012,1142
19,2805,1:22:17,Matej TÓTH,10 FEB 1983,SVK,1.0,Dudince (SVK),23 MAR 2013,1142
20,2805,1:22:17,Takuya YOSHIDA,10 AUG 1990,JPN,9.0,Kobe (JPN),16 FEB 2014,1142
21,2805,1:22:17,Callum WILKINSON,14 MAR 1997,GBR,10.0,Poděbrady (CZE),21 MAY 2017,1142
22,2805,1:22:17,Quentin REW,16 JUL 1984,NZL,1.0,Melbourne (AUS),17 DEC 2017,1142
23,2805,1:22:17,Hyunmyeong JOO,31 MAY 1997,KOR,19.0,Nomi (JPN),17 MAR 2019,1142
24,2805,1:22:17,Shuai SUN,15 SEP 1999,CHN,1.0,Leshan (CHN),06 SEP 2019,1142
25,2805,1:22:17,Yongjie WEN,28 SEP 1999,CHN,1.0,Huangshan (CHN),23 APR 2022,1142
26,2805,1:22:17,Lihong CUI,13 MAY 1999,CHN,14.0,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1142
27,2805,1:22:17,Artem SELIN,04 JAN 2001,RUS,4.0,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",27 AUG 2022,1142
28,2805,1:22:17,Li WENBO,10 MAR 2003,CHN,8.0,Taicang (CHN),08 APR 2023,1142
29,2830,1:22:18,Ronald WEIGEL,08 AUG 1959,GER,16.0,"National Stadium, Tokyo (JPN)",24 AUG 1991,1142
30,2830,1:22:18,Claus JØRGENSEN,15 MAR 1974,DEN,,Eisenhüttenstadt (GER),11 MAY 1996,1142
31,2830,1:22:18,Sándor URBANIK,15 DEC 1964,HUN,13.0,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1142
32,2830,1:22:18,Eder SÁNCHEZ,21 MAY 1986,MEX,5.0,Tijuana (MEX),19 MAR 2005,1142
33,2830,1:22:18,Yafei CHU,09 MAY 1988,CHN,32.0,Cixi City (CHN),23 APR 2005,1142
34,2830,1:22:18,Liansheng BAI,28 JUL 1978,CHN,33.0,Cixi City (CHN),23 APR 2005,1142
35,2830,1:22:18,Gustavo Adolfo RESTREPO,27 JUL 1982,COL,19.0,La Coruña (ESP),13 MAY 2006,1142
36,2830,1:22:18,Luke ADAMS,22 OCT 1976,AUS,2.0,Sesto San Giovanni (ITA),01 MAY 2007,1142
37,2830,1:22:18,Andrey TALASHKO,31 MAY 1982,BLR,17.0,Leamington (GBR),20 MAY 2007,1142
38,2830,1:22:18,Luis Fernando LÓPEZ,03 JUN 1979,COL,1.0,San Salvador (ESA),01 MAY 2009,1142
39,2830,1:22:18,Jared TALLENT,17 OCT 1984,AUS,1.0,New Delhi (IND),09 OCT 2010,1142
40,2830,1:22:18,Gang WANG,02 APR 1991,CHN,2.0,Nomi (JPN),13 MAR 2011,1142
41,2830,1:22:18,Andrés CHOCHO,04 NOV 1983,ECU,6.0,Rio Maior (POR),09 APR 2011,1142
42,2830,1:22:18,Quentin REW,16 JUL 1984,NZL,17.0,"National Stadium, Beijing (CHN)",23 AUG 2015,1142
43,2830,1:22:18,Isaac PALMA,26 OCT 1990,MEX,8.0,Taicang (CHN),23 APR 2016,1142
44,2830,1:22:18,Ivan KAKAYEV,13 AUG 1997,RUS,9.0,Sochi (RUS),18 FEB 2017,1142
45,2830,1:22:18,Dane BIRD-SMITH,15 JUL 1992,AUS,2.0,Adelaide (AUS),11 FEB 2018,1142
46,2830,1:22:18,Alex WRIGHT,19 DEC 1990,IRL,10.0,"Olympiastadion, Berlin (GER)",11 AUG 2018,1142
47,2830,1:22:18,Hao XU,06 FEB 1999,CHN,1.0,"Five Rings Sports Center, Wuhan (CHN)",25 OCT 2019,1142
48,2830,1:22:18,Andrea COSI,30 APR 2001,ITA,10.0,"Odeonplatz, München (GER)",20 AUG 2022,1142
49,2830,1:22:18,Subaru ISHIDA,04 JUN 1999,JPN,2.0,Tokyo (JPN),01 JAN 2023,1142
50,2830,1:22:18,Hongren WANG,17 AUG 2003,CHN,16.0,Huangshan (CHN),05 MAR 2023,1142
51,2830,1:22:18,Jhonatan Javier AMORES CARUA,29 AUG 1998,ECU,18.0,La Coruña (ESP),03 JUN 2023,1142
52,2830,1:22:18,Karl JUNGHANNß,06 APR 1996,GER,1.0,Alytus (LTU),09 JUN 2023,1142
53,2854,1:22:19,Aleksandr ARKHIPOV,07 AUG 1973,RUS,2.0,Cheboksary (RUS),07 SEP 2003,1141
54,2854,1:22:19,Konstantin MAKSIMOV,17 JUN 1982,RUS,4.0,"Adler, Sochi (RUS)",08 FEB 2004,1141
55,2854,1:22:19,João VIEIRA,20 FEB 1976,POR,10.0,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1141
56,2854,1:22:19,Ronglong ZHANG,02 NOV 1984,CHN,18.0,Yangzhou (CHN),22 APR 2006,1141
57,2854,1:22:19,Andrey KRIVOV,14 NOV 1985,RUS,16.0,"Olympiastadion, Berlin (GER)",15 AUG 2009,1141
58,2854,1:22:19,Kirill FROLOV,29 SEP 1993,RUS,3.0,Sochi (RUS),23 FEB 2013,1141
59,2854,1:22:19,Anibal PAAU,12 JAN 1987,GUA,11.0,Lugano (SUI),17 MAR 2013,1141
60,2854,1:22:19,Chris ERICKSON,01 DEC 1981,AUS,,Nomi (JPN),16 MAR 2014,1141
61,2854,1:22:19,Rafał SIKORA,17 FEB 1987,POL,2.0,Zaniemsyl (POL),05 APR 2014,1141
62,2854,1:22:19,Alberto AMEZCUA,10 MAY 1992,ESP,36.0,Taicang (CHN),04 MAY 2014,1141
63,2854,1:22:19,Jared TALLENT,17 OCT 1984,AUS,11.0,La Coruña (ESP),31 MAY 2014,1141
64,2854,1:22:19,Erik TYSSE,04 DEC 1980,NOR,8.0,"Letzigrund, Zürich (SUI)",13 AUG 2014,1141
65,2854,1:22:19,Manish Singh RAWAT,05 MAY 1991,IND,5.0,Jaipur (IND),27 FEB 2016,1141
66,2854,1:22:19,Ersin TACİR,01 APR 1985,TUR,21.0,Poděbrady (CZE),09 APR 2016,1141
67,2854,1:22:19,Jie JIANG,25 OCT 1994,CHN,3.0,Taicang (CHN),23 APR 2016,1141
68,2854,1:22:19,Qingcun ZENG,03 APR 1995,CHN,4.0,Taicang (CHN),23 APR 2016,1141
69,2854,1:22:19,Omar SEGURA,24 MAR 1981,MEX,9.0,Taicang (CHN),23 APR 2016,1141
70,2854,1:22:19,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,3.0,Mérida (ESP),02 APR 2017,1141
71,2854,1:22:19,Artur BRZOZOWSKI,29 MAR 1985,POL,1.0,Warszawa (POL),23 JUN 2018,1141
72,2854,1:22:19,Song SUN,15 DEC 1996,CHN,2.0,Xi'an (CHN),07 SEP 2018,1141
73,2854,1:22:19,Xin WANG,17 OCT 2001,CHN,19.0,Huangshan (CHN),20 MAR 2021,1141
74,2854,1:22:19,Hagen POHLE,05 MAR 1992,GER,1.0,Alytus (LTU),11 JUN 2021,1141
75,2876,1:22:20,Sándor URBANIK,15 DEC 1964,HUN,3.0,L'Hospitalet (ESP),24 APR 1988,1141
76,2876,1:22:20,Jefferson PÉREZ,01 JUL 1974,ECU,8.0,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1141
77,2876,1:22:20,Sergey LYSTOV,14 NOV 1982,RUS,7.0,"Adler, Sochi (RUS)",01 MAR 2003,1141
78,2876,1:22:20,Toshihito FUJINOHARA,19 SEP 1975,JPN,5.0,Kobe (JPN),25 JAN 2004,1141
79,2876,1:22:20,José Ignacio DÍAZ,22 NOV 1979,ESP,9.0,La Coruña (ESP),05 JUN 2004,1141
80,2876,1:22:20,Ivano BRUGNETTI,01 SEP 1976,ITA,2.0,Sesto San Giovanni (ITA),19 JUN 2004,1141
81,2876,1:22:20,Stepan YUDIN,03 APR 1980,RUS,5.0,Miskolc (HUN),21 MAY 2005,1141
82,2876,1:22:20,Hyunsub KIM,31 MAY 1985,KOR,1.0,Kobe (JPN),29 JAN 2006,1141
83,2876,1:22:20,Luke ADAMS,22 OCT 1976,AUS,2.0,Canberra (AUS),28 JAN 2007,1141
84,2876,1:22:20,Jefferson PÉREZ,01 JUL 1974,ECU,1.0,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1141
85,2876,1:22:20,Yang WEI,26 MAR 1989,CHN,8.0,Beijing (CHN),18 APR 2008,1141
86,2876,1:22:20,Andrey KRIVOV,14 NOV 1985,RUS,5.0,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1141
87,2876,1:22:20,Matej TÓTH,10 FEB 1983,SVK,6.0,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1141
88,2876,1:22:20,Chris ERICKSON,01 DEC 1981,AUS,15.0,Saransk (RUS),12 MAY 2012,1141
89,2876,1:22:20,Tom BOSWORTH,17 JAN 1990,GBR,10.0,Poděbrady (CZE),12 APR 2014,1141
90,2876,1:22:20,Dzianis SIMANOVICH,20 APR 1987,BLR,1.0,Brest (BLR),11 APR 2015,1141
91,2876,1:22:20,Wayne SNYMAN,08 MAR 1985,RSA,4.0,Durban (RSA),26 JUN 2016,1141
92,2876,1:22:20,Leo KÖPP,23 MAY 1998,GER,1.0,Biberach (GER),18 OCT 2020,1141
93,2876,1:22:20,Christopher LINKE,24 OCT 1988,GER,13.0,Poděbrady (CZE),16 MAY 2021,1141
94,2876,1:22:20,Nazar KOVALENKO,09 FEB 1987,UKR,1.0,Sumy (UKR),06 JUN 2021,1141
95,2876,1:22:20,Yutaro MURAYAMA,29 SEP 1998,JPN,7.0,Nomi (JPN),20 MAR 2022,1141
96,2876,1:22:20,Daniel CHAMOSA,04 MAY 1997,ESP,19.0,La Coruña (ESP),03 JUN 2023,1141
97,2898,1:22:21,Ronald WEIGEL,08 AUG 1959,GDR,4.0,Karl Marx Stadt (GDR),21 JUN 1987,1141
98,2898,1:22:21,Andre RUBARTH,,GDR,4.0,Potsdam (GDR),04 JUL 1987,1141
99,2898,1:22:21,Andrey MAKAROV,02 JAN 1971,BLR,3.0,Békéscsaba (HUN),02 APR 1995,1141
0,2898,1:22:21,Denis LANGLOIS,10 OCT 1968,FRA,7.0,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1141
1,2898,1:22:21,Jiří MALYSA,14 AUG 1966,CZE,13.0,München (GER),06 AUG 2002,1141
2,2898,1:22:21,Robert KORZENIOWSKI,30 JUL 1968,POL,1.0,Bielsko-Biala (POL),04 JUL 2003,1141
3,2898,1:22:21,Dashan LIU,10 MAY 1980,CHN,7.0,Guangzhou (CHN),20 MAR 2004,1141
4,2898,1:22:21,Akihiro SUGIMOTO,20 OCT 1981,JPN,2.0,Kobe (JPN),30 JAN 2005,1141
5,2898,1:22:21,Andrey KRIVOV,14 NOV 1985,RUS,15.0,Sochi (RUS),12 MAR 2005,1141
6,2898,1:22:21,David KIMUTAI,19 AUG 1969,KEN,19.0,"National Stadium, Beijing (CHN)",16 AUG 2008,1141
7,2898,1:22:21,Ivan TROTSKI,27 MAY 1976,BLR,2.0,Lugano (SUI),08 MAR 2009,1141
8,2898,1:22:21,Eder SÁNCHEZ,21 MAY 1986,MEX,1.0,Chihuahua (MEX),14 MAR 2009,1141
9,2898,1:22:21,Aleksandr KUZMIN,24 MAR 1981,BLR,2.0,Nesvizh (BLR),11 APR 2009,1141
10,2898,1:22:21,Nikolay SERADOVICH,25 JAN 1984,BLR,2.0,Grodno (BLR),26 JUN 2010,1141
11,2898,1:22:21,Zelin CAI,11 APR 1991,CHN,9.0,Lugano (SUI),20 MAR 2011,1141
12,2898,1:22:21,Rafał FEDACZYŃSKI,03 DEC 1980,POL,5.0,Alytus (LTU),17 JUN 2011,1141
13,2898,1:22:21,Inaki GOMEZ,16 JAN 1988,CAN,7.0,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1141
14,2898,1:22:21,Koichiro MORIOKA,02 APR 1985,JPN,37.0,Taicang (CHN),04 MAY 2014,1141
15,2898,1:22:21,Antonin BOYEZ,09 NOV 1984,FRA,38.0,Taicang (CHN),04 MAY 2014,1141
16,2898,1:22:21,Kenny Martin PEREZ,10 AUG 1994,COL,19.0,La Coruña (ESP),06 JUN 2015,1141
17,2898,1:22:21,Ihor HLAVAN,25 SEP 1990,UKR,20.0,La Coruña (ESP),06 JUN 2015,1141
18,2898,1:22:21,Roman YEVSTIFEYEV,19 SEP 1992,RUS,3.0,Cheboksary (RUS),13 JUN 2015,1141
19,2898,1:22:21,Dzmitry DZIUBIN,12 JUL 1990,BLR,11.0,Poděbrady (CZE),21 MAY 2017,1141
20,2898,1:22:21,Sergey SHIROBOKOV,11 FEB 1999,ANA,12.0,Poděbrady (CZE),21 MAY 2017,1141
21,2898,1:22:21,Brian Daniel PINTADO,29 JUL 1995,ECU,5.0,Taicang (CHN),06 MAY 2018,1141
22,2898,1:22:21,Alberto AMEZCUA,10 MAY 1992,ESP,9.0,Rio Maior (POR),06 APR 2019,1141
23,2898,1:22:21,Ivan LOSEV,26 JAN 1986,UKR,10.0,Alytus (LTU),19 MAY 2019,1141
24,2898,1:22:21,Moacir ZIMMERMANN,30 DEC 1983,BRA,34.0,La Coruña (ESP),08 JUN 2019,1141
25,2898,1:22:21,Stefano CHIESA,25 MAY 1996,ITA,20.0,La Coruña (ESP),05 JUN 2021,1141
26,2898,1:22:21,Wenchao NIU,20 APR 1998,CHN,3.0,Xi'an (CHN),24 SEP 2021,1141
27,2898,1:22:21,Artem SELIN,04 JAN 2001,RUS,2.0,Sochi (RUS),31 JAN 2022,1141
28,2898,1:22:21,Yohanis ALGAW,14 AUG 1999,ETH,3.0,"Cote d'Or National Sports Complex, St Pierre (MRI)",12 JUN 2022,1141
29,2898,1:22:21,Jianlong LI,12 APR 2003,CHN,17.0,Huangshan (CHN),05 MAR 2023,1141
30,2931,1:22:22,Daniel PLAZA,03 JUL 1966,ESP,2.0,"Poljud Stadion, Split (CRO)",28 AUG 1990,1140
31,2931,1:22:22,Yucheng HAN,16 DEC 1978,CHN,1.0,Jinzhou (CHN),02 SEP 2006,1140
32,2931,1:22:22,Andriy KOVENKO,25 NOV 1973,UKR,1.0,Yevpatoriya (UKR),17 MAR 2007,1140
33,2931,1:22:22,Koichiro MORIOKA,02 APR 1985,JPN,3.0,Kobe (JPN),27 JAN 2008,1140
34,2931,1:22:22,Giorgio RUBINO,15 APR 1986,ITA,1.0,Poděbrady (CZE),10 APR 2010,1140
35,2931,1:22:22,Chenggang SUN,11 MAR 1991,CHN,7.0,Changbaishan (CHN),06 SEP 2015,1140
36,2931,1:22:22,Pedro Daniel GÓMEZ,31 DEC 1990,MEX,23.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1140
37,2931,1:22:22,Wei YU,11 SEP 1987,CHN,4.0,Lugano (SUI),19 MAR 2017,1140
38,2931,1:22:22,Manish Singh RAWAT,05 MAY 1991,IND,6.0,Gold Coast (AUS),08 APR 2018,1140
39,2931,1:22:22,Aleksandr GARIN,28 DEC 1999,RUS,2.0,Sochi (RUS),19 FEB 2021,1140
40,2931,1:22:22,Daisuke MATSUNAGA,24 MAR 1995,JPN,10.0,"Rokko Island Konan Univ. West side, Kobe (JPN)",19 FEB 2023,1140
41,2931,1:22:22,Jiajun JIANG,28 OCT 2000,CHN,18.0,Huangshan (CHN),05 MAR 2023,1140
42,2931,1:22:22,Bo YANG,25 MAR 2002,CHN,19.0,Huangshan (CHN),05 MAR 2023,1140
43,2944,1:22:23,Igor KOLLÁR,26 JUN 1965,SVK,7.0,"Olympiastadion, Helsinki (FIN)",08 AUG 1994,1140
44,2944,1:22:23,Valentín MASSANA,05 JUL 1970,ESP,6.0,La Coruña (ESP),20 APR 1996,1140
45,2944,1:22:23,Ronghua LU,21 FEB 1983,CHN,1.0,Qufu (CHN),14 SEP 2002,1140
46,2944,1:22:23,Chilsung PARK,08 JUL 1982,KOR,1.0,Koyang (KOR),13 DEC 2005,1140
47,2944,1:22:23,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1.0,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",18 JUL 2009,1140
48,2944,1:22:23,Artur BRZOZOWSKI,29 MAR 1985,POL,3.0,Bydgoszcz (POL),01 AUG 2009,1140
49,2944,1:22:23,Nazar KOVALENKO,09 FEB 1987,UKR,7.0,Lugano (SUI),14 MAR 2010,1140
50,2944,1:22:23,Wei YU,11 SEP 1987,CHN,1.0,Taicang (CHN),07 MAY 2010,1140
51,2944,1:22:23,Takayuki TANII,14 FEB 1983,JPN,3.0,Kobe (JPN),20 FEB 2011,1140
52,2944,1:22:23,Tianlei LI,23 SEP 1990,CHN,9.0,Taicang (CHN),22 APR 2011,1140
53,2944,1:22:23,Hassanine SEBEI,21 JAN 1984,TUN,2.0,Sesto San Giovanni (ITA),01 MAY 2011,1140
54,2944,1:22:23,Francisco ARCILLA,14 JAN 1984,ESP,6.0,La Coruña (ESP),01 JUN 2013,1140
55,2944,1:22:23,Richard VARGAS,28 DEC 1994,VEN,24.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1140
56,2944,1:22:23,Yerko ARAYA,14 FEB 1986,CHI,25.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1140
57,2944,1:22:23,Gang WANG,02 APR 1991,CHN,20.0,Huangshan (CHN),04 MAR 2017,1140
58,2944,1:22:23,Xubao WEI,01 FEB 1993,CHN,21.0,Huangshan (CHN),04 MAR 2017,1140
59,2944,1:22:23,Takumi SAITO,23 MAR 1993,JPN,6.0,Nomi (JPN),18 MAR 2018,1140
60,2944,1:22:23,Eder SÁNCHEZ,21 MAY 1986,MEX,4.0,Naumburg (GER),14 APR 2018,1140
61,2944,1:22:23,Evan DUNFEE,28 SEP 1990,CAN,,Adelaide (AUS),10 FEB 2019,1140
62,2944,1:22:23,José Mauricio ARTEAGA,08 AUG 1988,ECU,4.0,Lima (PER),04 AUG 2019,1140
63,2944,1:22:23,Byeongkwang CHOE,07 APR 1991,KOR,1.0,Jeongseon (KOR),27 JUN 2020,1140
64,2944,1:22:23,Zhaoyang XIN,30 JUN 1998,CHN,20.0,Huangshan (CHN),20 MAR 2021,1140
65,2944,1:22:23,Haifeng QIAN,08 JUL 2000,CHN,6.0,Taicang (CHN),08 MAY 2021,1140
66,2944,1:22:23,Yandong LI,02 FEB 1998,CHN,4.0,Xi'an (CHN),24 SEP 2021,1140
67,2944,1:22:23,Quentin REW,16 JUL 1984,NZL,3.0,Adelaide (AUS),13 FEB 2022,1140
68,2944,1:22:23,Xiaobin LI,10 OCT 1999,CHN,20.0,Huangshan (CHN),05 MAR 2023,1140
69,2970,1:22:24,Gyula DUDÁS,20 AUG 1966,HUN,2.0,Békéscsaba (HUN),28 MAR 1993,1139
70,2970,1:22:24,Hatem GHOULA,07 JUN 1973,TUN,10.0,La Coruña (ESP),07 JUN 2003,1139
71,2970,1:22:24,Xavier MORENO,15 NOV 1979,ECU,22.0,Naumburg (GER),02 MAY 2004,1139
72,2970,1:22:24,Shucai XING,04 AUG 1984,CHN,6.0,Dudince (SVK),26 MAR 2005,1139
73,2970,1:22:24,Dae-ro LEE,12 MAR 1980,KOR,2.0,Ulsan (KOR),18 OCT 2005,1139
74,2970,1:22:24,Benjamín SÁNCHEZ,10 MAR 1985,ESP,20.0,La Coruña (ESP),13 MAY 2006,1139
