"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
24,1025,7:40.11,Stephane FRANKE,12 FEB 1964,GER,5,"Olympiastadion, Berlin (GER)",27 AUG 1993,1176
25,1025,7:40.11,Dieter BAUMANN,09 FEB 1965,GER,7,Stuttgart (GER),06 JUN 1999,1176
26,1025,7:40.11,Richard LIMO,18 NOV 1980,KEN,5,Köln (GER),08 AUG 1999,1176
27,1025,7:40.11,John Kemboi CHERUIYOT,05 JUL 1990,KEN,1,Oordegem (BEL),03 JUL 2010,1176
28,1029,7:40.13,Mushir Salim JAWHER,13 JUN 1978,BRN,4,"Stade Louis II, Monaco (MON)",18 SEP 2004,1176
29,1030,7:40.14,Halez TAGUELMINT,29 MAR 1973,FRA,8,Nice (FRA),17 JUL 1999,1175
30,1031,7:40.15,Khalid EL AMRI,20 MAR 1977,MAR,3,Villeneuve d'Ascq (FRA),12 JUN 2005,1175
31,1031,7:40.15,Mo FARAH,23 MAR 1983,GBR,1,"Crystal Palace, London (GBR)",05 AUG 2011,1175
32,1033,7:40.16,Abdelhaq EL GORCHE,20 JUL 1974,MAR,1,Casablanca (MAR),04 MAR 1998,1175
33,1033,7:40.16,Benjamin LIMO,23 AUG 1974,KEN,11,"Stade Louis II, Monaco (MON)",18 AUG 2000,1175
34,1033,7:40.16,Benjamin LIMO,23 AUG 1974,KEN,3,"Crystal Palace, London (GBR)",22 JUL 2001,1175
35,1036,7:40.17,Enrique MOLINA,25 FEB 1968,ESP,8,Nice (FRA),16 JUL 1998,1175
36,1037,7:40.18,Benjamin LIMO,23 AUG 1974,KEN,12,Bruxelles (BEL),24 AUG 2001,1175
37,1038,7:40.19,Bill MCCHESNEY,08 JAN 1959,USA,2,Köln (GER),22 AUG 1982,1175
38,1039,7:40.20,Alberto GARCÍA,22 FEB 1971,ESP,3,Athina (GRE),16 JUN 1999,1175
39,1039,7:40.20,Mushir Salim JAWHER,13 JUN 1978,BRN,4,"Stade Louis II, Monaco (MON)",13 SEP 2003,1175
40,1041,7:40.21,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,3,Paris (FRA),06 JUL 2007,1175
41,1041,7:40.21,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,4,Rieti (ITA),07 SEP 2008,1175
42,1043,7:40.22,Benjamin LIMO,23 AUG 1974,KEN,3,"Olympiastadion, Berlin (GER)",10 AUG 2003,1175
43,1043,7:40.22,Benjamin LIMO,23 AUG 1974,KEN,4,"Stade Louis II, Monaco (MON)",09 SEP 2005,1175
44,1045,7:40.24,Aloys NIZIGAMA,18 JUN 1966,BDI,5,London (GBR),12 JUL 1996,1175
45,1046,7:40.25,Dieter BAUMANN,09 FEB 1965,FRG,1,"Olympiastadion, Berlin (GER)",21 AUG 1987,1175
46,1047,7:40.26,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,9,"Olympiastadion, Berlin (GER)",22 AUG 2010,1175
47,1048,7:40.28,Bob KENNEDY,18 AUG 1970,USA,6,Bruxelles (BEL),25 AUG 1995,1175
48,1048,7:40.28,John KOSGEI,15 JUL 1973,KEN,1,Caorle (ITA),15 JUN 1996,1175
49,1048,7:40.28,Mohamed AMYN,25 MAR 1976,MAR,2,Sheffield (GBR),02 AUG 1998,1175
50,1048,7:40.28,Tim BROE,20 JUN 1977,USA,3,"Carson, CA (USA)",22 MAY 2005,1175
51,1052,7:40.29,Telahun Haile BEKELE,13 MAY 1999,ETH,10,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1175
52,1053,7:40.3h,Suleiman NYAMBUI,13 FEB 1953,TAN,2,Oslo (NOR),27 JUN 1978,1175
53,1053,7:40.30,Abraham CHEBII,23 DEC 1979,KEN,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1175
54,1053,7:40.30,Tariku BEKELE,28 FEB 1987,ETH,5,"Stade Louis II, Monaco (MON)",09 SEP 2005,1175
55,1053,7:40.30,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,Paris (FRA),06 JUL 2007,1175
56,1053,7:40.30,Muktar EDRIS,14 JAN 1994,ETH,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1175
57,1058,7:40.31,Brahim LAHLAFI,15 APR 1968,MAR,3,Narbonne (FRA),19 JUN 1994,1174
58,1058,7:40.31,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1174
59,1058,7:40.31,Alistair Ian CRAGG,13 JUN 1980,IRL,5,Paris (FRA),06 JUL 2007,1174
60,1061,7:40.34,Adam GOUCHER,18 FEB 1975,USA,2,"Palo Alto, CA (USA)",09 JUN 2001,1174
61,1061,7:40.34,James Kwalia C'KURUI,12 JUN 1984,KEN,1,Barletta (ITA),06 JUL 2002,1174
62,1061,7:40.34,Adel MECHAAL,05 DEC 1990,ESP,2,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1174
63,1064,7:40.35,James Kwalia C'KURUI,12 JUN 1984,QAT,10,Rieti (ITA),27 AUG 2006,1174
64,1065,7:40.36,Bernard LAGAT,12 DEC 1974,USA,1,"Crystal Palace, London (GBR)",13 AUG 2010,1174
65,1065,7:40.36,Eric JENKINS,24 NOV 1991,USA,9,"Olympic Stadium, London (GBR)",09 JUL 2017,1174
66,1067,7:40.37,Dieter BAUMANN,09 FEB 1965,FRG,2,Köln (GER),20 AUG 1989,1174
67,1067,7:40.37,Japhet Kipyegon KORIR,30 JUN 1993,KEN,4,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1174
68,1069,7:40.39,Iván HIERRO,14 FEB 1978,ESP,4,Zagreb (CRO),31 AUG 2006,1174
69,1069,7:40.39,Mang'ata Kimai NDIWA,12 DEC 1987,KEN,9,"Stade Louis II, Monaco (MON)",29 JUL 2008,1174
70,1069,7:40.39,Isiah Kiplangat KOECH,19 DEC 1993,KEN,6,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1174
71,1069,7:40.39,Daniel Simiu EBENYO,18 SEP 1995,KEN,7,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,1174
72,1073,7:40.4h,Nick ROSE,30 DEC 1951,GBR,3,Oslo (NOR),27 JUN 1978,1174
73,1074,7:40.41,Frank O'MARA,17 JUL 1960,IRL,5,Nice (FRA),10 JUL 1989,1174
74,1075,7:40.42,Paul BITOK,26 JUN 1970,KEN,1,Doha (QAT),24 APR 1997,1174
75,1076,7:40.43,Jack BUCKNER,22 SEP 1961,GBR,1,Oslo (NOR),05 JUL 1986,1174
76,1076,7:40.43,Ismael KIRUI,20 FEB 1975,KEN,12,"Stade Louis II, Monaco (MON)",25 JUL 1995,1174
77,1078,7:40.44,Bashir ABDI,10 FEB 1989,BEL,5,"Olympic Stadium, London (GBR)",24 JUL 2015,1174
78,1079,7:40.46,Eamonn COGHLAN,21 NOV 1952,IRL,1,Lausanne (SUI),18 JUL 1979,1174
79,1079,7:40.46,Larbi ZEROUAL,10 JAN 1971,FRA,8,Nice (FRA),10 JUL 1996,1174
80,1081,7:40.47,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,6,Stockholm (SWE),26 JUL 2005,1173
81,1081,7:40.47,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,2,Lille (FRA),10 JUL 2011,1173
82,1083,7:40.48,Ben ST. LAWRENCE,07 NOV 1981,AUS,6,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1173
83,1084,7:40.49,Dragan ZDRAVKOVIĆ,16 DEC 1959,YUG,2,Oslo (NOR),09 JUL 1983,1173
84,1084,7:40.49,Paul BITOK,26 JUN 1970,KEN,1,Sevilla (ESP),07 JUN 2003,1173
85,1084,7:40.49,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,2,Oordegem (BEL),03 JUL 2010,1173
86,1084,7:40.49,Hais WELDAY,24 OCT 1989,ERI,2,Strasbourg (FRA),12 JUN 2011,1173
87,1084,7:40.49,Mohammed AHMED,05 JAN 1991,CAN,3,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1173
88,1084,7:40.49,Ben TRUE,29 DEC 1985,USA,8,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1173
89,1090,7:40.52,Wilson WAIGWA,15 FEB 1949,KEN,4,Bruxelles (BEL),26 AUG 1983,1173
90,1091,7:40.55,Ilias FIFA,16 MAY 1989,ESP,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1173
91,1092,7:40.56,Sammy KIPKETER,29 SEP 1981,KEN,9,"Stade Louis II, Monaco (MON)",04 AUG 1999,1173
92,1092,7:40.56,Martin KEINO,20 JUN 1972,KEN,5,Nice (FRA),08 JUL 2000,1173
93,1092,7:40.56,Benson SEUREI,27 MAR 1984,BRN,9,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1173
94,1095,7:40.57,Hailu MEKONNEN,04 APR 1980,ETH,9,Nice (FRA),17 JUL 1999,1173
95,1096,7:40.58,Boniface KIPROP,12 OCT 1985,UGA,6,"International Stadium, Gateshead (GBR)",11 JUN 2006,1173
96,1097,7:40.59,Steve SCOTT,05 MAY 1956,USA,5,London (GBR),17 JUL 1982,1173
97,1098,7:40.6h,John WALKER,12 JAN 1952,NZL,1,Oslo (NOR),04 JUL 1974,1173
98,1099,7:40.62,Ismail SGHYR,16 MAR 1972,MAR,9,Bruxelles (BEL),23 AUG 1996,1173
99,1099,7:40.62,Nick WILLIS,25 APR 1983,NZL,10,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1173
0,1099,7:40.62,Ouassim OUMAIZ,30 MAR 1999,ESP,1,"Estadi Joan Serrahima, Barcelona (ESP)",22 SEP 2020,1173
1,1102,7:40.63,Davis KIPLANGAT,10 JUL 1998,KEN,3,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1172
2,1103,7:40.64,Wodajo BULTI,11 MAR 1957,ETH,5,Bruxelles (BEL),26 AUG 1983,1172
3,1103,7:40.64,Bob KENNEDY,18 AUG 1970,USA,3,"Palo Alto, CA (USA)",09 JUN 2001,1172
4,1105,7:40.65,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,3,Strasbourg (FRA),12 JUN 2011,1172
5,1106,7:40.66,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,5,"Stade Louis II, Monaco (MON)",18 SEP 2004,1172
6,1106,7:40.66,Abdihamid NUR,14 OCT 1997,USA,1f7,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2022,1172
7,1108,7:40.67,Sydney MAREE,09 SEP 1956,USA,3,Köln (GER),20 AUG 1989,1172
8,1108,7:40.67,Million WOLDE,17 MAR 1979,ETH,2,Helsinki (FIN),10 JUN 1999,1172
9,1108,7:40.67,Felix LIMO,22 AUG 1980,KEN,6,Rieti (ITA),02 SEP 2001,1172
10,1111,7:40.68,Joseph KOSGEI,25 AUG 1974,KEN,2,Zaragoza (ESP),08 JUN 2004,1172
11,1112,7:40.69,James GETANDA,05 JUL 1983,KEN,4,"Crystal Palace, London (GBR)",22 JUL 2001,1172
12,1113,7:40.70,David Kiprotich BETT,18 OCT 1992,KEN,1,Baie Mahault (FRA),01 MAY 2010,1172
13,1114,7:40.71,Abdelaati IGUIDER,25 MAR 1987,MAR,1,Sotteville-lès-Rouen (FRA),16 JUL 2019,1172
14,1115,7:40.72,Julius KIPTOO,04 SEP 1977,KEN,2,Doha (QAT),24 APR 1997,1172
15,1115,7:40.72,Benjamin LIMO,23 AUG 1974,KEN,8,Bruxelles (BEL),30 AUG 2002,1172
16,1117,7:40.73,Aloys NIZIGAMA,18 JUN 1966,BDI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994,1172
17,1118,7:40.74,Brahim BOUTAYEB,15 AUG 1967,MAR,5,Nice (FRA),15 JUL 1992,1172
18,1118,7:40.74,Dieter BAUMANN,09 FEB 1965,GER,1,Arnsberg (GER),17 MAY 1998,1172
19,1120,7:40.75,Stephane FRANKE,12 FEB 1964,GER,5,"Stade Louis II, Monaco (MON)",02 AUG 1994,1172
20,1120,7:40.75,Mushir Salim JAWHER,13 JUN 1978,BRN,4,Villeneuve d'Ascq (FRA),12 JUN 2005,1172
21,1120,7:40.75,Bado WORKU MERDESSA,22 JUL 1988,ETH,3,Naimette-Xhovémont (BEL),19 JUL 2006,1172
22,1120,7:40.75,Matt TEGENKAMP,19 JAN 1982,USA,4,Stockholm (SWE),22 JUL 2008,1172
23,1120,7:40.75,Mo FARAH,23 MAR 1983,GBR,2,"Crystal Palace, London (GBR)",13 AUG 2010,1172
24,1125,7:40.76,Leonard Patrick KOMON,10 JAN 1988,KEN,3,Rethymno (GRE),18 JUL 2007,1172
25,1126,7:40.77,Marius BAKKEN,27 MAR 1978,NOR,13,Bruxelles (BEL),24 AUG 2001,1172
26,1126,7:40.77,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 2009,1172
27,1128,7:40.78,Paul TERGAT,17 JUN 1969,KEN,12,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1172
28,1128,7:40.78,David TORRENCE,26 NOV 1985,USA,11,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1172
29,1130,7:40.79,Brahim BOUTAYEB,15 AUG 1967,MAR,4,Köln (GER),19 AUG 1990,1171
30,1130,7:40.79,Mohamed AMYN,25 MAR 1976,MAR,7,Rieti (ITA),02 SEP 2001,1171
31,1130,7:40.79,Jonas CHERUIYOT,11 JAN 1984,KEN,5,Stockholm (SWE),22 JUL 2008,1171
32,1133,7:40.82,Alberto GARCÍA,22 FEB 1971,ESP,1,Barcelona (ESP),25 JUL 2000,1171
33,1133,7:40.82,Pius Maluko MULI,15 DEC 1982,KEN,4,Rieti (ITA),07 SEP 2003,1171
34,1135,7:40.85,Abera KUMA,31 AUG 1990,ETH,8,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1171
35,1136,7:40.86,Khalid SKAH,29 JAN 1967,MAR,2,Oslo (NOR),14 JUL 1990,1171
36,1136,7:40.86,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1171
37,1136,7:40.86,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,9,"Stade Louis II, Monaco (MON)",25 JUL 2007,1171
38,1139,7:40.88,Edwin KIPKORIR,03 SEP 1989,KEN,5,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007,1171
39,1140,7:40.89,Abrar OSMAN,01 JAN 1994,ERI,3,Lille (FRA),10 JUL 2011,1171
40,1141,7:40.90,Matt TEGENKAMP,19 JAN 1982,USA,1,Zagreb (CRO),09 SEP 2008,1171
41,1142,7:40.91,Khalid EL AMRI,20 MAR 1977,MAR,4,Ostrava (CZE),30 MAY 2006,1171
42,1142,7:40.91,Serhiy LEBID,15 JUL 1975,UKR,3,Milano (ITA),09 SEP 2010,1171
43,1144,7:40.92,Pius Maluko MULI,15 DEC 1982,KEN,5,Rieti (ITA),08 SEP 2002,1171
44,1145,7:40.93,Kipkurui MISOI,23 OCT 1978,KEN,2,Ingolstadt (GER),18 JUN 2000,1171
45,1145,7:40.93,Luke KIPKOSGEI,27 NOV 1975,KEN,4,"Olympiastadion, Berlin (GER)",10 AUG 2003,1171
46,1145,7:40.93,Japhet Kipyegon KORIR,30 JUN 1993,KEN,4,Strasbourg (FRA),12 JUN 2011,1171
47,1148,7:40.94,Eamonn MARTIN,09 OCT 1958,GBR,3,Oslo (NOR),09 JUL 1983,1171
48,1149,7:40.95,Abdelaati IGUIDER,25 MAR 1987,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",29 JUN 2021,1170
49,1150,7:40.96,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,7,Paris-St-Denis (FRA),17 JUL 2009,1170
50,1151,7:40.97,Dieter BAUMANN,09 FEB 1965,GER,5,San Sebastián (ESP),20 AUG 2002,1170
51,1151,7:40.97,Shadrack KORIR,14 DEC 1978,KEN,6,"Stade Louis II, Monaco (MON)",09 SEP 2005,1170
52,1151,7:40.97,Muktar EDRIS,14 JAN 1994,ETH,6,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1170
53,1154,7:40.98,Brahim BOUTAYEB,15 AUG 1967,MAR,1,Parma (ITA),23 JUL 1992,1170
54,1154,7:40.98,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,7,"Stade Louis II, Monaco (MON)",09 SEP 2005,1170
55,1154,7:40.98,Joshua CHEPTEGEI,12 SEP 1996,UGA,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1170
56,1157,7:40.99,Jerry MOTSAU,12 MAR 1990,RSA,1,"Centro Sportivo Saletti, Nembro (ITA)",17 JUN 2021,1170
57,1158,7:41.0h,Rod DIXON,13 JUL 1950,NZL,1,Milano (ITA),02 JUL 1974,1170
58,1158,7:41.00,Francis GONZALEZ,06 FEB 1952,FRA,2,Lausanne (SUI),18 JUL 1979,1170
59,1160,7:41.02,Domingos CASTRO,22 NOV 1963,POR,1,Lisboa (POR),25 JUL 1997,1170
60,1160,7:41.02,Tigabu GEBREMARIAM,03 NOV 1990,ETH,5,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1170
61,1160,7:41.02,Collis BIRMINGHAM,27 DEC 1984,AUS,1,Sotteville-lès-Rouen (FRA),08 JUL 2013,1170
62,1163,7:41.03,Mark CARROLL,15 JAN 1972,IRL,8,"Olympiastadion, Berlin (GER)",01 SEP 2000,1170
63,1163,7:41.03,Mohammed MOURHIT,10 OCT 1970,BEL,14,Bruxelles (BEL),24 AUG 2001,1170
64,1163,7:41.03,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,2,Zagreb (CRO),09 SEP 2008,1170
65,1163,7:41.03,Sam MCENTEE,03 FEB 1992,AUS,10,"Olympic Stadium, London (GBR)",09 JUL 2017,1170
66,1167,7:41.04,El Hassan LAHSSINI,01 JAN 1975,MAR,9,Nice (FRA),16 JUL 1998,1170
67,1167,7:41.04,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,6,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1170
68,1167,7:41.04,Soufiyan BOUQANTAR,30 AUG 1993,MAR,7,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1170
69,1170,7:41.05,Markus RYFFEL,05 FEB 1955,SUI,3,Lausanne (SUI),18 JUL 1979,1170
70,1170,7:41.05,Joseph EBUYA,20 JUN 1987,KEN,4,"Letzigrund, Zürich (SUI)",07 SEP 2007,1170
71,1170,7:41.05,Sahle WARGA,30 JAN 1984,ETH,7,Paris (FRA),18 JUL 2008,1170
72,1173,7:41.06,Mohamed ISSANGAR,12 DEC 1964,MAR,1,Nice (FRA),21 JUL 1993,1170
73,1173,7:41.06,Juan VAN DEVENTER,26 MAR 1983,RSA,6,Stockholm (SWE),22 JUL 2008,1170
74,1175,7:41.07,Tim BROE,20 JUN 1977,USA,3,"New York, NY (USA)",11 JUN 2005,1170
75,1175,7:41.07,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,3,Zagreb (CRO),09 SEP 2008,1170
76,1177,7:41.08,Dieter BAUMANN,09 FEB 1965,GER,1,"Olympiastadion, München (GER)",21 JUN 1997,1170
77,1178,7:41.09,Jim SPIVEY,07 MAR 1960,USA,5,Nice (FRA),18 JUL 1994,1170
78,1179,7:41.1h,Rod DIXON,13 JUL 1950,NZL,4,Oslo (NOR),27 JUN 1978,1170
79,1179,7:41.10,Martin KEINO,20 JUN 1972,KEN,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1170
80,1181,7:41.11,Selemon BAREGA,20 JAN 2000,ETH,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1169
81,1182,7:41.12,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,6,Zürich (SUI),19 AUG 2005,1169
82,1183,7:41.14,Lucas Kimeli ROTICH,16 APR 1990,KEN,8,"Stade Louis II, Monaco (MON)",28 JUL 2009,1169
83,1184,7:41.16,Mang'ata Kimai NDIWA,12 DEC 1987,KEN,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 2009,1169
84,1185,7:41.17,Paul BITOK,26 JUN 1970,KEN,7,"Stade Louis II, Monaco (MON)",07 AUG 1993,1169
85,1185,7:41.17,Philip MOSIMA,02 JAN 1977,KEN,1,Hechtel (BEL),01 AUG 1998,1169
86,1187,7:41.18,Sydney MAREE,09 SEP 1956,USA,1,Oslo (NOR),28 JUN 1983,1169
87,1187,7:41.18,Vincent RONO,10 NOV 1990,KEN,2,Liège (BEL),13 JUL 2010,1169
88,1189,7:41.19,Paul BITOK,26 JUN 1970,KEN,10,Bruxelles (BEL),23 AUG 1996,1169
89,1190,7:41.2h,Karl FLESCHEN,28 MAY 1955,FRG,1,Köln (GER),22 JUN 1977,1169
90,1190,7:41.20,Mo FARAH,23 MAR 1983,GBR,1,Kingston (JAM),10 JUN 2017,1169
91,1190,7:41.20,Fernando CARRO,01 APR 1992,ESP,11,"International Stadium, Gateshead (GBR)",13 JUL 2021,1169
92,1193,7:41.21,Ismael KIRUI,20 FEB 1975,KEN,7,Oslo (NOR),21 JUL 1995,1169
93,1193,7:41.21,Ali SAIDI-SIEF,15 MAR 1978,ALG,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1169
94,1193,7:41.21,Chakir BOUJATTAOUI,16 JAN 1983,MAR,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 2009,1169
95,1196,7:41.22,Karl FLESCHEN,28 MAY 1955,FRG,1,Köln (GER),22 JUL 1977,1169
96,1197,7:41.23,Yahia AZAÏDJ,03 MAY 1972,ALG,9,"Stade Louis II, Monaco (MON)",09 SEP 1995,1169
97,1198,7:41.24,Martin KEINO,20 JUN 1972,KEN,11,Bruxelles (BEL),03 SEP 1999,1169
98,1199,7:41.25,José Manuel MARTÍNEZ,22 OCT 1971,ESP,6,San Sebastián (ESP),20 AUG 2002,1169
99,1200,7:41.26,Khalid SKAH,29 JAN 1967,MAR,1,Nice (FRA),10 JUL 1990,1169
0,1200,7:41.26,Fita BAYISSA,15 DEC 1972,ETH,4,Athina (GRE),16 JUN 1999,1169
1,1202,7:41.27,Anthony FAMIGLIETTI,08 NOV 1978,USA,1,"Carson, CA (USA)",20 MAY 2007,1169
2,1202,7:41.27,Cornelius KANGOGO,15 DEC 1993,KEN,1,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1169
3,1202,7:41.27,Jacob KIPLIMO,14 NOV 2000,UGA,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1169
4,1205,7:41.28,Mark Kipkinyor BETT,22 DEC 1976,KEN,4,Naimette-Xhovémont (BEL),19 JUL 2006,1168
5,1206,7:41.29,Abraham CHERKOS,23 SEP 1989,ETH,5,Doha (QAT),12 MAY 2006,1168
6,1207,7:41.3h,Steve OVETT,09 OCT 1955,GBR,1,Wattenscheid (GER),23 SEP 1977,1168
7,1207,7:41.30,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,Milano (ITA),18 SEP 2011,1168
8,1209,7:41.31,Kenenisa BEKELE,13 JUN 1982,ETH,1,Gateshead (GBR),27 JUN 2004,1168
9,1209,7:41.31,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,9,Paris (FRA),27 AUG 2016,1168
10,1209,7:41.31,Narve Gilje NORDÅS,30 SEP 1998,NOR,1,"Stadion, Lahti (FIN)",19 AUG 2021,1168
11,1212,7:41.33,António PINTO,22 MAR 1966,POR,13,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1168
12,1213,7:41.35,Craig MOTTRAM,18 JUN 1980,AUS,1,Sydney (AUS),16 FEB 2001,1168
13,1213,7:41.35,David Biwott CHEMWENO,18 DEC 1981,KEN,3,Zaragoza (ESP),08 JUN 2004,1168
14,1215,7:41.36,Levi Omari MATEBO,03 NOV 1989,KEN,2,Baie Mahault (FRA),01 MAY 2010,1168
15,1215,7:41.36,Geofrey KUSURO,12 FEB 1989,UGA,5,Strasbourg (FRA),12 JUN 2011,1168
16,1217,7:41.37,Craig MOTTRAM,18 JUN 1980,AUS,1,"CM, Madrid (ESP)",21 SEP 2002,1168
17,1217,7:41.37,Zane ROBERTSON,14 NOV 1989,NZL,1,Cork (IRL),08 JUL 2014,1168
18,1219,7:41.38,Wilson WAIGWA,15 FEB 1949,KEN,1,København (DEN),05 AUG 1982,1168
19,1219,7:41.38,Richard LIMO,18 NOV 1980,KEN,1,"FBK Stadium, Hengelo (NED)",02 JUN 2002,1168
20,1219,7:41.38,Japhet Kipyegon KORIR,30 JUN 1993,KEN,3,Liège (BEL),13 JUL 2010,1168
21,1219,7:41.38,Elroy GELANT,25 AUG 1986,RSA,6,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1168
22,1219,7:41.38,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,1,"Lakeside Stadium, Melbourne (AUS)",23 FEB 2023,1168
23,1224,7:41.39,Birhanu DELELE,27 APR 1990,ETH,4,Liège (BEL),13 JUL 2010,1168
24,1225,7:41.40,James Kwalia C'KURUI,12 JUN 1984,KEN,5,"Stade Louis II, Monaco (MON)",13 SEP 2003,1168
25,1225,7:41.40,Levi Omari MATEBO,03 NOV 1989,KEN,1,Naimette-Xhovémont (BEL),16 JUL 2008,1168
26,1225,7:41.40,Berihu AREGAWI,28 FEB 2001,ETH,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1168
27,1228,7:41.41,Henry RONO,12 FEB 1952,KEN,3,Ingelheim (FRG),01 SEP 1981,1168
28,1228,7:41.41,Brahim JABBOUR,02 OCT 1970,MAR,2,Nice (FRA),21 JUL 1993,1168
29,1228,7:41.41,Abiyote ABATE,20 NOV 1980,ETH,2,Sevilla (ESP),07 JUN 2003,1168
30,1228,7:41.41,Arne GABIUS,22 MAR 1981,GER,7,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1168
31,1228,7:41.41,Yemaneberhan CRIPPA,15 OCT 1996,ITA,2,"Centro Sportivo Saletti, Nembro (ITA)",17 JUN 2021,1168
32,1233,7:41.42,Brahim BOUTAYEB,15 AUG 1967,MAR,1,Grosseto (ITA),10 AUG 1989,1168
33,1233,7:41.42,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2,Milano (ITA),18 SEP 2011,1168
34,1233,7:41.42,Adel MECHAAL,05 DEC 1990,ESP,11,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1168
35,1236,7:41.43,Abraham CHEBII,23 DEC 1979,KEN,7,"International Stadium, Gateshead (GBR)",31 AUG 2009,1168
36,1236,7:41.43,Patrick TIERNAN,11 SEP 1994,AUS,4,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1168
37,1238,7:41.44,Sammy KIPKETER,29 SEP 1981,KEN,1,Doha (QAT),18 MAY 2001,1167
38,1239,7:41.45,Mark CARROLL,15 JAN 1972,IRL,8,Stuttgart (GER),06 JUN 1999,1167
39,1240,7:41.46,Yobes ONDIEKI,21 FEB 1961,KEN,1,Berlin (GER),23 JUN 1991,1167
40,1240,7:41.46,Eliud KIPCHOGE,05 NOV 1984,KEN,7,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1167
41,1240,7:41.46,Jonas CHERUIYOT,11 JAN 1984,KEN,10,"Stade Louis II, Monaco (MON)",29 JUL 2008,1167
42,1243,7:41.48,Fabián RONCERO,19 OCT 1970,ESP,2,Barcelona (ESP),25 JUL 2000,1167
