"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
11,3704,1:33:55,Johanna JACKSON,17 JAN 1985,GBR,47,Taicang (CHN),03 MAY 2014,1070
12,3704,1:33:55,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,4,Sucúa (ECU),10 MAR 2018,1070
13,3714,1:33:56,Anna PUDOVKINA,13 FEB 1985,RUS,5,Cheboksary (RUS),07 SEP 2003,1069
14,3714,1:33:56,Rossella GIORDANO,01 DEC 1972,ITA,18,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006,1069
15,3714,1:33:56,Maribel GONCALVES,01 APR 1978,POR,26,Cheboksary (RUS),11 MAY 2008,1069
16,3714,1:33:56,Xueping SUN,10 DEC 1988,CHN,7,Baoji (CHN),21 MAR 2009,1069
17,3714,1:33:56,Ana Maria GROZA,01 JUN 1976,ROU,9,Sesto San Giovanni (ITA),01 MAY 2009,1069
18,3714,1:33:56,Serena PRUNER,21 MAY 1986,ITA,3,Chiasso (SUI),02 OCT 2011,1069
19,3714,1:33:56,Claudia ŞTEF,25 FEB 1978,ROU,35,"Olympic Stadium, London (GBR)",11 AUG 2012,1069
20,3714,1:33:56,Mariya TYUREVA,24 JUL 1991,RUS,3,Cheboksary (RUS),09 SEP 2012,1069
21,3714,1:33:56,Peili YANG,07 AUG 1994,CHN,3,Zhengzhou (CHN),21 MAY 2017,1069
22,3714,1:33:56,Miranda MELVILLE,20 MAR 1989,USA,2,"Philadelphia, PA (USA)",08 APR 2018,1069
23,3714,1:33:56,Emily Wamusyi NGII,13 AUG 1986,KEN,2,Nairobi (KEN),06 JUN 2018,1069
24,3714,1:33:56,Elizabeth MCMILLEN,10 APR 2004,AUS,13,Nomi (JPN),19 MAR 2023,1069
25,3714,1:33:56,Mengyuan CHEN,04 NOV 2003,CHN,5,Taicang (CHN),08 APR 2023,1069
26,3714,1:33:56,Zhang LINGFEN,22 OCT 2001,CHN,11,Taicang (CHN),08 APR 2023,1069
27,3728,1:33:57,Lisa LANGFORD-KEHLER,15 MAR 1967,GBR,23,Eisenhüttenstadt (GER),17 JUN 2000,1069
28,3728,1:33:57,Na SHI,17 FEB 1981,CHN,4,Tlalnepantla de Baz (MEX),25 MAR 2006,1069
29,3728,1:33:57,Jane SAVILLE,05 NOV 1974,AUS,12,Sesto San Giovanni (ITA),01 MAY 2007,1069
30,3728,1:33:57,Huanhuan SUN,15 MAR 1990,CHN,1,Benxi (CHN),18 JUN 2011,1069
31,3728,1:33:57,Jing HUANG,28 FEB 1988,CHN,10,Baoji (CHN),17 SEP 2011,1069
32,3728,1:33:57,Xuhong ZHANG,10 FEB 1993,CHN,10,Shenyang (CHN),12 MAY 2013,1069
33,3728,1:33:57,Kimberly GARCÍA LEÓN,19 OCT 1993,PER,31,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1069
34,3728,1:33:57,Huanhuan SUN,15 MAR 1990,CHN,3,Taicang (CHN),01 MAY 2015,1069
35,3728,1:33:57,Jemima MONTAG,15 FEB 1998,AUS,2,Napoli (ITA),12 JUL 2019,1069
36,3728,1:33:57,Noelia VARGAS,17 APR 2000,CRC,15,Poděbrady (CZE),02 APR 2022,1069
37,3738,1:33:58,Mi-jung KIM,10 JUN 1979,KOR,2,Wajima (JPN),20 APR 2003,1069
38,3738,1:33:58,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,30,Cixi City (CHN),23 APR 2005,1069
39,3738,1:33:58,Cheryl WEBB,03 OCT 1976,AUS,21,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1069
40,3738,1:33:58,Athanasia TSOUMELEKA,02 JAN 1982,GRE,7,Kraków (POL),23 JUN 2007,1069
41,3738,1:33:58,Svetlana SOLOVYEVA,06 NOV 1986,RUS,2,"Gyulai István Atlétika Stadion, Debrecen (HUN)",14 JUL 2007,1069
42,3738,1:33:58,Zuzana SCHINDLEROVÁ,25 APR 1987,CZE,1,Poděbrady (CZE),12 APR 2008,1069
43,3738,1:33:58,Olga POVALYAYEVA,19 OCT 1984,RUS,3,Beograd (SRB),10 JUL 2009,1069
44,3738,1:33:58,Junying XIAO,16 JUN 1992,CHN,25,Taicang (CHN),01 MAR 2013,1069
45,3738,1:33:58,Khushbir KAUR,09 JUL 1993,IND,13,Rio Maior (POR),18 APR 2015,1069
46,3738,1:33:58,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,14,Dudince (SVK),19 MAR 2016,1069
47,3738,1:33:58,Laura POLLI,07 SEP 1983,SUI,11,Poděbrady (CZE),09 APR 2016,1069
48,3738,1:33:58,Lidia SANCHEZ-PUEBLA,17 JUL 1996,ESP,1,Valverde (ESP),04 MAR 2017,1069
49,3738,1:33:58,Mao LA,17 DEC 1996,CHN,3,Taicang (CHN),15 APR 2017,1069
50,3738,1:33:58,Nadezhda MOKEYEVA,10 JAN 1996,RUS,6,Cheboksary (RUS),10 JUN 2017,1069
51,3738,1:33:58,Siu Nga CHING,11 FEB 1987,HKG,2,Wajima (JPN),11 APR 2021,1069
52,3738,1:33:58,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,3,Machala (ECU),25 FEB 2023,1069
53,3754,1:33:59,Shu LIU,17 JUN 1981,CHN,22,Dandong (CHN),13 APR 2001,1069
54,3754,1:33:59,Kelian GAO,15 AUG 1983,CHN,6,Qingdao (CHN),27 SEP 2003,1069
55,3754,1:33:59,Irina PUDOVKINA,11 FEB 1980,RUS,7,"Adler, Sochi (RUS)",08 FEB 2004,1069
56,3754,1:33:59,Lihua SUN,30 SEP 1983,CHN,9,Kunshan (CHN),23 MAY 2004,1069
57,3754,1:33:59,Maribel GONCALVES,01 APR 1978,POR,26,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1069
58,3754,1:33:59,Masumi FUCHISE,02 SEP 1986,JPN,5,Wajima (JPN),16 APR 2006,1069
59,3754,1:33:59,María José POVES,16 MAR 1978,ESP,2,Poděbrady (CZE),14 APR 2007,1069
60,3754,1:33:59,Tianshu SHI,07 JUN 1988,CHN,9f1,Beijing (CHN),19 SEP 2010,1069
61,3754,1:33:59,Lorena LUACES,29 FEB 1984,ESP,5,Benicassim (ESP),06 MAR 2011,1069
62,3754,1:33:59,Nadiya BOROVSKA,25 FEB 1981,UKR,3,Dudince (SVK),26 MAR 2011,1069
63,3754,1:33:59,Yeongeun JEON,24 MAY 1988,KOR,2,Daegu (KOR),15 OCT 2012,1069
64,3754,1:33:59,Kumiko OKADA,17 OCT 1991,JPN,4,Kobe (JPN),16 FEB 2014,1069
65,3754,1:33:59,Violaine AVEROUS,15 MAR 1985,FRA,2,St. Sebastien-sur-Loire (FRA),13 MAR 2016,1069
66,3754,1:33:59,Yeongeun JEON,24 MAY 1988,KOR,1,Goseong (KOR),15 JUN 2016,1069
67,3754,1:33:59,Viktória MADARÁSZ,12 MAY 1985,HUN,25,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1069
68,3754,1:33:59,Valentyna MYRONCHUK,10 AUG 1994,UKR,32,"Olympic Stadium, London (GBR)",13 AUG 2017,1069
69,3754,1:33:59,Claire TALLENT,06 JUL 1981,AUS,2,Melbourne (AUS),17 DEC 2017,1069
70,3754,1:33:59,Andreea ARSINE,14 SEP 1988,ROU,38,Taicang (CHN),05 MAY 2018,1069
71,3754,1:33:59,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,2,Poděbrady (CZE),10 OCT 2020,1069
72,3773,1:34:00,Mónika PESTI,27 JUN 1975,HUN,5,Naumburg (GER),06 JUN 1999,1068
73,3773,1:34:00,Svetlana BOGDANOVA,06 NOV 1986,RUS,14,Sochi (RUS),12 MAR 2005,1068
74,3773,1:34:00,Lihua SUN,30 SEP 1983,CHN,15,Nanjing (CHN),20 OCT 2005,1068
75,3773,1:34:00,Maria CHATZIPANAYOTIDOU,17 JAN 1982,GRE,5,Alytus (LTU),13 JUN 2008,1068
76,3773,1:34:00,Mingxia YANG,13 JAN 1990,CHN,6,Huangshan (CHN),16 MAR 2010,1068
77,3773,1:34:00,Eleonora Anna GIORGI,14 SEP 1989,ITA,4,Poděbrady (CZE),10 APR 2010,1068
78,3773,1:34:00,Hua LI,15 JAN 1991,CHN,11,Taicang (CHN),30 MAR 2012,1068
79,3773,1:34:00,Kelly RUDDICK,19 APR 1973,AUS,48,Taicang (CHN),03 MAY 2014,1068
80,3773,1:34:00,Monika VAICIUKEVIČIŪTĖ,03 APR 1996,LTU,12,Poděbrady (CZE),09 APR 2016,1068
81,3773,1:34:00,Darya MELENTYEVA,07 APR 1998,RUS,8,Sochi (RUS),19 FEB 2018,1068
82,3773,1:34:00,Katie HAYWARD,23 JUL 2000,AUS,2,Adelaide (AUS),09 FEB 2020,1068
83,3773,1:34:00,Antigoni NTRISMPIOTI,21 MAR 1984,GRE,1,Patra (GRE),09 AUG 2020,1068
84,3773,1:34:00,Marina YEFREMOVA,20 APR 1997,RUS,9,Sochi (RUS),19 FEB 2021,1068
85,3786,1:34:01,Fatiha OUALI,28 OCT 1974,FRA,19,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1068
86,3786,1:34:01,Liping WANG,08 JUL 1976,CHN,1,Macao (MAC),02 NOV 2005,1068
87,3786,1:34:01,Olga POVALYAYEVA,19 OCT 1984,RUS,15,"Adler, Sochi (RUS)",19 FEB 2006,1068
88,3786,1:34:01,Alina OLARU,03 OCT 1982,ROU,3,Bucureşti (ROU),10 JUN 2006,1068
89,3786,1:34:01,Chiaki ASADA,21 JAN 1991,JPN,2,Nomi (JPN),13 MAR 2011,1068
90,3786,1:34:01,Neringa AIDIETYTĖ,05 JUN 1983,LTU,2,London (GBR),30 MAY 2011,1068
91,3786,1:34:01,Neringa AIDIETYTĖ,05 JUN 1983,LTU,,Alytus (LTU),17 JUN 2011,1068
92,3786,1:34:01,Natalya MAKAROVA,17 APR 1987,RUS,8,Moskva (RUS),10 JUN 2012,1068
93,3786,1:34:01,Neringa AIDIETYTĖ,05 JUN 1983,LTU,36,"Olympic Stadium, London (GBR)",11 AUG 2012,1068
94,3786,1:34:01,Vera SANTOS,03 DEC 1981,POR,21,"National Stadium, Beijing (CHN)",28 AUG 2015,1068
95,3786,1:34:01,Mariavittoria BECCHETTI,12 DEC 1994,ITA,13,Poděbrady (CZE),09 APR 2016,1068
96,3786,1:34:01,Khushbir KAUR,09 JUL 1993,IND,5,Taicang (CHN),15 APR 2017,1068
97,3786,1:34:01,Ana CABECINHA,29 APR 1984,POR,8,Rio Maior (POR),06 APR 2019,1068
98,3786,1:34:01,Na WANG,29 MAY 1995,CHN,9,Taicang (CHN),11 MAY 2019,1068
99,3786,1:34:01,Xueying BAI,26 APR 2000,CHN,14,Xi'an (CHN),24 SEP 2021,1068
0,3786,1:34:01,Maidy MONGE,12 SEP 2000,GUA,1.0,San Jerónimo (GUA),08 MAY 2022,1068
1,3802,1:34:02,Lyudmila DEDEKINA,05 JAN 1979,RUS,2.0,"Ullevi Stadium, Göteborg (SWE)",31 JUL 1999,1068
2,3802,1:34:02,Oslaidis CRUZ,12 MAR 1974,CUB,1.0,Santa Clara (CUB),17 MAR 2001,1068
3,3802,1:34:02,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,,Baixa da Banheira (POR),26 FEB 2005,1068
4,3802,1:34:02,Inês HENRIQUES,01 MAY 1980,POR,2.0,Chihuahua (MEX),14 MAR 2009,1068
5,3802,1:34:02,Jingjing NIE,01 MAR 1988,CHN,7.0,Taicang (CHN),22 APR 2011,1068
6,3802,1:34:02,Olive LOUGHNANE,14 JAN 1976,IRL,13.0,"DS, Daegu (KOR)",31 AUG 2011,1068
7,3802,1:34:02,Inês HENRIQUES,01 MAY 1980,POR,4.0,Chihuahua (MEX),22 FEB 2014,1068
8,3802,1:34:02,Kumiko OKADA,17 OCT 1991,JPN,3.0,Jakarta (INA),29 AUG 2018,1068
9,3802,1:34:02,Alegna GONZÁLEZ,02 JAN 1999,MEX,,"Estadio Nacional - La Sabana, San José (CRC)",21 FEB 2021,1068
10,3802,1:34:02,Heather LEWIS,25 OCT 1993,GBR,16.0,Poděbrady (CZE),02 APR 2022,1068
11,3802,1:34:02,Magaly BONILLA,08 FEB 1992,ECU,21.0,La Coruña (ESP),03 JUN 2023,1068
12,3813,1:34:03,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,URS,2.0,Mogilyov (URS),04 SEP 1988,1067
13,3813,1:34:03,Yelena FYODOROVA,17 FEB 1966,RUS,5.0,Moskva (RUS),26 APR 1992,1067
14,3813,1:34:03,Kristina SALTANOVIČ,20 FEB 1975,LTU,28.0,Mézidon-Canon (FRA),02 MAY 1999,1067
15,3813,1:34:03,Kristina SALTANOVIČ,20 FEB 1975,LTU,3.0,Viana de Castelo (POR),04 MAR 2006,1067
16,3813,1:34:03,Svetlana TOLSTAYA,09 AUG 1971,KAZ,29.0,"National Stadium, Beijing (CHN)",21 AUG 2008,1067
17,3813,1:34:03,Gao NI,14 SEP 1991,CHN,3.0,Huangshan (CHN),16 MAR 2010,1067
18,3813,1:34:03,Anna DRABENYA,15 AUG 1987,BLR,1.0,Nesvizh (BLR),10 APR 2010,1067
19,3813,1:34:03,Ana CABECINHA,29 APR 1984,POR,7.0,Sesto San Giovanni (ITA),01 MAY 2011,1067
20,3813,1:34:03,Regan LAMBLE,14 OCT 1991,AUS,7.0,Taicang (CHN),01 MAR 2013,1067
21,3813,1:34:03,Susana FEITOR,28 JAN 1975,POR,5.0,Quarteira (POR),01 FEB 2014,1067
22,3813,1:34:03,Despina ZAPOUNIDOU,05 OCT 1985,GRE,20.0,"Letzigrund, Zürich (SUI)",14 AUG 2014,1067
23,3813,1:34:03,Raquel GONZÁLEZ,16 NOV 1989,ESP,2.0,Badalona (ESP),07 FEB 2016,1067
24,3813,1:34:03,Galina YAKUSHEVA,14 JUL 1988,KAZ,,Antalya (TUR),16 FEB 2020,1067
25,3813,1:34:03,Xiaole ZHANG,17 JAN 2000,CHN,18.0,Huangshan (CHN),20 MAR 2021,1067
26,3813,1:34:03,Mayra PÉREZ,20 DEC 1988,GUA,,Olomouc (CZE),10 APR 2021,1067
27,3828,1:34:04,Ryoko SAKAKURA,09 MAY 1976,JPN,1.0,Wajima (JPN),17 APR 2005,1067
28,3828,1:34:04,Katarzyna BURGHARDT,29 JUN 1985,POL,1.0,Os (NOR),08 JUL 2012,1067
29,3828,1:34:04,Darya BALKUNETS,04 MAR 1993,BLR,1.0,Grodno (BLR),24 JUL 2015,1067
30,3828,1:34:04,Erica SENA,03 MAY 1985,BRA,3.0,Ciudad Juárez (MEX),06 MAR 2016,1067
31,3828,1:34:04,Maria LARIOS LÓPEZ,29 OCT 1992,ESP,6.0,Mérida (ESP),02 APR 2017,1067
32,3828,1:34:04,Mariia SAKHARUK,14 OCT 1995,UKR,19.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1067
33,3828,1:34:04,Sofia RAMOS RODRÍGUEZ,25 AUG 2002,MEX,1.0,Dudince (SVK),23 APR 2022,1067
34,3828,1:34:04,Eloise TERREC,10 AUG 1998,FRA,11.0,"Odeonplatz, München (GER)",20 AUG 2022,1067
35,3828,1:34:04,Paula JUAREZ,30 OCT 2000,ESP,22.0,La Coruña (ESP),03 JUN 2023,1067
36,3837,1:34:05,Kaori NIKAIDO,25 JUL 1979,JPN,4.0,Manila (PHI),20 SEP 2003,1067
37,3837,1:34:05,Antonina PETROVA,01 MAY 1977,RUS,12.0,Tijuana (MEX),20 MAR 2004,1067
38,3837,1:34:05,Xue CHAI,21 JAN 1988,CHN,4.0,Nanning (CHN),25 FEB 2005,1067
39,3837,1:34:05,Yan ZANG,13 DEC 1983,CHN,15.0,Nanning (CHN),25 FEB 2005,1067
40,3837,1:34:05,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,2.0,Barcelona (ESP),04 FEB 2007,1067
41,3837,1:34:05,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,15.0,"Adler, Sochi (RUS)",17 FEB 2007,1067
42,3837,1:34:05,Maria CHATZIPANAYOTIDOU,17 JAN 1982,GRE,2.0,Bucureşti (ROU),25 APR 2009,1067
43,3837,1:34:05,Ainhoa PINEDO,17 FEB 1983,ESP,13.0,La Coruña (ESP),19 JUN 2010,1067
44,3837,1:34:05,Mingxia YANG,13 JAN 1990,CHN,11.0,Shenyang (CHN),12 MAY 2013,1067
45,3837,1:34:05,Tanya HOLLIDAY,21 SEP 1988,AUS,1.0,"WMD, Adelaide (AUS)",22 FEB 2015,1067
46,3837,1:34:05,Anastasiya KALASHNIKOVA,29 JUN 1997,RUS,11.0,Sochi (RUS),18 FEB 2017,1067
47,3837,1:34:05,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,3.0,Santa Marta (COL),22 NOV 2017,1067
48,3837,1:34:05,Lixue WANG,15 DEC 1996,CHN,6.0,Taicang (CHN),07 MAY 2018,1067
49,3850,1:34:06,Victoria PALACIOS,29 MAR 1977,MEX,17.0,Torino (ITA),12 OCT 2002,1067
50,3850,1:34:06,Ailing XUE,12 FEB 1979,CHN,16.0,Nanjing (CHN),20 OCT 2005,1067
51,3850,1:34:06,Jing JIANG,23 OCT 1985,CHN,1.0,Taian (CHN),29 JUL 2006,1067
52,3850,1:34:06,Maribel GONCALVES,01 APR 1978,POR,14.0,Rio Maior (POR),05 APR 2008,1067
53,3850,1:34:06,Lyudmyla SHELEST,04 OCT 1974,UKR,2.0,Sumy (UKR),07 JUN 2008,1067
54,3850,1:34:06,Shanshan WANG,16 JUN 1987,CHN,8.0,Xintai (CHN),24 OCT 2008,1067
55,3850,1:34:06,Ingrid HERNANDEZ,29 NOV 1988,COL,3.0,Guadalajara (MEX),23 OCT 2011,1067
56,3850,1:34:06,Rei INOUE,23 JUL 1991,JPN,2.0,Nomi (JPN),11 MAR 2012,1067
57,3850,1:34:06,Xingcai LUO,18 JUL 1994,CHN,1.0,Erdos (CHN),14 SEP 2012,1067
58,3850,1:34:06,Lucie PELANTOVÁ,07 MAY 1986,CZE,11.0,Dudince (SVK),19 MAY 2013,1067
59,3850,1:34:06,Maria MICHTA-COFFEY,23 JUN 1986,USA,5.0,Arica (CHI),09 MAY 2015,1067
60,3850,1:34:06,Neringa AIDIETYTĖ,05 JUN 1983,LTU,36.0,Roma (ITA),07 MAY 2016,1067
61,3850,1:34:06,Mariya FILYUK,14 OCT 1995,UKR,2.0,Ivano-Frankivsk (UKR),24 MAR 2019,1067
62,3850,1:34:06,Yuliya TUROVA,09 JUN 1997,RUS,7.0,Cheboksary (RUS),15 JUN 2019,1067
63,3850,1:34:06,Eloise TERREC,10 AUG 1998,FRA,15.0,La Coruña (ESP),05 JUN 2021,1067
64,3865,1:34:07,Valentina TSYBULSKAYA,19 FEB 1968,BLR,7.0,Sesto San Giovanni (ITA),19 JUN 2004,1066
65,3865,1:34:07,Maribel GONCALVES,01 APR 1978,POR,16.0,Miskolc (HUN),21 MAY 2005,1066
66,3865,1:34:07,Nastassia YATSEVICH,18 JAN 1985,BLR,2.0,Brest (BLR),01 JUN 2005,1066
67,3865,1:34:07,Edina FÜSTI,24 JUN 1982,HUN,1.0,Békéscsaba (HUN),15 APR 2012,1066
68,3865,1:34:07,Ke LIU,02 OCT 1990,CHN,26.0,Taicang (CHN),01 MAR 2013,1066
69,3865,1:34:07,Laura REYNOLDS,20 JAN 1989,IRL,5.0,Poděbrady (CZE),13 APR 2013,1066
70,3865,1:34:07,Laura POLLI,07 SEP 1983,SUI,32.0,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1066
71,3865,1:34:07,Mirna ORTÍZ,28 FEB 1987,GUA,1.0,Trujillo (PER),28 NOV 2013,1066
72,3865,1:34:07,Alejandra ORTEGA,08 JUL 1994,MEX,5.0,Chihuahua (MEX),07 MAR 2015,1066
73,3865,1:34:07,Ana Veronica RODEAN,23 JUN 1984,ROU,1.0,Resita (ROU),20 MAR 2016,1066
74,3865,1:34:07,Chiaki ASADA,21 JAN 1991,JPN,1.0,Takahata (JPN),23 OCT 2016,1066
75,3865,1:34:07,Silvia Jerono KEMBOI,11 DEC 1988,KEN,2.0,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 JUN 2021,1066
76,3877,1:34:08,Wenjing YANG,26 SEP 1979,CHN,7.0,Lushun (CHN),03 JUN 2000,1066
77,3877,1:34:08,Lyudmyla SHELEST,04 OCT 1974,UKR,6.0,Yevpatoriya (UKR),23 FEB 2003,1066
78,3877,1:34:08,Christina KOKOTOU,09 JAN 1972,GRE,2.0,Kastoria (GRE),07 JUN 2003,1066
79,3877,1:34:08,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,20.0,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1066
80,3877,1:34:08,Rui FENG,01 APR 1987,CHN,12.0,Yangzhou (CHN),22 APR 2006,1066
81,3877,1:34:08,Yanmin BAI,29 JUN 1987,CHN,1.0,Taian (CHN),29 JUL 2006,1066
82,3877,1:34:08,Tatyana MINEYEVA,10 AUG 1990,RUS,14.0,"DS, Daegu (KOR)",31 AUG 2011,1066
83,3877,1:34:08,Mingxia YANG,13 JAN 1990,CHN,6.0,Erdos (CHN),14 SEP 2012,1066
84,3877,1:34:08,María PÉREZ,29 APR 1996,ESP,11.0,Alytus (LTU),19 MAY 2019,1066
85,3877,1:34:08,Ana CABECINHA,29 APR 1984,POR,20.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1066
86,3877,1:34:08,Kyriaki FILTISAKOU,14 AUG 2000,GRE,3.0,Antalya (TUR),09 APR 2023,1066
87,3888,1:34:09,Snezhana YURCHENKO,01 AUG 1984,BLR,13.0,Yangzhou (CHN),22 APR 2006,1066
88,3888,1:34:09,Inês HENRIQUES,01 MAY 1980,POR,11.0,Rio Maior (POR),14 APR 2007,1066
89,3888,1:34:09,Ana Maria GROZA,01 JUN 1976,ROU,23.0,Leamington (GBR),20 MAY 2007,1066
90,3888,1:34:09,Kristina SALTANOVIČ,20 FEB 1975,LTU,2.0,Lisboa (POR),12 JAN 2008,1066
91,3888,1:34:09,Nastassia YATSEVICH,18 JAN 1985,BLR,15.0,"DS, Daegu (KOR)",31 AUG 2011,1066
92,3888,1:34:09,Erica SENA,03 MAY 1985,BRA,,Guayaquil (ECU),03 APR 2016,1066
93,3888,1:34:09,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,8.0,Lima (PER),13 MAY 2017,1066
94,3888,1:34:09,Karamjit KAUR,05 FEB 1991,IND,3.0,New Delhi (IND),18 FEB 2018,1066
95,3888,1:34:09,Mariavittoria BECCHETTI,12 DEC 1994,ITA,1.0,Ostia (ITA),23 JAN 2021,1066
96,3888,1:34:09,Johana ORDÓŇEZ,12 DEC 1987,ECU,4.0,Warszawa (POL),23 APR 2023,1066
97,3898,1:34:10,Yelena NIKOLAYEVA,01 FEB 1966,RUS,12.0,"La Cartuja, Sevilla (ESP)",27 AUG 1999,1065
98,3898,1:34:10,Libo ZHANG,04 FEB 1982,CHN,23.0,Dandong (CHN),13 APR 2001,1065
99,3898,1:34:10,Xiaoling SONG,21 DEC 1987,CHN,7.0,Shenzhen (CHN),24 MAR 2007,1065
0,3898,1:34:10,Athanasia TSOUMELEKA,02 JAN 1982,GRE,7,La Coruña (ESP),02 JUN 2007,1065
1,3898,1:34:10,Valentina TRAPLETTI,12 JUL 1985,ITA,27,Cheboksary (RUS),11 MAY 2008,1065
2,3898,1:34:10,Inês HENRIQUES,01 MAY 1980,POR,1,Chihuahua (MEX),05 MAR 2011,1065
3,3898,1:34:10,Agnese PASTARE,27 OCT 1988,LAT,14,Lugano (SUI),17 MAR 2013,1065
4,3898,1:34:10,Lorena LUACES,29 FEB 1984,ESP,12,Dudince (SVK),19 MAY 2013,1065
5,3898,1:34:10,Viktória MADARÁSZ,12 MAY 1985,HUN,33,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1065
6,3898,1:34:10,Miranda MELVILLE,20 MAR 1989,USA,37,Roma (ITA),07 MAY 2016,1065
7,3898,1:34:10,Regina RYKOVA,19 DEC 1991,KAZ,8,Poděbrady (CZE),06 APR 2019,1065
8,3898,1:34:10,Li MA,15 JAN 2000,CHN,1f1,Changbaishan (CHN),20 JUL 2019,1065
9,3898,1:34:10,Liujing YANG,22 AUG 1998,CHN,2f1,Changbaishan (CHN),20 JUL 2019,1065
10,3898,1:34:10,Yuanyuan NI,06 APR 1995,CHN,3f1,Changbaishan (CHN),20 JUL 2019,1065
11,3898,1:34:10,Yingliu WANG,01 MAY 1992,CHN,8,Suzhou (CHN),20 OCT 2019,1065
12,3898,1:34:10,Wenli ZHAO,11 DEC 1996,CHN,19,Huangshan (CHN),20 MAR 2021,1065
13,3914,1:34:11,Ying ZOU,20 AUG 1982,CHN,12,Yangzhou (CHN),14 APR 2003,1065
14,3914,1:34:11,Beatriz PASCUAL,09 MAY 1982,ESP,26,Cheboksary (RUS),18 MAY 2003,1065
15,3914,1:34:11,Shuang LI,04 JAN 1985,CHN,31,Cixi City (CHN),23 APR 2005,1065
16,3914,1:34:11,Irina BALAKLEY,07 OCT 1981,RUS,8,Chelyabinsk (RUS),02 SEP 2005,1065
17,3914,1:34:11,Mingxia YANG,13 JAN 1990,CHN,1,Beijing (CHN),21 AUG 2007,1065
18,3914,1:34:11,Li LI,18 JUN 1987,CHN,12,Wuxi (CHN),18 APR 2009,1065
19,3914,1:34:11,Yawei YANG,16 OCT 1983,CHN,2,Guangzhou (CHN),13 NOV 2009,1065
20,3914,1:34:11,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,1,Alytus (LTU),11 JUN 2010,1065
21,3914,1:34:11,Ana Maria GROZA,01 JUN 1976,ROU,8,Sesto San Giovanni (ITA),01 MAY 2011,1065
22,3914,1:34:11,Inês HENRIQUES,01 MAY 1980,POR,11,Olhao (POR),21 MAY 2011,1065
23,3914,1:34:11,Tatyana KOROTKOVA,24 APR 1980,RUS,14,Lugano (SUI),18 MAR 2012,1065
24,3914,1:34:11,Sandra Viviana GALVIS,28 JUN 1986,COL,9,Rio Maior (POR),14 APR 2012,1065
25,3914,1:34:11,Sylwia KORZENIOWSKA,25 APR 1980,FRA,1,Saran (FRA),15 APR 2012,1065
26,3914,1:34:11,Xin ZHANG,17 AUG 1989,CHN,27,Taicang (CHN),01 MAR 2013,1065
27,3914,1:34:11,Lijuang XIE,14 MAY 1993,CHN,12,Shenyang (CHN),12 MAY 2013,1065
28,3914,1:34:11,Maritza Rafaela PONCIO,23 DEC 1994,GUA,49,Taicang (CHN),03 MAY 2014,1065
29,3914,1:34:11,Katarzyna GOLBA,21 DEC 1989,POL,4,Alytus (LTU),12 JUN 2015,1065
30,3914,1:34:11,Laura POLLI,07 SEP 1983,SUI,38,Roma (ITA),07 MAY 2016,1065
31,3914,1:34:11,Antigoni NTRISMPIOTI,21 MAR 1984,GRE,39,Roma (ITA),07 MAY 2016,1065
32,3914,1:34:11,Mariya FILYUK,14 OCT 1995,UKR,1,Sumy (UKR),16 JUN 2018,1065
33,3914,1:34:11,Vitória OLIVEIRA,30 AUG 1992,POR,23,La Coruña (ESP),03 JUN 2023,1065
34,3935,1:34:12,Yevdokiya KOROTKOVA,28 FEB 1979,RUS,6,Cheboksary (RUS),07 SEP 2003,1065
35,3935,1:34:12,Snezhana YURCHENKO,01 AUG 1984,BLR,2,Brest (BLR),08 JUL 2006,1065
36,3935,1:34:12,Hongjuan SONG,04 JUL 1984,CHN,6,Xi'an (CHN),22 OCT 2006,1065
37,3935,1:34:12,Wendy CORNEJO,07 JAN 1993,BOL,22,"National Stadium, Beijing (CHN)",28 AUG 2015,1065
