"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
49,450,3:09:44,Xihan ZHAO,11 SEP 2001,CHN,17.0,Huangshan (CHN),04 MAR 2023,974
50,451,3:09:58,Nadia Lizeth GONZALEZ MANJARREZ,21 MAR 1997,MEX,1.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022,972
51,452,3:10:08,Elianay PEREIRA,11 MAY 1984,BRA,1.0,Bragança Paulista (BRA),09 JAN 2022,970
52,453,3:10:09,Federica CURIAZZI,14 AUG 1992,ITA,5.0,Grosseto (ITA),26 JAN 2020,970
53,454,3:10:13,Viviane LYRA,29 JUL 1993,BRA,1.0,Recifé (BRA),16 FEB 2020,970
54,455,3:10:14,Maria Dolores MARCOS VALERO,18 AUG 1979,ESP,3.0,"Circuito Urbano, Porto de Mos (POR)",07 JAN 2018,969
55,456,3:10:15,Aelita YARONGOVA,06 DEC 2002,RUS,7.0,Sochi (RUS),31 JAN 2022,969
56,457,3:10:19,Xueying BAI,26 APR 2000,CHN,17.0,Muscat (OMA),05 MAR 2022,969
57,458,3:10:23,Leilei LI,18 AUG 1989,CHN,18.0,Huangshan (CHN),04 MAR 2018,968
58,459,3:10:26,Bianca Maria DITTRICH,06 JUL 1993,GER,,Tilburg (NED),02 OCT 2022,968
59,460,3:10:35,Irina MUSIKHINA,07 JUN 1988,RUS,4.0,Saransk (RUS),20 MAY 2023,966
60,461,3:10:42,Katie BURNETT,07 OCT 1988,USA,5.0,"Santee, CA (USA)",15 JAN 2023,966
61,462,3:10:45,Ramandeep KAUR,30 APR 1999,IND,2.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,965
62,463,3:10:50,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,20.0,Poděbrady (CZE),21 MAY 2023,964
63,464,3:10:53,Annalisa RUSSO,11 JUL 1998,ITA,5.0,Pescara (ITA),16 JAN 2022,964
64,465,3:10:55,Yanfen TAN,16 MAR 2000,CHN,18.0,Huangshan (CHN),04 MAR 2023,964
65,466,3:10:57,Federica CURIAZZI,14 AUG 1992,ITA,3.0,Ostia (ITA),23 JAN 2021,963
66,467,3:10:58,Aleksandra OVSYANNIKOVA,16 JUN 1993,RUS,9.0,Sochi (RUS),18 FEB 2019,963
67,468,3:11:00,Arisay CRUZ SALINAS,26 JAN 1992,MEX,7.0,Managua (NCA),16 APR 2023,963
68,469,3:11:02,Simona BERTINI,04 MAY 2001,ITA,6.0,Pescara (ITA),16 JAN 2022,963
69,469,3:11:02,Jocy CABALLERO,02 FEB 1993,PER,11.0,Lima (PER),06 FEB 2022,963
70,471,3:11:05,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,2.0,Athina (GRE),03 APR 2022,962
71,472,3:11:07,Lidia BARCELLA,21 APR 1997,ITA,18.0,Muscat (OMA),05 MAR 2022,962
72,473,3:11:14,Beatrice FORESTI,29 OCT 1998,ITA,6.0,Grosseto (ITA),26 JAN 2020,961
73,474,3:11:15,Mayara Luize VICENTAINER,03 MAR 1991,BRA,8.0,Managua (NCA),16 APR 2023,961
74,475,3:11:20,Vitória OLIVEIRA,30 AUG 1992,POR,1.0,"Circuito Urbano, Porto de Mos (POR)",26 JAN 2020,960
75,476,3:11:21,Anastasiya RODZKINA,29 AUG 1994,BLR,3.0,Brest (BLR),27 APR 2019,960
76,477,3:11:23,. PAYAL,05 MAY 1999,IND,1.0,Gujarat (IND),04 OCT 2022,960
77,478,3:11:26,Yalan WANG,19 FEB 1993,CHN,19.0,Huangshan (CHN),04 MAR 2018,959
78,479,3:11:27,Beatrice FORESTI,29 OCT 1998,ITA,2.0,Gioiosa Marea (ITA),27 JAN 2019,959
79,480,3:11:28,Liwei HUANG,07 APR 2000,CHN,5.0,Taicang (CHN),09 APR 2023,959
80,481,3:11:35,Joana PONTES,22 MAR 2000,POR,3.0,"Circuito Urbano, Porto de Mos (POR)",15 JAN 2023,958
81,481,3:11:35,Bandana PATEL,16 AUG 1998,IND,3.0,Ranchi (IND),15 FEB 2023,958
82,483,3:11:38,Rosetta LA DELFA,14 JUL 1977,ITA,7.0,Pescara (ITA),16 JAN 2022,958
83,484,3:11:45,Viviane LYRA,29 JUL 1993,BRA,2.0,Bragança Paulista (BRA),09 JAN 2022,957
84,485,3:11:47,Ainhoa PINEDO,17 FEB 1983,ESP,8.0,Cieza (ESP),26 FEB 2023,957
85,486,3:11:53,Aleksandra OVSYANNIKOVA,16 JUN 1993,RUS,5.0,Sochi (RUS),19 FEB 2018,956
86,486,3:11:53,Anna ZDZIEBŁO,20 NOV 2001,POL,21.0,Dudince (SVK),25 MAR 2023,956
87,488,3:11:55,Kelly RUDDICK,19 APR 1973,AUS,34.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,955
88,489,3:12:03,Lucie BARRITAULT,29 APR 1990,FRA,1.0,Aix-les-Bains (FRA),12 MAR 2023,954
89,490,3:12:07,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,3.0,Megara (GRE),28 FEB 2021,954
90,491,3:12:21,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,19.0,Muscat (OMA),05 MAR 2022,952
91,492,3:12:25,Ines PASTORINO,20 OCT 1992,FRA,1.0,Epinal (FRA),17 MAR 2019,951
92,493,3:12:30,Antonina LOREK,11 FEB 1995,POL,15.0,Poděbrady (CZE),16 MAY 2021,951
93,494,3:12:31,Nathaly LEON,03 JUN 1998,ECU,4.0,Machala (ECU),08 JAN 2022,951
94,495,3:12:46,Marianna GONCHAROVA,12 NOV 1986,UKR,3.0,Lutsk (UKR),11 MAR 2018,948
95,495,3:12:46,Alejandra ORTEGA,08 JUL 1994,MEX,2.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022,948
96,497,3:13:05,Lucie BARRITAULT,29 APR 1990,FRA,2.0,Epinal (FRA),17 MAR 2019,946
97,498,3:13:07,Mayara Luize VICENTAINER,03 MAR 1991,BRA,3.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021,946
98,499,3:13:12,Yuki YOSHIZUMI,07 JAN 1996,JPN,6.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,945
99,500,3:13:19,. PRIYANKA,10 MAR 1996,IND,20.0,Muscat (OMA),05 MAR 2022,944
0,501,3:13:23,Shuqing YANG,30 AUG 1996,CHN,20.0,Huangshan (CHN),04 MAR 2018,943
1,502,3:13:24,Sofia ALIKANIOTI,27 APR 1998,GRE,3.0,"Olympic Rowing – Canoeing – Kayak Centre, Sxinias (GRE)",22 JAN 2023,943
2,503,3:13:29,Veronica ESPINO,17 OCT 1981,ESP,7.0,Sevilla (ESP),14 FEB 2021,943
3,504,3:13:38,Celia FERRARI,09 OCT 2002,ESP,9.0,Lepe (ESP),30 JAN 2022,941
4,505,3:13:39,Agnieszka ELLWARD,26 MAR 1989,POL,2.0,Opole (POL),14 MAY 2022,941
5,506,3:13:43,Štěpánka POHLOVÁ KUČEROVÁ,08 JAN 1987,CZE,1.0,Dudince (SVK),20 MAR 2021,941
6,507,3:13:48,Lucie BARRITAULT,29 APR 1990,FRA,1.0,Mérignac (FRA),18 MAR 2018,940
7,508,3:13:53,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,22.0,Dudince (SVK),25 MAR 2023,939
8,509,3:13:56,Fei LEI,08 AUG 1997,CHN,21.0,Huangshan (CHN),04 MAR 2018,939
9,510,3:14:00,Quanming WU,16 NOV 2001,CHN,21.0,Muscat (OMA),05 MAR 2022,938
10,511,3:14:12,Lucie AUFFRET,06 JUL 1988,FRA,1.0,Gien (FRA),29 MAY 2022,937
11,511,3:14:12,Puja PRAMAN,07 SEP 1999,IND,4.0,Ranchi (IND),15 FEB 2023,937
12,513,3:14:13,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,16.0,Poděbrady (CZE),16 MAY 2021,937
13,514,3:14:14,Yuki YOSHIZUMI,07 JAN 1996,JPN,4.0,Takahata (JPN),23 OCT 2022,936
14,515,3:14:15,Mayara Luize VICENTAINER,03 MAR 1991,BRA,3.0,Bragança Paulista (BRA),09 JAN 2022,936
15,516,3:14:25,Katrin SCHUSTERS,04 AUG 1997,GER,,Tilburg (NED),02 OCT 2022,935
16,517,3:14:43,Irene MONTEJO,20 FEB 1998,ESP,8.0,Sevilla (ESP),14 FEB 2021,933
17,517,3:14:43,Valentyna NAIAVKO,10 AUG 1994,UKR,3.0,Lutsk (UKR),25 MAR 2023,933
18,519,3:14:46,Khrystyna YUDKINA,04 DEC 1984,UKR,17.0,Poděbrady (CZE),16 MAY 2021,932
19,520,3:14:53,Pamela JARAMILLO,02 JUN 1998,ECU,3.0,Machala (ECU),25 FEB 2023,931
20,521,3:14:57,Sara VITIELLO,06 AUG 1996,ITA,22.0,Muscat (OMA),05 MAR 2022,931
21,522,3:15:00,Katrin SCHUSTERS,04 AUG 1997,GER,2.0,Frankfurt (GER),30 APR 2022,930
22,523,3:15:04,Katrin SCHUSTERS,04 AUG 1997,GER,2.0,"Domplatz, Erfurt (GER)",15 APR 2023,930
23,524,3:15:15,Annalisa RUSSO,11 JUL 1998,ITA,4.0,Ostia (ITA),23 JAN 2021,928
24,525,3:15:17,Ramandeep KAUR,30 APR 1999,IND,1.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021,928
25,526,3:15:20,Oleksandra OLYANOVSKA,12 MAR 1994,UKR,2.0,Ivano-Frankivsk (UKR),14 MAR 2020,928
26,527,3:15:35,Yelena SERGEYEVA,27 APR 2000,RUS,4.0,"Avtodrom, Sochi (RUS)",13 FEB 2023,925
27,528,3:15:40,Beatrice FORESTI,29 OCT 1998,ITA,5.0,Ostia (ITA),23 JAN 2021,925
28,529,3:15:47,Brigitte COAQUIRA ALBARRACIN,28 AUG 1999,PER,12.0,Lima (PER),06 FEB 2022,924
29,529,3:15:47,. PAYAL,05 MAY 1999,IND,3.0,Ranchi (IND),17 APR 2022,924
30,531,3:15:50,Sandra SILVA,21 SEP 1975,POR,4.0,"Circuito Urbano, Porto de Mos (POR)",15 JAN 2023,923
31,532,3:15:56,Mihaela ACATRINEI,26 FEB 1995,ROU,23.0,Dudince (SVK),25 MAR 2023,923
32,533,3:15:58,Laura LANGLEY,11 SEP 1997,NZL,2.0,Melbourne (AUS),15 MAY 2022,922
33,534,3:15:59,Ilse GUERRERO,24 MAR 1993,MEX,23.0,Muscat (OMA),05 MAR 2022,922
34,535,3:16:00,Mylene ORTIZ,15 FEB 1979,FRA,3.0,Epinal (FRA),17 MAR 2019,922
35,536,3:16:05,Hayane OCHIAI,03 SEP 2000,JPN,7.0,Wajima (JPN),17 APR 2022,921
36,537,3:16:09,Jinyu WAN,28 JUN 2002,CHN,14.0,Huangshan (CHN),23 APR 2022,921
37,538,3:16:18,Yana FARINA,05 AUG 1999,UKR,1.0,Ivano-Frankivsk (UKR),14 MAR 2020,920
38,539,3:16:23,Quzhen CIREN,14 MAR 2002,CHN,6.0,Taicang (CHN),09 APR 2023,919
39,540,3:16:24,Anastasiya RODZKINA,29 AUG 1994,BLR,2.0,Brest (BLR),23 APR 2022,919
40,541,3:16:28,Caroline OSMONT,06 FEB 1996,FRA,2.0,Aix-les-Bains (FRA),12 MAR 2023,918
41,542,3:16:29,Alicia LUMBRERAS,05 AUG 2002,ESP,32.0,Dudince (SVK),23 APR 2022,918
42,543,3:16:31,Oksana KULAHINA,01 APR 1997,UKR,3.0,Lutsk (UKR),20 MAR 2021,918
43,544,3:16:33,Alicia VÁZQUEZ GEA,18 AUG 1998,ESP,9.0,Cieza (ESP),26 FEB 2023,918
44,545,3:16:49,Yana FARINA,05 AUG 1999,UKR,6.0,Ivano-Frankivsk (UKR),24 OCT 2021,916
45,546,3:17:02,Manju RANI,22 MAR 1999,IND,3.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,914
46,547,3:17:21,Aelita YARONGOVA,06 DEC 2002,RUS,10.0,Cheboksary (RUS),21 MAY 2022,911
47,548,3:17:23,Mariya FILYUK,14 OCT 1995,UKR,4.0,Lutsk (UKR),11 MAR 2018,911
48,548,3:17:23,Sandra SILVA,21 SEP 1975,POR,35.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,911
49,550,3:17:27,Kae SUGIYAMA,19 SEP 2000,JPN,5.0,Takahata (JPN),23 OCT 2022,910
50,551,3:17:34,Andrea CABRE CARCELLER,28 JUN 1988,ESP,10.0,Lepe (ESP),30 JAN 2022,909
51,552,3:17:55,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,3.0,Dublin (IRL),18 DEC 2022,907
52,553,3:17:57,Paula JUAREZ,30 OCT 2000,ESP,11.0,Lepe (ESP),30 JAN 2022,906
53,554,3:18:05,Bandana PATEL,16 AUG 1998,IND,4.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,905
54,555,3:18:26,Aoi SHIBATA,27 MAY 2000,JPN,7.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,903
55,556,3:18:31,Anastasiya RODZKINA,29 AUG 1994,BLR,2.0,Grodno (BLR),03 OCT 2020,902
56,557,3:18:35,Sonal SUKHWAL,28 JAN 1998,IND,2.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021,901
57,558,3:18:38,Katrin SCHUSTERS,04 AUG 1997,GER,17.0,"Odeonplatz, München (GER)",16 AUG 2022,901
58,559,3:18:48,Melisa SÁNCHEZ BERMEJO,01 AUG 1996,ESP,10.0,Cieza (ESP),26 FEB 2023,900
59,560,3:18:50,Andrea CABRE CARCELLER,28 JUN 1988,ESP,11.0,Cieza (ESP),26 FEB 2023,899
60,561,3:18:57,Yuki YOSHIZUMI,07 JAN 1996,JPN,8.0,Wajima (JPN),17 APR 2022,898
61,562,3:18:58,Ema HAČUNDOVÁ,05 MAR 1999,SVK,2.0,Banská Bystrica (SVK),17 OCT 2021,898
62,563,3:19:07,Rita RÉCSEI,30 JAN 1996,HUN,1.0,Budapest (HUN),03 OCT 2021,897
63,564,3:19:08,Nair DA ROSA,22 MAR 1980,BRA,1.0,Sobradinho (BRA),18 FEB 2018,897
64,565,3:19:17,Jocy CABALLERO,02 FEB 1993,PER,1.0,Lima (PER),27 MAR 2021,896
65,566,3:19:18,Mayara Luize VICENTAINER,03 MAR 1991,BRA,24.0,Muscat (OMA),05 MAR 2022,896
66,567,3:19:21,Angela RUIZ,18 SEP 1997,ESP,12.0,Lepe (ESP),30 JAN 2022,895
67,568,3:19:27,Yelena SERGEYEVA,27 APR 2000,RUS,5.0,Saransk (RUS),20 MAY 2023,894
68,569,3:19:28,Oksana KULAHINA,01 APR 1997,UKR,4.0,Ivano-Frankivsk (UKR),14 MAR 2020,894
69,570,3:19:41,Aura Libertad MORALES,07 JUN 1982,MEX,2.0,Guayaquil (ECU),07 MAY 2021,893
70,571,3:19:43,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,3.0,Guayaquil (ECU),07 MAY 2021,892
71,572,3:19:47,Sandra SILVA,21 SEP 1975,POR,3.0,"Circuito Urbano, Porto de Mos (POR)",16 JAN 2022,892
72,573,3:19:55,Priyanka PATEL,09 MAY 1998,IND,5.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,891
73,574,3:20:16,Aura Libertad MORALES,07 JUN 1982,MEX,3.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022,888
74,575,3:20:22,Maeva CASALE,05 MAR 1997,FRA,2.0,Mérignac (FRA),18 MAR 2018,887
75,576,3:20:25,Ramandeep KAUR,30 APR 1999,IND,5.0,Ranchi (IND),15 FEB 2023,887
76,577,3:20:30,Laura DUQUESNE,09 MAY 1990,FRA,3.0,Aix-les-Bains (FRA),12 MAR 2023,886
77,578,3:20:50,Mayara Luize VICENTAINER,03 MAR 1991,BRA,2.0,Recifé (BRA),16 FEB 2020,883
78,579,3:20:57,Alejandra ORTEGA,08 JUL 1994,MEX,24.0,Dudince (SVK),25 MAR 2023,882
79,580,3:21:01,Tamara HAVRYLYUK,14 DEC 1995,UKR,18.0,"Odeonplatz, München (GER)",16 AUG 2022,882
80,581,3:21:14,Sandra SILVA,21 SEP 1975,POR,33.0,Dudince (SVK),23 APR 2022,880
81,582,3:21:15,Anastasya KOZLOVA,03 JUL 2002,RUS,11.0,Cheboksary (RUS),21 MAY 2022,880
82,583,3:21:17,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,1.0,Cochabamba (BOL),08 JAN 2022,880
83,584,3:21:22,Joana PONTES,22 MAR 2000,POR,25.0,Dudince (SVK),25 MAR 2023,879
84,585,3:21:31,Manju RANI,22 MAR 1999,IND,1.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023,878
85,586,3:21:38,Catalina Anabel URDIALES,03 JAN 1994,ECU,4.0,Machala (ECU),25 FEB 2023,877
86,587,3:22:03,Aura Libertad MORALES,07 JUN 1982,MEX,3.0,Coatzacoalcos (MEX),30 JAN 2022,874
87,587,3:22:03,Roji PATEL,23 AUG 2001,IND,6.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,874
88,589,3:22:06,Vittoria GIORDANI,14 MAR 2000,ITA,25.0,Muscat (OMA),05 MAR 2022,873
89,590,3:22:14,Tamara HAVRYLYUK,14 DEC 1995,UKR,4.0,Lutsk (UKR),25 MAR 2023,872
90,591,3:22:17,Lizbeth SILVA,30 SEP 1989,MEX,,"Santee, CA (USA)",15 JAN 2023,872
91,592,3:22:22,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,1.0,Bermejo (BOL),28 FEB 2021,871
92,592,3:22:22,Virginia MARTÍN,04 FEB 2000,ESP,12.0,Cieza (ESP),26 FEB 2023,871
93,594,3:22:26,Arisay CRUZ SALINAS,26 JAN 1992,MEX,4.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022,871
94,595,3:22:32,Manju RANI,22 MAR 1999,IND,2.0,Gujarat (IND),04 OCT 2022,870
95,596,3:22:34,Yelena VOROBYEVA,09 APR 1998,RUS,10.0,Sochi (RUS),18 FEB 2019,870
96,597,3:22:37,Valéria BIRÓNÉ DR MOLNÁR,03 MAR 1977,HUN,18.0,Poděbrady (CZE),16 MAY 2021,869
97,598,3:22:53,Sorana TUTU,16 JAN 2003,ROU,26.0,Dudince (SVK),25 MAR 2023,867
98,599,3:22:57,Elisabeth BRUNET,20 JUN 1986,FRA,3.0,Mérignac (FRA),18 MAR 2018,867
99,600,3:23:10,Stephanie CASEY,01 AUG 1983,USA,26.0,Muscat (OMA),05 MAR 2022,865
0,601,3:23:20,Amberly MELENDEZ,11 SEP 1997,USA,3.0,"Santee, CA (USA)",28 FEB 2021,864
1,602,3:23:26,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,4.0,"Santee, CA (USA)",16 JAN 2022,863
2,603,3:23:32,Oleksandra OLYANOVSKA,12 MAR 1994,UKR,5.0,Lutsk (UKR),11 MAR 2018,862
3,604,3:23:43,Brigitte COAQUIRA ALBARRACIN,28 AUG 1999,PER,4.0,Guayaquil (ECU),07 MAY 2021,861
4,605,3:23:57,Lizbeth SILVA,30 SEP 1989,MEX,9.0,Managua (NCA),16 APR 2023,859
5,606,3:24:32,Miriam CARTAGENA,09 APR 1992,ECU,3.0,Sucúa (ECU),09 MAR 2019,854
6,607,3:24:39,Anett TORMA,02 APR 1984,HUN,,Gien (FRA),29 MAY 2022,853
7,608,3:25:08,Jana ZIKMUNDOVÁ,02 OCT 2002,CZE,2.0,Banská Bystrica (SVK),17 OCT 2021,850
8,609,3:25:18,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,4.0,Coatzacoalcos (MEX),30 JAN 2022,848
9,610,3:25:34,Brigitte COAQUIRA ALBARRACIN,28 AUG 1999,PER,2.0,Lima (PER),27 MAR 2021,846
10,611,3:25:52,Bandana PATEL,16 AUG 1998,IND,4.0,Ranchi (IND),17 APR 2022,844
11,611,3:25:52,Lucie BARRITAULT,29 APR 1990,FRA,2.0,Gien (FRA),29 MAY 2022,844
12,613,3:26:26,Ilena OCAMPO,16 FEB 1988,CRC,1.0,San José (CRC),14 DEC 2019,840
13,614,3:26:48,Michelle VARAS,08 JAN 1998,CHI,13.0,Lima (PER),06 FEB 2022,837
14,615,3:26:49,Kae SUGIYAMA,19 SEP 2000,JPN,9.0,Wajima (JPN),17 APR 2022,837
15,616,3:27:41,Jocy CABALLERO,02 FEB 1993,PER,5.0,Guayaquil (ECU),07 MAY 2021,830
16,616,3:27:41,Aoi SHIBATA,27 MAY 2000,JPN,6.0,Takahata (JPN),23 OCT 2022,830
17,618,3:27:42,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,,"Santee, CA (USA)",28 FEB 2021,830
18,619,3:27:46,Natalya VOROBYEVA,09 APR 1998,RUS,11.0,Sochi (RUS),18 FEB 2019,829
19,619,3:27:46,Mihaela Valentina PUŞCAŞU,22 JAN 1995,ROU,34.0,Dudince (SVK),23 APR 2022,829
20,621,3:27:47,Mihaela Valentina PUŞCAŞU,22 JAN 1995,ROU,27.0,Dudince (SVK),25 MAR 2023,829
21,622,3:27:52,Štěpánka POHLOVÁ KUČEROVÁ,08 JAN 1987,CZE,35.0,Dudince (SVK),23 APR 2022,829
22,623,3:27:56,Priyanka PATEL,09 MAY 1998,IND,3.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021,828
23,624,3:28:03,Erin TAYLOR TALCOTT,21 MAY 1978,USA,1.0,"Santee, CA (USA)",14 NOV 2021,827
24,625,3:28:18,Elena DÍAZ,28 JUL 1985,ESP,9.0,Sevilla (ESP),14 FEB 2021,825
25,626,3:28:21,Sandra SILVA,21 SEP 1975,POR,4.0,"Circuito Urbano, Porto de Mos (POR)",07 JAN 2018,825
26,627,3:28:24,Eleni-Panagiota KAPONI,19 AUG 2002,GRE,5.0,Megara (GRE),23 JAN 2022,824
27,628,3:28:45,Lydia MCGRANAHAN,20 OCT 1976,USA,6.0,"Santee, CA (USA)",15 JAN 2023,822
28,629,3:28:48,Anastasia GIULIONI,15 JAN 2001,ITA,8.0,Pescara (ITA),16 JAN 2022,821
29,630,3:29:02,Olha HRYTSAK,19 NOV 1993,UKR,3.0,Ivano-Frankivsk (UKR),23 MAR 2019,820
30,631,3:29:28,Odeth Roselen HUANCA,05 SEP 1997,BOL,2.0,Bermejo (BOL),28 FEB 2021,816
31,632,3:29:36,Yuliya KUSHKA,13 MAR 1997,UKR,4.0,Ivano-Frankivsk (UKR),23 MAR 2019,815
32,632,3:29:36,Sonia DEMON,15 AUG 1972,FRA,3.0,Gien (FRA),29 MAY 2022,815
33,632,3:29:36,Klára HLAVÁČOVÁ,01 APR 2003,CZE,28.0,Dudince (SVK),25 MAR 2023,815
34,635,3:30:04,Nair DA ROSA,22 MAR 1980,BRA,4.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021,812
35,636,3:30:08,Ilena OCAMPO,16 FEB 1988,CRC,36.0,Dudince (SVK),23 APR 2022,811
36,637,3:30:12,Štěpánka POHLOVÁ KUČEROVÁ,08 JAN 1987,CZE,29.0,Dudince (SVK),25 MAR 2023,811
37,638,3:30:16,Nelly BUGÁROVÁ,09 APR 2001,CZE,30.0,Dudince (SVK),25 MAR 2023,810
38,639,3:30:29,Sandra SILVA,21 SEP 1975,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",13 JAN 2019,809
39,640,3:30:36,Lucie BARRITAULT,29 APR 1990,FRA,1.0,Laval (FRA),17 OCT 2021,808
40,641,3:30:41,Sara VITIELLO,06 AUG 1996,ITA,4.0,Gioiosa Marea (ITA),27 JAN 2019,807
41,642,3:31:00,Jocy CABALLERO,02 FEB 1993,PER,1.0,Lima (PER),01 FEB 2020,805
42,643,3:31:01,Lizbeth SILVA,30 SEP 1989,MEX,5.0,Coatzacoalcos (MEX),30 JAN 2022,805
43,643,3:31:01,Vasilica CLICINSCHI,29 DEC 2003,ROU,31.0,Dudince (SVK),25 MAR 2023,805
44,645,3:31:13,Michelle VARAS,08 JAN 1998,CHI,1.0,Freire (CHI),15 FEB 2020,803
45,646,3:31:47,Xin ZHANG,17 AUG 1989,CHN,22.0,Huangshan (CHN),04 MAR 2018,799
46,647,3:31:55,Virginia MARTÍN,04 FEB 2000,ESP,10.0,Sevilla (ESP),14 FEB 2021,798
47,648,3:32:02,María Fernanda PEINADO,12 NOV 2001,GUA,10.0,Managua (NCA),16 APR 2023,797
48,649,3:32:03,Katherine MIALE,05 JAN 1997,USA,7.0,"Santee, CA (USA)",15 JAN 2023,797
49,650,3:32:05,Anett TORMA,02 APR 1984,HUN,37.0,Dudince (SVK),23 APR 2022,797
50,651,3:32:57,Manju RANI,22 MAR 1999,IND,4.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021,790
51,652,3:33:48,Nair DA ROSA,22 MAR 1980,BRA,4.0,Rio de Janeiro (BRA),25 JUN 2022,784
52,653,3:33:53,Jana ZIKMUNDOVÁ,02 OCT 2002,CZE,38.0,Dudince (SVK),23 APR 2022,783
53,654,3:33:56,Mariela SÁNCHEZ TERÁN,25 AUG 1991,MEX,6.0,Guayaquil (ECU),07 MAY 2021,783
54,654,3:33:56,Puja PRAMAN,07 SEP 1999,IND,3.0,Gujarat (IND),04 OCT 2022,783
55,656,3:34:13,Sonia DEMON,15 AUG 1972,FRA,2.0,Laval (FRA),17 OCT 2021,781
56,657,3:34:16,Bianca SCHENKER,1974,GER,3.0,"Domplatz, Erfurt (GER)",15 APR 2023,780
57,658,3:34:18,Deepika SHARMA,15 FEB 2003,IND,6.0,Ranchi (IND),15 FEB 2023,780
58,659,3:34:23,Roji PATEL,23 AUG 2001,IND,7.0,Ranchi (IND),15 FEB 2023,779
59,660,3:34:28,Khatoon SHAMEEMA,08 JUN 1997,IND,5.0,"Stadium Hanamkonda, Warangal (IND)",17 SEP 2021,779
60,660,3:34:28,Nair DA ROSA,22 MAR 1980,BRA,4.0,Bragança Paulista (BRA),09 JAN 2022,779
61,662,3:35:08,Alexandra LAMAS,19 JUN 1972,POR,3.0,"Circuito Urbano, Porto de Mos (POR)",13 JAN 2019,774
62,662,3:35:08,Carolina TORRES,25 MAR 1992,CHI,14.0,Lima (PER),06 FEB 2022,774
63,664,3:35:15,Darya PLATOSH,14 JUL 2005,RUS,6.0,Saransk (RUS),20 MAY 2023,773
64,665,3:35:53,Anett TORMA,02 APR 1984,HUN,,Laval (FRA),17 OCT 2021,768
65,666,3:35:59,Elianay PEREIRA,11 MAY 1984,BRA,27.0,Muscat (OMA),05 MAR 2022,767
66,667,3:36:12,Paula Raissa DA SILVA,18 AUG 1993,BRA,5.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021,766
67,668,3:36:51,Elisangela PEREIRA DA SILVA,23 SEP 1976,BRA,6.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021,761
68,669,3:37:49,Casandra Milenka NIETO LINARES,29 NOV 1994,BOL,7.0,Asunción (PAR),14 OCT 2022,754
69,670,3:39:19,Erin TAYLOR TALCOTT,21 MAY 1978,USA,5.0,"Santee, CA (USA)",16 JAN 2022,743
70,671,3:39:50,Paula Raissa DA SILVA,18 AUG 1993,BRA,3.0,Recifé (BRA),16 FEB 2020,739
71,672,3:39:55,Maeva CASALE,05 MAR 1997,FRA,4.0,Gien (FRA),29 MAY 2022,739
72,673,3:40:26,Mamta PAL,03 APR 1998,IND,2.0,"Kalinga Stadium, Bhubaneshwar (IND)",16 JUN 2023,735
73,674,3:40:32,Catalina Anabel URDIALES,03 JAN 1994,ECU,1.0,Macas (ECU),15 FEB 2020,734
74,675,3:41:42,Guo NA,22 JUN 1999,CHN,28.0,Muscat (OMA),05 MAR 2022,726
