"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
38,5425,2:00.52,Janeth JEPKOSGEI,13 DEC 1983,KEN,7,Rieti (ITA),05 SEP 2004,1153
39,5425,2:00.52,Diane CUMMINS,19 JAN 1974,CAN,3,Sevilla (ESP),04 JUN 2005,1153
40,5425,2:00.52,Agnes SAMARIA,11 AUG 1972,NAM,10f1,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1153
41,5425,2:00.52,Mayte MARTÍNEZ,17 MAY 1976,ESP,3,"Olympiastadion, Berlin (GER)",04 SEP 2005,1153
42,5425,2:00.52,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,2,Chelyabinsk (RUS),14 JUL 2007,1153
43,5425,2:00.52,Olha ZAVHORODNYA,06 JAN 1983,UKR,1h2,Donetsk (UKR),03 AUG 2011,1153
44,5425,2:00.52,Lynsey SHARP,11 JUL 1990,GBR,1,"Olympiastadion, Helsinki (FIN)",29 JUN 2012,1153
45,5425,2:00.52,Nelly JEPKOSGEI,14 JUL 1991,KEN,5,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1153
46,5425,2:00.52,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,3f2,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1153
47,5425,2:00.52,Alison LEONARD,17 MAR 1990,GBR,5,"Olympic Stadium, London (GBR)",23 JUL 2016,1153
48,5425,2:00.52,Malika AKKAOUI,25 DEC 1987,MAR,4h6,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1153
49,5425,2:00.52,Ajee WILSON,08 MAY 1994,USA,1h1,"Olympic Stadium, London (GBR)",10 AUG 2017,1153
50,5425,2:00.52,Hanna HERMANSSON,18 MAY 1989,SWE,6sf2,"Olympiastadion, Berlin (GER)",08 AUG 2018,1153
51,5425,2:00.52,Selina BÜCHEL,26 JUL 1991,SUI,4,"Stadion Śląski, Chorzów (POL)",25 AUG 2020,1153
52,5425,2:00.52,Alexandra BELL,04 NOV 1992,GBR,6,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1153
53,5425,2:00.52,Firezewid TESFAYE,10 OCT 2003,ETH,3,"National Stadium, Gaborone (BOT)",29 APR 2023,1153
54,5455,2:00.53,Totka PETROVA,17 DEC 1956,BUL,3h4,"Lenin Stadium, Moskva (URS)",24 JUL 1980,1153
55,5455,2:00.53,Yelena MEDVEDYEVA,14 JUL 1959,URS,5f1,Donetsk (URS),08 SEP 1984,1153
56,5455,2:00.53,Catalina GHEORGHIU,21 JUN 1969,ROU,1,Bucureşti (ROU),10 JUL 1988,1153
57,5455,2:00.53,Celeste HALLIDAY,05 MAY 1967,USA,3,"New York, NY (USA)",20 JUL 1991,1153
58,5455,2:00.53,Stella JONGMANS,17 MAY 1971,NED,7,Lausanne (SUI),03 JUL 1996,1153
59,5455,2:00.53,Stephanie GRAF,26 APR 1973,AUT,5,Athina (GRE),17 JUN 1998,1153
60,5455,2:00.53,Diane MODAHL-EDWARDS,17 JUN 1966,GBR,3,Jena (GER),03 JUN 2000,1153
61,5455,2:00.53,Sandra STALS,05 JUN 1975,BEL,1,Paris (FRA),23 JUN 2000,1153
62,5455,2:00.53,Zulia CALATAYUD,09 NOV 1979,CUB,5,Nürnberg (GER),25 JUN 2000,1153
63,5455,2:00.53,Claudia GESELL,18 DEC 1977,GER,1,Braunschweig (GER),30 JUL 2000,1153
64,5455,2:00.53,Mayte MARTÍNEZ,17 MAY 1976,ESP,3,Hechtel (BEL),05 AUG 2000,1153
65,5455,2:00.53,Kelly HOLMES,19 APR 1970,GBR,1,Rovereto (ITA),30 AUG 2000,1153
66,5455,2:00.53,Olga RASPOPOVA,27 DEC 1978,RUS,3,Helsinki (FIN),13 AUG 2002,1153
67,5455,2:00.53,Mayte MARTÍNEZ,17 MAY 1976,ESP,1,Sevilla (ESP),07 JUN 2003,1153
68,5455,2:00.53,Nelya NEPORADNA,29 JUL 1985,UKR,1,Kharkiv (UKR),09 JUN 2004,1153
69,5455,2:00.53,Irina MISTYUKEVICH,17 JUN 1977,RUS,1,Kassel (GER),11 JUN 2004,1153
70,5455,2:00.53,Nahida TOUHAMI,10 FEB 1978,ALG,5f2,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1153
71,5455,2:00.53,Marian BURNETT,22 FEB 1976,GUY,2h1,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1153
72,5455,2:00.53,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,4,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1153
73,5455,2:00.53,Yvonne HAK,30 JUN 1986,NED,1,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1153
74,5455,2:00.53,Olga SOLDATOVA,08 SEP 1985,RUS,1h6,Saransk (RUS),12 JUL 2010,1153
75,5455,2:00.53,Zahra BOURAS,13 JAN 1987,ALG,1,Lille (FRA),09 JUN 2012,1153
76,5455,2:00.53,Cherono KOECH,08 DEC 1992,KEN,4sf3,"Olympic Stadium, London (GBR)",09 AUG 2012,1153
77,5455,2:00.53,Geena GALL,18 JAN 1987,USA,3sf2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1153
78,5455,2:00.53,Shannon ROWBURY,19 SEP 1984,USA,2f1,"Portland, OR (USA)",14 JUN 2015,1153
79,5455,2:00.53,Fiona BENSON,25 MAY 1992,CAN,2h3,"National Stadium, Beijing (CHN)",26 AUG 2015,1153
80,5455,2:00.53,Jennifer MEADOWS,17 APR 1981,GBR,7sf1,"National Stadium, Beijing (CHN)",27 AUG 2015,1153
81,5455,2:00.53,Yuneysi SANTIUSTI,24 DEC 1984,ITA,5,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1153
82,5455,2:00.53,Alexandra BELL,04 NOV 1992,GBR,1,Dublin (IRL),22 JUL 2016,1153
83,5455,2:00.53,Hannah FIELDS,04 FEB 1993,USA,2f1,"Portland, OR (USA)",11 JUN 2017,1153
84,5455,2:00.53,Docus AJOK,12 JUL 1994,UGA,4h1,Gold Coast (AUS),12 APR 2018,1153
85,5455,2:00.53,Hedda HYNNE,13 MAR 1990,NOR,1,Rovereto (ITA),27 AUG 2019,1153
86,5455,2:00.53,Jemma REEKIE,06 MAR 1998,GBR,8,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1153
87,5455,2:00.53,Alexandra BELL,04 NOV 1992,GBR,3sf2,"Olympiastadion, München (GER)",19 AUG 2022,1153
88,5455,2:00.53,Rose Mary ALMANZA,13 JUL 1992,CUB,5f1,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1153
89,5490,2:00.54,Lilyana TOMOVA,09 AUG 1946,BUL,2h5,"Olympic Stadium, Montréal (CAN)",23 JUL 1976,1153
90,5490,2:00.54,Martina VAN DAM,20 FEB 1958,FRG,2,Koblenz (GER),25 AUG 1982,1153
91,5490,2:00.54,Delisa WALTON-FLOYD,28 JUL 1961,USA,2,"Indianapolis, IN (USA)",16 AUG 1987,1153
92,5490,2:00.54,Galina REZNIKOVA,17 APR 1961,URS,2,Odessa (URS),21 AUG 1988,1153
93,5490,2:00.54,Ellen VAN LANGEN,09 FEB 1966,NED,3,Berlin (GER),04 JUL 1990,1153
94,5490,2:00.54,Ella KOVÁCS,11 DEC 1964,ROU,3h1,"Poljud Stadion, Split (CRO)",27 AUG 1990,1153
95,5490,2:00.54,Ellen VAN LANGEN,09 FEB 1966,NED,1,Gateshead (GBR),01 JUL 1994,1153
96,5490,2:00.54,Toni HODGKINSON,21 DEC 1971,NZL,8,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1153
97,5490,2:00.54,Ester GOOSSENS,21 FEB 1972,NED,4,Hechtel (BEL),19 JUL 1997,1153
98,5490,2:00.54,Malin EWERLÖF,02 JUN 1972,SWE,2,Malmö (SWE),02 AUG 1999,1153
99,5490,2:00.54,Galina MISIRUK,18 DEC 1970,UKR,2,Kyiv (UKR),06 AUG 2000,1153
0,5490,2:00.54,Kelly HOLMES,19 APR 1970,GBR,1,Madrid (ESP),07 JUL 2001,1153
1,5490,2:00.54,Natalya TSYGANOVA,07 FEB 1971,RUS,7,"International Stadium, Gateshead (GBR)",19 AUG 2001,1153
2,5490,2:00.54,Nédia SEMEDO,14 NOV 1978,POR,6,"Olympiastadion, München (GER)",08 AUG 2002,1153
3,5490,2:00.54,Mayte MARTÍNEZ,17 MAY 1976,ESP,3,London (GBR),23 AUG 2002,1153
4,5490,2:00.54,Seltana AIT HAMMOU,21 MAY 1980,MAR,1,San Sebastián (ESP),10 AUG 2003,1153
5,5490,2:00.54,Seltana AIT HAMMOU,21 MAY 1980,MAR,2,Rethymno (GRE),10 JUL 2005,1153
6,5490,2:00.54,Brigita LANGERHOLC,23 JUL 1976,SLO,2,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007,1153
7,5490,2:00.54,Elisa CUSMA,24 JUL 1981,ITA,5h3,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1153
8,5490,2:00.54,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,3h5,"National Stadium, Beijing (CHN)",15 AUG 2008,1153
9,5490,2:00.54,Yelena KOFANOVA,08 AUG 1988,RUS,2,Rovereto (ITA),31 AUG 2010,1153
10,5490,2:00.54,Jennifer MEADOWS,17 APR 1981,GBR,1,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1153
11,5490,2:00.54,Hellen OBIRI,13 DEC 1989,KEN,7,"Crystal Palace, London (GBR)",05 AUG 2011,1153
12,5490,2:00.54,Marina ARZAMASOVA,17 DEC 1987,BLR,1sf2,"Olympiastadion, Helsinki (FIN)",28 JUN 2012,1153
13,5490,2:00.54,Pamela JELIMO,05 DEC 1989,KEN,1h4,"Olympic Stadium, London (GBR)",08 AUG 2012,1153
14,5490,2:00.54,Marilyn OKORO,23 SEP 1984,GBR,6,"Olympiastadion, Berlin (GER)",02 SEP 2012,1153
15,5490,2:00.54,Laura ROESLER,19 DEC 1991,USA,4sf2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1153
16,5490,2:00.54,Laura ROESLER,19 DEC 1991,USA,1f1,"Walnut, CA (USA)",19 APR 2014,1153
17,5490,2:00.54,Nataliya LUPU,04 NOV 1987,UKR,7,Paris (FRA),04 JUL 2015,1153
18,5490,2:00.54,Brenda MARTINEZ,08 SEP 1987,USA,3,"Olympiastadion, Stockholm (SWE)",30 JUL 2015,1153
19,5490,2:00.54,Brenda MARTINEZ,08 SEP 1987,USA,3h3,"National Stadium, Beijing (CHN)",26 AUG 2015,1153
20,5490,2:00.54,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,1,"Stadion Juliska, Praha (CZE)",06 JUN 2016,1153
21,5490,2:00.54,Laura ROESLER,19 DEC 1991,USA,1f1,"Nashville, TN (USA)",10 JUN 2017,1153
22,5490,2:00.54,Vivian Chebet KIPROTICH,07 JAN 1996,KEN,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1153
23,5524,2:00.55,Marie-Françoise DUBOIS,25 MAR 1948,FRA,2,Bucureşti (ROU),17 JUL 1977,1152
24,5524,2:00.55,Robin CAMPBELL,25 JAN 1959,USA,2,"Berkeley, CA (USA)",14 JUL 1984,1152
25,5524,2:00.55,Shireen BAILEY,27 SEP 1959,GBR,6,Oslo (NOR),04 JUL 1987,1152
26,5524,2:00.55,Gabriela Katharina LESCH,17 AUG 1964,FRG,1,Hamburg (GER),13 AUG 1989,1152
27,5524,2:00.55,Amy WICKUS,25 JUN 1972,USA,5sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993,1152
28,5524,2:00.55,Natalya DUKHNOVA,16 JUL 1966,BLR,4,"Stadion Rošický, Praha (CZE)",14 JUN 1999,1152
29,5524,2:00.55,Tamsyn MANOU,20 JUL 1978,AUS,1sf1,Manchester (GBR),28 JUL 2002,1152
30,5524,2:00.55,Larisa CHZHAO,04 FEB 1971,RUS,8,Paris (FRA),04 JUL 2003,1152
31,5524,2:00.55,Mina AIT HAMMOU,18 JUL 1978,MAR,4,Madrid (ESP),17 JUL 2004,1152
32,5524,2:00.55,Elisabeth GROUSSELLE,06 FEB 1973,FRA,5,Salamanca (ESP),05 JUL 2006,1152
33,5524,2:00.55,Amanda PRITCHARD-MOSS,18 MAR 1980,GBR,3,Manchester (GBR),16 JUL 2006,1152
34,5524,2:00.55,Marilyn OKORO,23 SEP 1984,GBR,2,Zürich (SUI),18 AUG 2006,1152
35,5524,2:00.55,Eglė BALČIŪNAITĖ,31 OCT 1988,LTU,2,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1152
36,5524,2:00.55,Jennifer MEADOWS,17 APR 1981,GBR,1sf1,Birmingham (GBR),30 JUL 2011,1152
37,5524,2:00.55,Olha ZAVHORODNYA,06 JAN 1983,UKR,2f2,Donetsk (UKR),04 AUG 2011,1152
38,5524,2:00.55,Yuliya TUTAYEVA,07 DEC 1988,RUS,1f3,Moskva (RUS),11 JUN 2012,1152
39,5524,2:00.55,Olha LYAKHOVA,18 MAR 1992,UKR,5f2,Yalta (UKR),14 JUN 2012,1152
40,5524,2:00.55,Diane CUMMINS,19 JAN 1974,CAN,5,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2012,1152
41,5524,2:00.55,Halima HACHLAF,06 SEP 1988,MAR,6sf1,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,1152
42,5524,2:00.55,Molly LUDLOW,04 AUG 1987,USA,5,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1152
43,5524,2:00.55,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,2,Heusden-Zolder (BEL),19 JUL 2014,1152
44,5524,2:00.55,Jennifer MEADOWS,17 APR 1981,GBR,8,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1152
45,5524,2:00.55,Lynsey SHARP,11 JUL 1990,GBR,3,"Moratalaz, Madrid (ESP)",11 JUL 2015,1152
46,5524,2:00.55,Fiona BENSON,25 MAY 1992,CAN,2,Edmonton (CAN),12 JUL 2015,1152
47,5524,2:00.55,Heather KAMPF,19 JAN 1987,USA,3,"Somerville, MA (USA)",17 JUN 2016,1152
48,5524,2:00.55,Lynsey SHARP,11 JUL 1990,GBR,11,"Letzigrund, Zürich (SUI)",01 SEP 2016,1152
49,5524,2:00.55,Laura ROESLER,19 DEC 1991,USA,7,"Olympic Stadium, London (GBR)",09 JUL 2017,1152
50,5524,2:00.55,Ajee WILSON,08 MAY 1994,USA,1h3,"Hayward Field, Eugene, OR (USA)",24 JUN 2021,1152
51,5524,2:00.55,Hedda HYNNE,13 MAR 1990,NOR,4,"Stadio Colbachini, Padova (ITA)",05 SEP 2021,1152
52,5524,2:00.55,Hanna GREEN,16 OCT 1994,USA,4f1,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1152
53,5524,2:00.55,Ellie SANFORD,13 NOV 1997,AUS,2,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",25 MAR 2023,1152
54,5524,2:00.55,Gabriela GAJANOVÁ,12 OCT 1999,SVK,3f2,"Bungertstadion, Rehlingen (GER)",28 MAY 2023,1152
55,5524,2:00.55,Claire SEYMOUR,,USA,3,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1152
56,5557,2:00.56,Terri-Anne WANGMAN,25 SEP 1956,AUS,5,"Stadio Olimpico, Roma (ITA)",05 SEP 1981,1152
57,5557,2:00.56,Vera DODIKA,21 FEB 1960,URS,h,Sochi (URS),22 MAY 1987,1152
58,5557,2:00.56,Joetta CLARK,01 AUG 1962,USA,3,San José (USA),30 MAY 1987,1152
59,5557,2:00.56,Birte BRUHNS,04 NOV 1970,GDR,1,Birmingham (GBR),08 AUG 1987,1152
60,5557,2:00.56,Soraya Vieira TELLES,06 SEP 1958,BRA,3,"Indianapolis, IN (USA)",16 AUG 1987,1152
61,5557,2:00.56,Dalia MATUSEVIČIENĖ,12 NOV 1962,URS,1,Volgograd (URS),11 JUN 1989,1152
62,5557,2:00.56,Montserrat PUJOL,27 APR 1961,ESP,1,Sevilla (ESP),20 JUN 1989,1152
63,5557,2:00.56,Nadezhda OLIZARENKO,28 NOV 1953,URS,2,Helsinki (FIN),29 JUN 1989,1152
64,5557,2:00.56,Suzy FAVOR HAMILTON,08 AUG 1968,USA,1,Koblenz (GER),23 AUG 1989,1152
65,5557,2:00.56,Birte BRUHNS,04 NOV 1970,GDR,4f2,Zürich (SUI),15 AUG 1990,1152
66,5557,2:00.56,Ellen VAN LANGEN,09 FEB 1966,NED,6,"Olympiastadion, Berlin (GER)",27 AUG 1993,1152
67,5557,2:00.56,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,4,"Népstadion, Budapest (HUN)",20 AUG 1998,1152
68,5557,2:00.56,Letitia VRIESDE,05 OCT 1964,SUR,3,"SGJ, Johannesburg (RSA)",12 SEP 1998,1152
69,5557,2:00.56,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,8,"Stade Louis II, Monaco (MON)",04 AUG 1999,1152
70,5557,2:00.56,Ivonne TEICHMANN,11 APR 1977,GER,6,Nürnberg (GER),25 JUN 2000,1152
71,5557,2:00.56,Tsvetelina KIRILOVA,14 JUL 1977,BUL,1,Sofia (BUL),10 JUN 2001,1152
72,5557,2:00.56,Hazel CLARK,03 OCT 1977,USA,5h1,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001,1152
73,5557,2:00.56,Jennifer TOOMEY,19 DEC 1971,USA,1,Tampere (FIN),10 JUL 2002,1152
74,5557,2:00.56,Joanne FENN,19 OCT 1974,GBR,3sf1,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1152
75,5557,2:00.56,Agnes SAMARIA,11 AUG 1972,NAM,3,Ostrava (CZE),08 JUN 2004,1152
76,5557,2:00.56,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,4h2,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1152
77,5557,2:00.56,Oksana ZBROZHEK,12 JAN 1978,RUS,3h1,Tula (RUS),10 JUL 2005,1152
78,5557,2:00.56,Jemma SIMPSON,10 FEB 1984,GBR,4,Padova (ITA),01 SEP 2006,1152
79,5557,2:00.56,Elodie GUEGAN,19 DEC 1985,FRA,1,Salamanca (ESP),04 JUL 2007,1152
80,5557,2:00.56,Jemma SIMPSON,10 FEB 1984,GBR,4,Ostrava (CZE),12 JUN 2008,1152
81,5557,2:00.56,Lucia KLOCOVÁ,20 NOV 1983,SVK,4,Ostrava (CZE),17 JUN 2009,1152
82,5557,2:00.56,Rose Mary ALMANZA,13 JUL 1992,CUB,1,La Habana (CUB),06 MAY 2011,1152
83,5557,2:00.56,Yelena KOFANOVA,08 AUG 1988,RUS,2,Moskva (RUS),12 JUN 2011,1152
84,5557,2:00.56,Eunice Jepkoech SUM,10 APR 1988,KEN,2,Milano (ITA),18 SEP 2011,1152
85,5557,2:00.56,Tintu LUKA,26 APR 1989,IND,6,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1152
86,5557,2:00.56,Rénelle LAMOTE,26 DEC 1993,FRA,3,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1152
87,5557,2:00.56,Selina BÜCHEL,26 JUL 1991,SUI,1,"Pankritio Stadium, Herakleion (GRE)",20 JUN 2015,1152
88,5557,2:00.56,Olha LYAKHOVA,18 MAR 1992,UKR,4,"Moratalaz, Madrid (ESP)",11 JUL 2015,1152
89,5557,2:00.56,Jennifer MEADOWS,17 APR 1981,GBR,1f1,Kortrijk (BEL),11 JUL 2015,1152
90,5557,2:00.56,Tintu LUKA,26 APR 1989,IND,1,Kolkata (IND),19 SEP 2015,1152
91,5557,2:00.56,Alysia MONTAÑO,23 APR 1986,USA,2h1,"Hayward Field, Eugene, OR (USA)",01 JUL 2016,1152
92,5557,2:00.56,Natoya GOULE,30 MAR 1991,JAM,2f1,"Nashville, TN (USA)",10 JUN 2017,1152
93,5557,2:00.56,Laura ROESLER,19 DEC 1991,USA,8,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1152
94,5557,2:00.56,Esther GUERRERO,07 FEB 1990,ESP,1f1,"Sollentunavallen, Sollentuna (SWE)",10 AUG 2020,1152
95,5557,2:00.56,Eglay Nafuna NALYANYA,28 MAY 1996,KEN,1f1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",26 JUN 2021,1152
96,5597,2:00.57,Christina CAHILL,25 MAR 1957,GBR,3,London (GBR),28 AUG 1988,1152
97,5597,2:00.57,Catalina GHEORGHIU,21 JUN 1969,ROU,3,Bucureşti (ROU),04 JUN 1989,1152
98,5597,2:00.57,Alisa HILL-HARVEY,16 SEP 1965,USA,5,Roma (ITA),17 JUL 1991,1152
99,5597,2:00.57,Carla SACRAMENTO,10 DEC 1971,POR,3h2,"Estadio Olímpico, Barcelona (ESP)",31 JUL 1992,1152
0,5597,2:00.57,Svetlana MIROSHNIK,03 JUN 1968,UKR,3,Kyiv (UKR),15 JUN 1995,1152
1,5597,2:00.57,Linda KISABAKA,09 APR 1969,GER,1,Cottbus (GER),11 JUN 1997,1152
2,5597,2:00.57,Olga RASPOPOVA,27 DEC 1978,RUS,4,Tula (RUS),15 JUL 2001,1152
3,5597,2:00.57,Tatyana YEGOROVA,23 OCT 1980,RUS,3,"Arsenal Stadium, Tula (RUS)",08 JUN 2003,1152
4,5597,2:00.57,Anna ROSTKOWSKA,26 JUL 1980,POL,1,Heusden-Zolder (BEL),02 AUG 2003,1152
5,5597,2:00.57,Mina AIT HAMMOU,18 JUL 1978,MAR,1sf3,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1152
6,5597,2:00.57,Joanne FENN,19 OCT 1974,GBR,4,Gateshead (GBR),27 JUN 2004,1152
7,5597,2:00.57,Tatyana ROSLANOVA,28 SEP 1980,KAZ,7f1,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1152
8,5597,2:00.57,Larisa CHZHAO,04 FEB 1971,RUS,5,Madrid (ESP),17 JUL 2004,1152
9,5597,2:00.57,Janeth JEPKOSGEI,13 DEC 1983,KEN,1,Zürich (SUI),06 AUG 2004,1152
10,5597,2:00.57,Marilyn OKORO,23 SEP 1984,GBR,6,"International Stadium, Gateshead (GBR)",11 JUN 2006,1152
11,5597,2:00.57,Diane CUMMINS,19 JAN 1974,CAN,7,Helsinki (FIN),26 JUL 2006,1152
12,5597,2:00.57,Alysia MONTAÑO,23 APR 1986,USA,1,"Tempe, AZ (USA)",17 MAY 2008,1152
13,5597,2:00.57,Tetyana PETLYUK,22 FEB 1982,UKR,5,Ostrava (CZE),17 JUN 2009,1152
14,5597,2:00.57,Anna ROSTKOWSKA,26 JUL 1980,POL,5,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1152
15,5597,2:00.57,Jemma SIMPSON,10 FEB 1984,GBR,5sf1,"Olympiastadion, Berlin (GER)",17 AUG 2009,1152
16,5597,2:00.57,Jemma SIMPSON,10 FEB 1984,GBR,4,"Olympiastadion, Berlin (GER)",22 AUG 2010,1152
17,5597,2:00.57,Viktoriya YALOVTSEVA,04 NOV 1978,KAZ,1,Bishkek (KGZ),05 JUN 2011,1152
18,5597,2:00.57,Molly LUDLOW,04 AUG 1987,USA,1sf1,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1152
19,5597,2:00.57,Tigst ASSEFA,03 DEC 1996,ETH,4,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014,1152
20,5597,2:00.57,Sofia ENNAOUI,30 AUG 1995,POL,1f2,Sopot (POL),27 JUN 2015,1152
21,5597,2:00.57,Marina ARZAMASOVA,17 DEC 1987,BLR,2,Mungyeong (KOR),05 OCT 2015,1152
22,5597,2:00.57,Laura MUIR,09 MAY 1993,GBR,1f1,Montbéliard (FRA),01 JUN 2016,1152
23,5597,2:00.57,Winnie NANYONDO,23 AUG 1993,UGA,1f2,Leiden (NED),11 JUN 2016,1152
24,5597,2:00.57,Joanna JÓŹWIK,30 JAN 1991,POL,6,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1152
25,5597,2:00.57,Lucia KLOCOVÁ,20 NOV 1983,SVK,4h8,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1152
26,5597,2:00.57,Lynsey SHARP,11 JUL 1990,GBR,2,Marseille (FRA),02 JUL 2019,1152
27,5597,2:00.57,Ajee WILSON,08 MAY 1994,USA,1,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1152
28,5597,2:00.57,Noélie YARIGO,26 DEC 1985,BEN,2,"Sollentunavallen, Sollentuna (SWE)",13 JUN 2021,1152
29,5597,2:00.57,Anna WIELGOSZ,09 NOV 1993,POL,2,"Golęcin Stadion, Poznan (POL)",26 JUN 2021,1152
30,5597,2:00.57,Allie WILSON,31 MAR 1996,USA,4,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1152
31,5632,2:00.58,Elżbieta KATOLIK,09 OCT 1949,POL,4,Warszawa (POL),19 AUG 1976,1152
32,5632,2:00.58,Nina RUCHAYEVA,17 APR 1956,URS,11,Leningrad (URS),27 JUL 1983,1152
33,5632,2:00.58,Zuzana MORAVČÍKOVÁ,30 DEC 1956,TCH,3,Budapest (HUN),20 AUG 1984,1152
34,5632,2:00.58,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,3,Bucureşti (ROU),24 MAY 1987,1152
35,5632,2:00.58,Claudette GROENENDAAL,01 NOV 1963,USA,5,Nice (FRA),13 JUL 1987,1152
36,5632,2:00.58,Claudette GROENENDAAL,01 NOV 1963,USA,2,Lausanne (SUI),15 SEP 1987,1152
37,5632,2:00.58,Kim GALLAGHER,11 JUN 1964,USA,2,"San Diego, CA (USA)",25 JUN 1988,1152
38,5632,2:00.58,Lyubov GURINA,06 AUG 1957,URS,8,Pärnu (EST),13 JUL 1988,1152
39,5632,2:00.58,Ellen VAN LANGEN,09 FEB 1966,NED,2,Paris-St-Denis (FRA),22 JUN 1990,1152
40,5632,2:00.58,Maria AKRAKA,07 JUL 1966,SWE,2,Lahti (FIN),08 AUG 1991,1152
41,5632,2:00.58,Zulfiya FILYOVA,1965,RUS,3,Moskva (RUS),12 JUN 1992,1152
42,5632,2:00.58,Charmaine CROOKS,08 AUG 1962,CAN,1,Rieti (ITA),06 SEP 1992,1152
43,5632,2:00.58,Yelena BYCHKOVSKAYA,04 MAR 1972,BLR,2,Gomel (BLR),22 JUN 1996,1152
44,5632,2:00.58,Olga NELYUBOVA,12 JUL 1964,RUS,4,St. Petersburg (RUS),02 JUL 1996,1152
45,5632,2:00.58,Petya STRASHILOVA,18 MAR 1965,BUL,1,Kalamata (GRE),23 MAY 1998,1152
46,5632,2:00.58,Hasna BENHASSI,01 JUN 1978,MAR,1,St. Antonio (POR),27 MAY 2000,1152
47,5632,2:00.58,Olga RASPOPOVA,27 DEC 1978,RUS,5,Yokohama (JPN),09 SEP 2000,1152
48,5632,2:00.58,Virginie FOUQUET,09 SEP 1975,FRA,1,Paris (FRA),23 JUL 2004,1152
49,5632,2:00.58,Diane CUMMINS,19 JAN 1974,CAN,3f2,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1152
50,5632,2:00.58,Tamsyn MANOU,20 JUL 1978,AUS,7f1,Madrid (ESP),05 JUL 2008,1152
51,5632,2:00.58,Caster SEMENYA,07 JAN 1991,RSA,1f1,Germiston (RSA),06 MAR 2009,1152
52,5632,2:00.58,Marilyn OKORO,23 SEP 1984,GBR,4,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1152
53,5632,2:00.58,Tatyana ANDRIANOVA,10 DEC 1979,RUS,2,Tula (RUS),02 AUG 2009,1152
