"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
10,1510,31:53.27,Shitaye ESHETE,21 MAY 1990,BRN,3,Guangzhou (CHN),21 NOV 2010,1145
11,1512,31:53.31,Anne AUDAIN,01 NOV 1955,NZL,2,Edinburgh (GBR),28 JUL 1986,1145
12,1513,31:53.35,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Sendai (JPN),16 MAY 1998,1145
13,1514,31:53.36,Wendy SLY,05 NOV 1959,GBR,3,Tokyo (JPN),08 OCT 1988,1145
14,1514,31:53.36,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,1,"Walnut, CA (USA)",20 APR 1996,1145
15,1516,31:53.38,Sally BARSOSIO,21 MAR 1978,KEN,10,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1145
16,1516,31:53.38,Blandine BITZNER-DUCRET,01 DEC 1965,FRA,8,Barakaldo (ESP),10 APR 1999,1145
17,1518,31:53.40,Naomi SAKASHITA,25 MAY 1975,JPN,2,Mito (JPN),06 MAY 1996,1145
18,1519,31:53.44,Eloise WELLINGS,09 NOV 1982,AUS,1,Leiden (NED),11 JUN 2016,1145
19,1520,31:53.46,Philes ONGORI,19 JUL 1986,KEN,1,"Berkeley, CA (USA)",24 APR 2009,1145
20,1521,31:53.53,Zhanna TURSUNOVA,23 OCT 1957,URS,3,Kiev (URS),24 JUN 1984,1145
21,1522,31:53.55,Maria GUIDA,23 JAN 1966,ITA,1,Pietrasanta (ITA),05 MAY 1996,1145
22,1523,31:53.57,Ayumi HASHIMOTO,17 JUN 1983,JPN,5,Kobe (JPN),25 APR 2004,1145
23,1524,31:53.61,Constantina DITA-TOMESCU,23 JAN 1970,ROU,7,"Olympiastadion, München (GER)",06 AUG 2002,1145
24,1524,31:53.61,Hayley YELLING,03 JAN 1974,GBR,2,Watford (GBR),11 JUN 2005,1145
25,1526,31:53.68,Yumiko HARA,09 JAN 1982,JPN,3,Kanazawa (JPN),29 SEP 2001,1145
26,1526,31:53.68,Pauline KAMULU,30 DEC 1994,KEN,1,Kumagaya (JPN),18 MAY 2019,1145
27,1528,31:53.69,Kasumi NISHIHARA,01 MAR 1989,JPN,3,Kobe (JPN),20 APR 2014,1145
28,1529,31:53.7h,Miwako YAMANAKA,24 MAY 1978,JPN,1,Toyonaka (JPN),13 NOV 2001,1145
29,1530,31:53.72,Lornah KIPLAGAT,01 MAY 1974,NED,2,Istanbul (TUR),12 APR 2008,1145
30,1531,31:53.78,Min LIU,29 NOV 1983,CHN,3,Guangzhou (CHN),19 NOV 2001,1145
31,1532,31:53.82,Nyla CARROLL,24 NOV 1965,NZL,1,Mito (JPN),05 MAY 1997,1145
32,1533,31:53.83,Wanda PANFIL,26 JAN 1959,POL,2,Oslo (NOR),06 JUL 1991,1145
33,1534,31:53.89,Paige STONER,31 JAN 1996,USA,10,"Irvine, CA (USA)",14 MAY 2021,1144
34,1535,31:53.92,Chiemi TAKAHASHI,16 FEB 1976,JPN,2,Mito (JPN),05 MAY 1997,1144
35,1536,31:53.96,Xiaolin ZHU,20 FEB 1984,CHN,4,Beijing (CHN),22 MAY 2008,1144
36,1537,31:54.0h,Akemi MATSUNO,27 APR 1968,JPN,1,Kumamoto (JPN),30 APR 1989,1144
37,1538,31:54.01,Hiromi SUZUKI,06 DEC 1968,JPN,8,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1144
38,1539,31:54.03,Sylvia MOSQUEDA,08 APR 1966,USA,2,"Walnut, CA (USA)",20 APR 1996,1144
39,1540,31:54.05,Kathrin WESSEL,14 AUG 1967,GER,3h1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1144
40,1541,31:54.06,Lyudmila BIKTASHEVA,25 JUL 1974,RUS,4,Brisbane (AUS),07 SEP 2001,1144
41,1542,31:54.16,Rosa María MORATÓ,19 JUN 1979,ESP,1,Manresa (ESP),13 MAR 2010,1144
42,1543,31:54.20,Aliphine Chepkerker TULIAMUK,05 APR 1989,KEN,2f1,"Palo Alto, CA (USA)",01 APR 2016,1144
43,1544,31:54.24,Ana DIAS,15 JAN 1974,POR,4,Camaiore (ITA),06 APR 2002,1144
44,1544,31:54.24,Yuri KANO,27 OCT 1978,JPN,1,Kushiro (JPN),16 JUL 2008,1144
45,1546,31:54.29,Annemari SANDELL,02 JAN 1977,FIN,9,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1144
46,1547,31:54.32,Susan KUIJKEN,08 JUL 1986,NED,10,"National Stadium, Beijing (CHN)",24 AUG 2015,1144
47,1548,31:54.41,Yumi SATO,22 DEC 1976,JPN,10,Kobe (JPN),24 APR 2005,1144
48,1549,31:54.43,Mattie BRIDGMON,10 SEP 1987,USA,14f1,"Palo Alto, CA (USA)",02 MAY 2015,1144
49,1550,31:54.44,Lynn JENNINGS,01 JUL 1960,USA,5,"National Stadium, Tokyo (JPN)",30 AUG 1991,1144
50,1550,31:54.44,Miki OHIRA,28 JUN 1981,JPN,6,Kobe (JPN),25 APR 2004,1144
51,1552,31:54.46,Kumiko TAKEMOTO,25 NOV 1978,JPN,4,Kobe (JPN),23 APR 2000,1144
52,1553,31:54.50,Sara HALL,15 APR 1983,USA,6,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1144
53,1554,31:54.57,Susan HOBSON,13 MAR 1958,AUS,3,Mito (JPN),06 MAY 1996,1144
54,1555,31:54.58,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,5,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021,1144
55,1556,31:54.59,Kayo SUGIHARA,24 FEB 1983,JPN,8,Kobe (JPN),22 APR 2007,1144
56,1557,31:54.6h,Merima HASHIM,1981,ETH,4,Gijón (ESP),12 AUG 2000,1144
57,1558,31:54.62,Natosha ROGERS,07 MAY 1991,USA,5,"Sacramento, CA (USA)",22 JUN 2017,1144
58,1559,31:54.63,Laura GALVÁN,05 OCT 1991,MEX,12f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1144
59,1560,31:54.64,Gemma BARRACHINA FERNANDEZ,10 APR 1986,ESP,2,Manresa (ESP),13 MAR 2010,1144
60,1561,31:54.65,Maria Conceicao FERREIRA,13 MAR 1962,POR,1,Valencia (ESP),12 JUN 1994,1144
61,1562,31:54.67,Liz MCCOLGAN,24 MAY 1964,GBR,3h2,"National Stadium, Tokyo (JPN)",27 AUG 1991,1144
62,1563,31:54.77,Marielle HALL,28 JAN 1992,USA,3,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1144
63,1564,31:54.78,Katie MCGREGOR,02 SEP 1977,USA,3,"Palo Alto, CA (USA)",19 JUN 2003,1144
64,1565,31:54.83,Jessica TONN,15 FEB 1992,USA,1,"Palo Alto, CA (USA)",03 MAY 2018,1144
65,1566,31:54.86,Yanan WEI,06 DEC 1981,CHN,4,Guangzhou (CHN),19 NOV 2001,1144
66,1567,31:54.87,Sarah LAHTI,18 FEB 1995,SWE,1f2,"Palo Alto, CA (USA)",01 MAY 2016,1144
67,1568,31:54.88,Rachel CLIFF,01 APR 1988,CAN,10,"Palo Alto, CA (USA)",02 MAY 2019,1144
68,1569,31:54.89,Hiromi SUZUKI,06 DEC 1968,JPN,7h2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1144
69,1570,31:54.91,Marina BASTOS,07 JUL 1971,POR,4,Gateshead (GBR),27 JUN 2004,1144
70,1571,31:54.95,Carolyn SCHUWALOW,10 AUG 1965,AUS,1,Melbourne (AUS),10 DEC 1991,1144
71,1571,31:54.95,Shitaye ESHETE,21 MAY 1990,BRN,4,Baku (AZE),20 MAY 2017,1144
72,1573,31:55.01,Trihas GEBRE,29 APR 1990,ESP,1f1,Burjassot (ESP),13 APR 2019,1143
73,1574,31:55.02,Raisa SADREYDINOVA,09 MAY 1950,URS,2,Kiev (URS),27 JUL 1982,1143
74,1575,31:55.03,Emily DURGIN,15 MAY 1994,USA,11,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1143
75,1576,31:55.04,Kathrin WESSEL,14 AUG 1967,GER,10,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1143
76,1576,31:55.04,Kaede HAGITANI,10 OCT 2000,JPN,3f2,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2022,1143
77,1578,31:55.06,Izumi MAKI,10 DEC 1968,JPN,12,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1143
78,1579,31:55.08,Ikumi NAGAYAMA,22 JUN 1974,JPN,3,Kobe (JPN),25 APR 1999,1143
79,1580,31:55.11,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,1,Stockholm (SWE),26 JUN 1997,1143
80,1581,31:55.12,Paige STONER,31 JAN 1996,USA,12,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1143
81,1582,31:55.15,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,19,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1143
82,1582,31:55.15,Yoko SHIBUI,14 MAR 1979,JPN,9,Kobe (JPN),22 APR 2007,1143
83,1584,31:55.17,Natasha WODAK,17 DEC 1981,CAN,1,Lima (PER),06 AUG 2019,1143
84,1585,31:55.19,Hiromi MASUDA,18 JUL 1976,JPN,3,Mito (JPN),05 MAY 1997,1143
85,1586,31:55.24,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Yokohama (JPN),06 JUN 2003,1143
86,1587,31:55.26,Riko MATSUZAKI,24 DEC 1992,JPN,14f1,"Palo Alto, CA (USA)",01 MAY 2016,1143
87,1588,31:55.30,Angela TOOBY,24 OCT 1960,GBR,9,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,1143
88,1589,31:55.31,Xueqin WANG,01 JAN 1991,CHN,3,Hefei (CHN),08 SEP 2011,1143
89,1590,31:55.32,Hiromi OMINAMI,15 NOV 1975,JPN,7,Tottori (JPN),04 JUN 2004,1143
90,1591,31:55.34,Desi Jisa MOKONIN,12 JUL 1997,BRN,15,"Olympic Stadium, London (GBR)",05 AUG 2017,1143
91,1592,31:55.35,Maria GUIDA,23 JAN 1966,ITA,8h2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1143
92,1593,31:55.41,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1143
93,1594,31:55.43,Winfredah KEBASO,16 APR 1985,KEN,2,Kobe (JPN),21 OCT 2006,1143
94,1595,31:55.45,Caroline NYAGA,07 OCT 1993,KEN,6,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021,1143
95,1596,31:55.46,Kaitlin GREGG GOODMAN,31 JAN 1987,USA,11,"Palo Alto, CA (USA)",05 MAY 2017,1143
96,1597,31:55.47,Natasha WODAK,17 DEC 1981,CAN,16,"Olympic Stadium, London (GBR)",05 AUG 2017,1143
97,1597,31:55.47,Ruth CHEPNGETICH,08 AUG 1994,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",09 APR 2022,1143
98,1599,31:55.48,Mao ICHIYAMA,29 MAY 1997,JPN,4,Osaka (JPN),23 JUN 2017,1143
99,1600,31:55.50,Meselech MELKAMU,19 APR 1985,ETH,2,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010,1143
0,1601,31:55.51,Kerstin PRESSLER,02 FEB 1962,FRG,1,Dortmund (GER),19 JUL 1990,1143
1,1602,31:55.53,Meryem ERDOGAN,24 APR 1990,TUR,4,Marseille (FRA),05 JUN 2010,1143
2,1603,31:55.54,Kayoko FUKUSHI,25 MAR 1982,JPN,4,Guangzhou (CHN),21 NOV 2010,1143
3,1604,31:55.55,Jill BOLTZ,14 OCT 1966,GBR,4h1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1143
4,1605,31:55.56,Jessica AUGUSTO,08 NOV 1981,POR,2f1,Skopje (MKD),07 JUN 2014,1143
5,1606,31:55.59,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Kobe (JPN),28 APR 2002,1143
6,1607,31:55.60,Valeriia ZINENKO,06 NOV 1995,UKR,7,"Olympiastadion, München (GER)",15 AUG 2022,1143
7,1608,31:55.61,Caroline SANG,,USA,13,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1143
8,1609,31:55.65,Clair FEARNLEY,07 MAR 1975,AUS,2,Sydney (AUS),24 FEB 2000,1143
9,1610,31:55.66,Fernanda MARQUES,15 APR 1966,POR,6,Helsinki (FIN),30 JUN 1992,1143
10,1610,31:55.66,Maojie CAO,10 APR 1992,CHN,1,Shenyang (CHN),11 SEP 2013,1143
11,1612,31:55.67,Qingmei CHEN,04 APR 1963,CHN,4,Tokyo (JPN),08 OCT 1988,1143
12,1612,31:55.67,Derartu TULU,21 MAR 1972,ETH,1h2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1143
13,1612,31:55.67,Ayumi HAGIWARA,01 JUN 1992,JPN,3,Incheon (KOR),27 SEP 2014,1143
14,1615,31:55.68,Uta PIPPIG,07 SEP 1965,GER,6,"National Stadium, Tokyo (JPN)",30 AUG 1991,1143
15,1615,31:55.68,Gwen JORGENSEN,25 APR 1986,USA,1,"Palo Alto, CA (USA)",30 MAR 2018,1143
16,1617,31:55.69,Merima DENBOBA,21 AUG 1974,ETH,1,Trento (ITA),01 JUN 2000,1143
17,1617,31:55.69,Joyce Chepkemoi TELE,03 MAY 1995,KEN,1,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",20 APR 2022,1143
18,1619,31:55.72,Elaina TABB,17 DEC 1991,USA,11,"Palo Alto, CA (USA)",02 MAY 2019,1143
19,1620,31:55.73,Julia Mombi MURAGA,25 JAN 1985,KEN,1,Kobe (JPN),13 OCT 2007,1143
20,1621,31:55.76,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,4,Fukuchiyama (JPN),28 SEP 2002,1143
21,1622,31:55.79,Agate CAUNE,07 AUG 2004,LAT,1,"Jāņa Daliņa Stadium, Valmiera (LAT)",31 AUG 2022,1143
22,1623,31:55.80,Jill BOLTZ,14 OCT 1966,GBR,3,Helsinki (FIN),27 JUN 1990,1143
23,1623,31:55.8h,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,Nairobi (KEN),15 JUL 2011,1143
24,1623,31:55.80,Susanna SULLIVAN,13 MAY 1990,USA,9,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1143
25,1623,31:55.80,Mercy CHELANGAT,11 JUL 1997,KEN,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2023,1143
26,1627,31:55.81,Yuka TAKASHIMA,12 MAY 1988,JPN,1f1,Abashiri (JPN),06 JUL 2014,1143
27,1628,31:55.83,Natalya POPKOVA,21 SEP 1988,RUS,1,Moskva (RUS),11 JUN 2012,1143
28,1629,31:55.93,Karolina SZABÓ,17 NOV 1961,HUN,8,"Neckarstadion, Stuttgart (GER)",30 AUG 1986,1143
29,1630,31:55.94,Kerryn MCCANN,02 MAY 1967,AUS,1,Melbourne (AUS),06 DEC 1999,1143
30,1631,31:55.95,Naoko TAKAHASHI,06 MAY 1972,JPN,2,Mito (JPN),05 MAY 1998,1143
31,1631,31:55.95,Dulce FÉLIX,23 OCT 1982,POR,2f1,Burjassot (ESP),13 APR 2019,1143
32,1633,31:55.97,Annette SERGENT-PALLUY,17 NOV 1962,FRA,5h1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1143
33,1633,31:55.97,Iris BIBA-PÖSCHL,27 MAY 1964,GER,2,Stockholm (SWE),26 JUN 1997,1143
34,1635,31:55.99,Klara KASHAPOVA,29 JAN 1970,RUS,8,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1143
35,1636,31:56.00,Colleen DE REUCK,13 APR 1964,RSA,1,Cape Town (RSA),19 APR 1996,1143
36,1636,31:56.00,Kazue OGOSHI,02 MAR 1981,JPN,7,"Palo Alto, CA (USA)",01 MAY 2005,1143
37,1636,31:56.0h,Agnes Jebet TIROP,23 OCT 1995,KEN,1,Nairobi (KEN),23 JUN 2017,1143
38,1639,31:56.01,Lyubov KONYUKHOVA,1956,URS,4,Kiev (URS),24 JUN 1984,1143
39,1639,31:56.01,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,4,Kanazawa (JPN),29 SEP 2001,1143
40,1641,31:56.02,Anna DOMORADSKAYA,17 NOV 1953,URS,5,Kiev (URS),24 JUN 1984,1143
41,1642,31:56.07,Viktoriya KLIMINA,01 MAR 1976,RUS,5,Tula (RUS),14 JUN 2005,1143
42,1643,31:56.09,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Zeulenroda (GER),05 MAY 2007,1143
43,1644,31:56.1h,Rakiya MARAOUI-QUETIER,12 SEP 1967,FRA,3,Strasbourg (FRA),27 JUN 2000,1143
44,1645,31:56.11,Rina YAMAZAKI,06 MAY 1988,JPN,3f2,Yamaguchi (JPN),10 OCT 2014,1143
45,1646,31:56.21,Ruth WANJIRU,11 SEP 1981,KEN,3,Yokohama (JPN),06 JUN 2003,1142
46,1647,31:56.23,Rahab Watetu NDUNG'U,28 NOV 1980,KEN,2,Watford (GBR),05 JUL 2003,1142
47,1648,31:56.25,Aki FUJIKAWA,14 NOV 1978,JPN,13,Tokyo (JPN),05 OCT 1997,1142
48,1649,31:56.30,Maria Albertina DIAS,26 APR 1965,POR,3,Leiria (POR),07 APR 1996,1142
49,1650,31:56.33,Natalya ARTYOMOVA,05 JAN 1963,URS,6,Kiev (URS),02 AUG 1988,1142
50,1651,31:56.35,Jenny LUND,11 JUL 1961,AUS,2,Melbourne (AUS),10 DEC 1991,1142
51,1652,31:56.36,Anikó KÁLOVICS,13 MAY 1977,HUN,1,Nyíregyháza (HUN),09 MAY 2004,1142
52,1653,31:56.37,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",23 JUN 2023,1142
53,1654,31:56.38,Susanna SULLIVAN,13 MAY 1990,USA,5,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1142
54,1655,31:56.4h,Irine Chepet CHEPTAI,04 FEB 1992,KEN,2,Nairobi (KEN),23 JUN 2017,1142
55,1656,31:56.41,Winfredah KEBASO,16 APR 1985,KEN,1,Kushiro (JPN),17 JUN 2006,1142
56,1657,31:56.42,Luchia YISHAK,08 APR 1973,ETH,6h1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1142
57,1658,31:56.43,Sarah PAGANO,23 JUL 1991,USA,2,"Palo Alto, CA (USA)",03 MAY 2018,1142
58,1659,31:56.45,Huandi ZHONG,28 JUN 1967,CHN,1,Tokyo (JPN),10 JUN 1994,1142
59,1660,31:56.47,Guixia ZHENG,24 JUN 1973,CHN,5,Kanazawa (JPN),29 SEP 2001,1142
60,1661,31:56.48,Ikumi NAGAYAMA,22 JUN 1974,JPN,4,Tokyo (JPN),10 JUN 2001,1142
61,1662,31:56.49,Agata BALSAMO,11 NOV 1970,ITA,2,Trento (ITA),01 JUN 2000,1142
62,1663,31:56.52,Lynn JENNINGS,01 JUL 1960,USA,7h1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1142
63,1663,31:56.52,Alice WRIGHT,03 NOV 1994,GBR,12,"Palo Alto, CA (USA)",02 MAY 2019,1142
64,1665,31:56.56,Agata BALSAMO,11 NOV 1970,ITA,4,Lisboa (POR),01 APR 2000,1142
65,1666,31:56.57,Medhin GEBRESLASSIE,05 APR 1999,ETH,11,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1142
66,1667,31:56.59,Angela TOOBY,24 OCT 1960,GBR,9,"Neckarstadion, Stuttgart (GER)",30 AUG 1986,1142
67,1667,31:56.59,Philes ONGORI,19 JUL 1986,KEN,4,"Palo Alto, CA (USA)",29 APR 2007,1142
68,1667,31:56.59,Katrina COOGAN,15 NOV 1993,USA,11,"Irvine, CA (USA)",14 MAY 2021,1142
69,1670,31:56.61,Nora Leticia ROCHA,18 DEC 1967,MEX,5,"Palo Alto, CA (USA)",29 APR 2007,1142
70,1671,31:56.62,Inés MELCHOR,30 AUG 1986,PER,1f2,"Palo Alto, CA (USA)",02 MAY 2015,1142
71,1672,31:56.66,Svetlana GUSKOVA,19 AUG 1957,URS,1,Leningrad (URS),08 JUN 1986,1142
72,1673,31:56.68,Marielle HALL,28 JAN 1992,USA,2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1142
73,1674,31:56.72,Sally KIPYEGO,19 DEC 1985,KEN,6,"Palo Alto, CA (USA)",29 APR 2007,1142
74,1675,31:56.74,Carole ROUILLARD,15 MAR 1960,CAN,8h1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1142
75,1675,31:56.74,Alia SAEED MOHAMMED,18 MAY 1991,UAE,23,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1142
76,1677,31:56.77,Tegla LOROUPE,09 MAY 1973,KEN,3,Hechtel (BEL),19 JUL 1997,1142
77,1677,31:56.77,Eyerusalem KUMA,07 SEP 1981,ETH,1,Brazzaville (CGO),17 JUL 2004,1142
78,1679,31:56.78,Franziska ROCHAT-MOSER,17 AUG 1966,SUI,9,Barakaldo (ESP),10 APR 1999,1142
79,1679,31:56.78,Nami KUROSAWA,26 DEC 1978,JPN,6,Kanazawa (JPN),29 SEP 2001,1142
80,1681,31:56.80,Kerstin PRESSLER,02 FEB 1962,FRG,10,Roma (ITA),04 AUG 1987,1142
81,1681,31:56.80,Kerstin PRESSLER,02 FEB 1962,FRG,10,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,1142
82,1681,31:56.80,Ruihuan LIU,29 JUN 1992,CHN,2,Shenyang (CHN),11 SEP 2013,1142
83,1681,31:56.80,Jess JUDD,07 JAN 1995,GBR,17,"National Stadium, Tokyo (JPN)",07 AUG 2021,1142
84,1685,31:56.81,Mari OZAKI,16 JUL 1975,JPN,7,Kobe (JPN),25 APR 2004,1142
85,1685,31:56.81,Yuka TAKASHIMA,12 MAY 1988,JPN,4f2,Yamaguchi (JPN),10 OCT 2014,1142
86,1687,31:56.84,Dominique SCOTT,24 JUN 1992,RSA,15f1,"Palo Alto, CA (USA)",01 MAY 2016,1142
87,1688,31:56.86,Rachel CLIFF,01 APR 1988,CAN,3,"Palo Alto, CA (USA)",03 MAY 2018,1142
88,1689,31:56.90,Helena JAVORNIK,26 MAR 1966,SLO,4,Athina (GRE),12 APR 2003,1142
89,1689,31:56.90,Joanne PAVEY,20 SEP 1973,GBR,1,Watford (GBR),14 JUN 2008,1142
90,1691,31:56.92,Yuki MITSUNOBU,09 NOV 1992,JPN,4f1,Abashiri (JPN),16 JUL 2015,1142
91,1691,31:56.92,Tsehay GEMECHU,12 DEC 1998,ETH,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",29 AUG 2019,1142
92,1693,31:56.93,Akemi MATSUNO,27 APR 1968,JPN,3,Beijing (CHN),27 SEP 1990,1142
93,1694,31:56.94,Masako CHIBA,18 JUL 1976,JPN,1,Kita-Kyushu (JPN),09 MAY 1999,1142
94,1694,31:56.94,Libbie JOHNSON-HICKMAN,17 FEB 1965,USA,16,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1142
95,1696,31:56.97,Yvonne MURRAY,04 OCT 1964,GBR,1,Victoria (CAN),24 AUG 1994,1142
96,1697,31:57.0h,Galina ZAKHAROVA,07 SEP 1956,URS,1,Chelyabinsk (URS),03 SEP 1982,1142
97,1697,31:57.00,Yelena VYAZOVA,18 APR 1960,URS,2,Leningrad (URS),08 JUN 1986,1142
98,1697,31:57.00,Deena KASTOR,14 FEB 1973,USA,1,"Indianapolis, IN (USA)",21 JUN 2007,1142
99,1700,31:57.01,Olivia PRATT,21 JAN 1994,USA,6,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1142
0,1701,31:57.02,Masae UEOKA,06 OCT 1972,JPN,7,Tokyo (JPN),05 OCT 1997,1142
1,1701,31:57.02,Gunhild HALLE-HAUGEN,01 JUN 1972,NOR,8,"Olympiastadion, München (GER)",06 AUG 2002,1142
2,1701,31:57.02,Jane Gakunyi WANJIKU,14 JUN 1979,KEN,2,Kushiro (JPN),17 JUN 2006,1142
3,1701,31:57.02,Jessica AUGUSTO,08 NOV 1981,POR,1f1,Lisboa (POR),29 MAR 2014,1142
4,1705,31:57.03,Nadia EJJAFINI,08 NOV 1977,ITA,18,"Olympic Stadium, London (GBR)",03 AUG 2012,1142
5,1706,31:57.04,Dulce María RODRÍGUEZ,14 AUG 1972,MEX,7,"Palo Alto, CA (USA)",29 APR 2007,1142
6,1707,31:57.10,Merima DENBOBA,21 AUG 1974,ETH,7,Villeneuve d'Ascq (FRA),17 JUN 2001,1142
7,1708,31:57.15,Marie-Louise HAMRIN,19 APR 1957,SWE,1,Helsinki (FIN),19 AUG 1990,1142
8,1709,31:57.19,Lynn JENNINGS,01 JUL 1960,USA,1,"Sacramento, CA (USA)",16 JUN 1995,1142
9,1710,31:57.23,Izumi MAKI,10 DEC 1968,JPN,9h1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1142
10,1710,31:57.23,Sabrina MOCKENHAUPT,06 DEC 1980,GER,3,Oslo (NOR),04 JUN 2011,1142
11,1710,31:57.23,Darya MASLOVA,06 MAY 1995,KGZ,17,"Olympic Stadium, London (GBR)",05 AUG 2017,1142
12,1713,31:57.24,Delillah ASIAGO,24 FEB 1972,KEN,2,Kobe (JPN),03 MAY 1992,1142
13,1714,31:57.26,Amy RUDOLPH,18 SEP 1973,USA,8,"Palo Alto, CA (USA)",29 APR 2007,1141
14,1715,31:57.35,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,1,Fukagawa (JPN),09 JUL 2015,1141
15,1716,31:57.38,Jennifer RHINES,01 JUL 1974,USA,1,"Palo Alto, CA (USA)",21 JUN 2002,1141
16,1716,31:57.38,Alina PROKOPEVA,16 AUG 1985,RUS,2,Moskva (RUS),11 JUN 2012,1141
17,1718,31:57.41,Sally BARSOSIO,21 MAR 1978,KEN,17,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1141
18,1719,31:57.42,Sitora KHAMIDOVA,12 MAY 1989,UZB,18,"Olympic Stadium, London (GBR)",05 AUG 2017,1141
19,1720,31:57.43,Maria Albertina DIAS,26 APR 1965,POR,4,Villeneuve d'Ascq (FRA),17 JUN 1995,1141
20,1721,31:57.44,Yukiko AKABA,18 OCT 1979,JPN,1,Hiroshima (JPN),25 JUN 2009,1141
21,1722,31:57.49,Aster BACHA,1983,ETH,8,Villeneuve d'Ascq (FRA),17 JUN 2001,1141
22,1723,31:57.50,Megumi SEIKE,26 FEB 1987,JPN,2,Kobe (JPN),13 OCT 2007,1141
23,1724,31:57.54,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,2,Brazzaville (CGO),17 JUL 2004,1141
24,1725,31:57.56,Anne AUDAIN,01 NOV 1955,NZL,1,Auckland (NZL),17 MAR 1987,1141
25,1725,31:57.56,Päivi TIKKANEN,19 JAN 1960,FIN,4,Helsinki (FIN),27 JUN 1990,1141
26,1725,31:57.56,Chelsea BLAASE,10 APR 1994,USA,4,"Palo Alto, CA (USA)",03 MAY 2018,1141
27,1728,31:57.58,Hiromi OMINAMI,15 NOV 1975,JPN,8,Kobe (JPN),25 APR 2004,1141
28,1729,31:57.64,Sylvia MOSQUEDA,08 APR 1966,USA,2,"Walnut, CA (USA)",17 APR 2004,1141
29,1730,31:57.66,Rosemary WANJIRU,09 DEC 1994,KEN,1,Kumagaya (JPN),19 MAY 2018,1141
30,1731,31:57.67,Olivera JEVTIĆ,24 JUL 1977,YUG,10,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1141
